index,mtx,gflops
593,1182_ACTIVSg2000.mtx,6.420
594,2617_specular.mtx,105.575
595,1140_G55.mtx,5.603
596,2325_heart1.mtx,91.976
597,1063_aircraft.mtx,4.711
598,0927_Franz3.mtx,2.608
599,1785_delaunay_n15.mtx,31.706
600,0720_bcsstk19.mtx,1.555
601,1335_n3c6-b8.mtx,9.048
602,2255_smallworld.mtx,69.570
603,0028_Tina_DisCog.mtx,0.013
604,1630_vsp_p0291_seymourl_iiasa.mtx,18.929
605,1859_cond-mat-2003.mtx,35.417
606,0251_bibd_9_5.mtx,0.323
607,1120_ex29.mtx,5.204
608,2427_sme3Db.mtx,81.287
609,1854_ca-HepPh.mtx,34.689
610,2305_msc10848.mtx,79.243
611,0407_ch5-5-b3.mtx,0.567
612,2672_CurlCurl_3.mtx,103.323
613,2329_ga2010.mtx,66.841
614,1678_Wordnet3.mtx,21.751
615,0690_orsirr_2.mtx,1.484
616,0401_mhdb416.mtx,0.563
617,0087_GD98_b.mtx,0.049
618,0775_lp_sierra.mtx,1.784
619,2501_stat96v3.mtx,92.147
620,1898_raefsky1.mtx,48.920
621,0978_n4c5-b4.mtx,3.343
622,0831_dw2048.mtx,2.428
623,0313_oscil_dcop_18.mtx,0.369
624,1109_G40.mtx,5.150
625,2158_thermomech_TC.mtx,54.836
626,0099_d_dyn1.mtx,0.058
627,2168_G2_circuit.mtx,58.986
628,1507_c-37.mtx,14.814
629,2587_largebasis.mtx,94.478
630,0598_SmaGri.mtx,1.141
631,2441_exdata_1.mtx,109.498
632,1737_bayer04.mtx,28.689
633,1287_nasa1824.mtx,8.734
634,0950_Trefethen_700.mtx,2.924
635,0364_dwt_209.mtx,0.410
636,1232_shar_te2-b1.mtx,6.543
637,0419_lp_bandm.mtx,0.577
638,2071_Maragal_6.mtx,55.046
639,1991_delaunay_n16.mtx,42.778
640,0631_lp_bnl1.mtx,1.256
641,2051_rajat18.mtx,48.268
642,2248_pkustk01.mtx,72.405
643,1245_Trec11.mtx,7.933
644,2519_s3dkt3m2.mtx,100.450
645,1187_n3c6-b5.mtx,6.720
646,0118_mesh1e1.mtx,0.084
647,2137_Trec13.mtx,68.777
648,0294_oscil_dcop_11.mtx,0.370
649,2606_boneS01.mtx,107.847
650,1055_G45.mtx,4.874
651,0976_orsreg_1.mtx,3.326
652,1549_utm5940.mtx,17.984
653,1918_mk12-b4.mtx,41.647
654,0450_Erdos991.mtx,0.677
655,1661_cvxqp3.mtx,21.638
656,1446_testbig.mtx,11.867
657,2139_g7jac160sc.mtx,57.339
658,1659_foldoc.mtx,22.014
659,0217_lop163.mtx,0.224
660,1670_jan99jac060sc.mtx,22.675
661,1143_TSOPF_FS_b9_c1.mtx,5.596
662,1313_cage9.mtx,8.956
663,2138_g7jac160.mtx,57.344
664,0752_lung1.mtx,1.656
665,0468_bibd_12_4.mtx,0.739
666,0518_mk9-b2.mtx,0.857
667,0195_n3c6-b11.mtx,0.187
668,1834_lowThrust_11.mtx,35.817
669,1102_ex22.mtx,5.134
670,1753_jan99jac080sc.mtx,28.630
671,1013_dwt_992.mtx,4.009
672,0033_GD95_a.mtx,0.015
673,1098_saylr4.mtx,4.889
674,2098_mri2.mtx,54.583
675,0623_rajat19.mtx,1.184
676,2528_xenon2.mtx,100.537
677,0517_steam1.mtx,0.919
678,2272_3D_51448_3D.mtx,73.588
679,1543_lhr04c.mtx,16.236
680,2147_heart2.mtx,64.874
681,0361_shl_200.mtx,0.385
682,2498_pkustk08.mtx,100.287
683,0671_fpga_dcop_12.mtx,1.337
684,1272_lp_nug12.mtx,8.444
685,2533_barrier2-9.mtx,100.661
686,1253_wb-cs-stanford.mtx,6.998
687,2077_ford2.mtx,52.246
688,1701_mplate.mtx,26.305
689,0269_n4c5-b2.mtx,0.321
690,2747_wiki-topcats.mtx,92.883
691,0157_lp_scagr7.mtx,0.116
692,0477_bcsstk20.mtx,0.780
693,2182_lhr34.mtx,67.382
694,1696_cavity19.mtx,25.868
695,2761_ss.mtx,110.954
696,0466_D_11.mtx,0.735
697,1105_sherman2.mtx,5.558
698,2450_poisson3Db.mtx,91.716
699,2287_dbir2.mtx,80.191
700,2419_bcsstk32.mtx,89.564
701,0569_tumorAntiAngiogenesis_4.mtx,1.080
702,1168_bayer06.mtx,6.035
703,2640_gearbox.mtx,111.234
704,2787_boneS10.mtx,117.422
705,2057_c-66.mtx,53.361
706,2021_ncvxqp5.mtx,46.867
707,2407_conf5_4-8x8-15.mtx,93.308
708,0363_CSphd.mtx,0.270
