index,mtx,m,n,nnz,cusparse,pixel_time,pixel_gflops
770,1166_mhd4800b.mtx,4800,4800,27520,0.000,0.004,13.500
771,1789_obstclae.mtx,40000,40000,197608,0.000,0.013,29.745
772,1938_shallow_water2.mtx,81920,81920,327680,0.000,0.014,45.322
773,1391_abtaha1.mtx,14596,209,51307,0.000,0.009,10.992
774,2782_dielFilterV2real.mtx,1157456,1157456,48538952,0.000,3.078,31.540
775,1554_kineticBatchReactor_8.mtx,8052,8052,85194,0.000,0.009,19.102
776,1184_n2c6-b5.mtx,4945,3003,29670,0.000,0.006,9.400
777,0227_GD00_c.mtx,638,638,1041,0.000,0.005,0.445
778,2697_af_4_k101.mtx,503625,503625,17550675,0.000,0.306,114.728
779,1911_lp_nug20.mtx,15240,72600,304800,0.000,0.093,6.533
780,0891_adder_dcop_59.mtx,1813,1813,11246,0.000,0.007,3.280
781,1244_c-24.mtx,4119,4119,35699,0.000,0.007,9.597
782,0091_can_62.mtx,62,62,218,0.000,0.005,0.090
783,1088_sctap1-2c.mtx,3390,7458,21854,0.000,0.006,7.819
784,1889_rlfdual.mtx,8052,74970,282031,0.000,0.015,36.809
785,0773_G34.mtx,2000,2000,8000,0.000,0.004,3.672
786,0909_adder_dcop_55.mtx,1813,1813,11246,0.000,0.007,3.283
787,0971_uk.mtx,4824,4824,13674,0.000,0.005,5.413
788,0544_lp_degen2.mtx,444,757,4201,0.000,0.005,1.587
789,1193_plbuckle.mtx,1282,1282,30644,0.000,0.006,10.966
790,2374_Zd_Jac6.mtx,22835,22835,1711983,0.000,0.048,71.316
791,1209_reorientation_3.mtx,2513,2513,32166,0.000,0.006,10.215
792,0565_qiulp.mtx,1192,1900,4492,0.000,0.005,1.781
793,2274_dbir1.mtx,18804,45775,1077025,0.000,0.068,31.660
794,0262_S10PI_n1.mtx,528,528,1317,0.000,0.004,0.630
795,2767_inline_1.mtx,503712,503712,36816342,0.000,1.130,65.184
796,1289_cat_ears_3_4.mtx,5226,13271,39592,0.000,0.009,8.547
797,2577_Chebyshev4.mtx,68121,68121,5377761,0.000,0.134,80.018
798,1952_gyro_m.mtx,17361,17361,340431,0.000,0.031,21.924
799,0681_fpga_dcop_27.mtx,1220,1220,5892,0.000,0.006,1.867
800,1060_lpi_gran.mtx,2658,2525,20111,0.000,0.007,6.091
801,1173_G62.mtx,7000,7000,28000,0.000,0.005,10.876
802,0254_n3c5-b5.mtx,210,252,1260,0.000,0.005,0.552
803,0201_bwm200.mtx,200,200,796,0.000,0.005,0.309
804,0085_wheel_5_1.mtx,57,61,182,0.000,0.005,0.075
805,0648_fpga_dcop_50.mtx,1220,1220,5892,0.000,0.006,1.867
806,1364_gemat1.mtx,4929,10595,47369,0.000,0.008,11.785
807,1077_circuit_2.mtx,4510,4510,21199,0.000,0.008,5.461
808,2674_hugetrace-00000.mtx,4588484,4588484,13758266,0.000,2.913,9.447
809,2438_wheel_601.mtx,902103,723605,2170814,0.000,0.835,5.198
810,0292_oscil_dcop_14.mtx,430,430,1544,0.000,0.005,0.674
811,2379_bibd_18_9.mtx,153,48620,1750320,0.000,0.045,77.821
812,1778_mult_dcop_01.mtx,25187,25187,193276,0.000,0.055,7.047
813,0008_b1_ss.mtx,7,7,15,0.000,0.003,0.012
814,0952_Kohonen.mtx,4470,4470,12731,0.000,0.007,3.482
815,2133_rajat16.mtx,94294,94294,641159,0.000,0.066,19.320
816,0403_netz4504_dual.mtx,615,615,2342,0.000,0.004,1.085
817,2721_M6.mtx,3501776,3501776,21003872,0.000,6.806,6.172
818,0986_hangGlider_2.mtx,1647,1647,14754,0.000,0.006,4.814
819,2491_pkustk03.mtx,63336,63336,3130416,0.000,0.076,82.482
820,0329_oscil_dcop_34.mtx,430,430,1544,0.000,0.005,0.668
821,1896_g7jac080.mtx,23670,23670,293976,0.000,0.047,12.630
822,1411_c-32.mtx,5975,5975,54471,0.000,0.008,14.158
823,1347_g7jac020.mtx,5850,5850,45465,0.000,0.008,10.748
824,1586_linverse.mtx,11999,11999,95977,0.000,0.005,35.144
825,1939_lpl1.mtx,32460,32460,328036,0.000,0.049,13.484
826,2210_g7jac200.mtx,59310,59310,837936,0.000,0.122,13.711
827,1684_ACTIVSg10K.mtx,20000,20000,137736,0.000,0.021,13.345
828,0919_adder_dcop_45.mtx,1813,1813,11246,0.000,0.007,3.282
829,0653_fpga_dcop_43.mtx,1220,1220,5892,0.000,0.006,1.957
830,1798_c-51.mtx,23196,23196,203050,0.000,0.019,21.034
831,0769_cat_ears_2_4.mtx,1009,2689,7982,0.000,0.005,3.087
832,1632_c-42.mtx,10471,10471,110285,0.000,0.011,20.655
833,1224_gemat12.mtx,4929,4929,33111,0.000,0.006,10.657
834,0869_adder_dcop_57.mtx,1813,1813,11246,0.000,0.007,3.282
835,1421_bcsstk27.mtx,1224,1224,56126,0.000,0.007,16.729
836,1627_gen4.mtx,1537,4298,107103,0.000,0.008,25.404
837,2349_nemeth26.mtx,9506,9506,1511760,0.000,0.028,108.725
838,1538_GL7d25.mtx,2798,21074,81671,0.000,0.029,5.624
839,1161_qc324.mtx,324,324,26730,0.000,0.006,8.374
840,0710_lp_ship04l.mtx,402,2166,6380,0.000,0.006,2.070
841,0230_relat5.mtx,340,35,1058,0.000,0.004,0.513
842,2029_stormg2-125.mtx,66185,172431,433256,0.000,0.048,18.038
843,2561_s3dkq4m2.mtx,90449,90449,4820891,0.000,0.077,126.030
844,2389_IG5-18.mtx,47894,41550,1790490,0.000,0.299,11.972
845,0933_G53.mtx,1000,1000,11828,0.000,0.006,4.016
846,2002_mark3jac140.mtx,64089,64089,399735,0.000,0.062,12.854
847,1869_tandem_vtx.mtx,18454,18454,253350,0.000,0.023,21.857
848,1996_nemeth06.mtx,9506,9506,394808,0.000,0.008,97.846
849,2292_xenon1.mtx,48600,48600,1181120,0.000,0.053,44.299
850,1680_bodyy6.mtx,19366,19366,134748,0.000,0.010,26.683
851,1016_rbsa480.mtx,480,480,17088,0.000,0.007,5.029
852,1676_c-46.mtx,14913,14913,130397,0.000,0.011,22.807
853,0758_WorldCities.mtx,315,100,7518,0.000,0.007,2.128
854,1831_lowThrust_9.mtx,18044,18044,219589,0.000,0.014,30.641
855,2378_fem_filter.mtx,74062,74062,1731206,0.000,0.107,32.289
856,1679_mycielskian11.mtx,1535,1535,134710,0.000,0.009,30.714
857,1783_skirt.mtx,12598,12598,196520,0.000,0.014,28.649
858,2532_barrier2-12.mtx,115625,115625,3897557,0.000,0.385,20.235
859,0662_fpga_dcop_33.mtx,1220,1220,5892,0.000,0.006,1.963
860,1004_ukerbe1.mtx,5981,5981,15704,0.000,0.005,6.111
861,2604_auto.mtx,448695,448695,6629222,0.000,2.744,4.832
862,1584_epb1.mtx,14734,14734,95053,0.000,0.008,24.257
863,1314_Lederberg.mtx,8843,8843,41601,0.000,0.016,5.272
864,0683_fpga_dcop_17.mtx,1220,1220,5892,0.000,0.006,1.957
865,1151_cz2548.mtx,2548,2548,25674,0.000,0.006,8.939
866,0640_fpga_dcop_06.mtx,1220,1220,5860,0.000,0.006,1.946
867,0791_lp_scsd8.mtx,397,2750,8584,0.000,0.006,2.673
868,2148_heart3.mtx,2339,2339,682797,0.000,0.013,108.055
869,1048_spaceStation_9.mtx,1180,1180,19674,0.000,0.007,5.829
870,1668_memplus.mtx,17758,17758,126150,0.000,0.010,26.048
871,0488_dwt_346.mtx,346,346,3226,0.000,0.005,1.272
872,0962_lpi_klein3.mtx,994,1082,13101,0.000,0.007,3.748
873,2160_Zd_Jac3_db.mtx,22835,22835,713907,0.000,0.026,55.583
874,0820_mk10-b2.mtx,3150,630,9450,0.000,0.005,3.887
875,0802_EPA.mtx,4772,4772,8965,0.000,0.007,2.687
876,2048_c-59.mtx,41282,41282,480536,0.000,0.050,19.165
877,2234_kim1.mtx,38415,38415,933195,0.000,0.028,67.567
878,2011_rail507.mtx,507,63516,409856,0.000,0.044,18.536
879,1018_add20.mtx,2395,2395,17319,0.000,0.006,5.360
880,1122_geom.mtx,7343,7343,23796,0.000,0.014,3.314
881,1310_bips98_1142.mtx,9735,9735,40983,0.000,0.007,11.952
882,1299_G31.mtx,2000,2000,39980,0.000,0.011,7.433
883,2190_vsp_mod2_pgp2_slptsk.mtx,101364,101364,778736,0.000,0.249,6.258
884,2644_flickr.mtx,820878,820878,9837214,0.000,3.601,5.463
885,0557_N_biocarta.mtx,1922,1996,4335,0.000,0.005,1.625
886,2647_kron_g500-logn17.mtx,131072,131072,10228360,0.000,4.685,4.366
887,2456_nv1.mtx,75468,75468,2449194,0.000,0.345,14.196
888,0964_power.mtx,4941,4941,13188,0.000,0.006,4.407
889,2081_e40r0100.mtx,17281,17281,553562,0.000,0.026,42.389
890,1378_lp_ken_11.mtx,14694,21349,49058,0.000,0.013,7.271
891,2176_g7jac180sc.mtx,53370,53370,747276,0.000,0.109,13.668
892,0744_jagmesh3.mtx,1089,1089,7361,0.000,0.005,2.922
893,2483_stomach.mtx,213360,213360,3021648,0.000,0.165,36.730
894,1057_G57.mtx,5000,5000,20000,0.000,0.005,8.726
895,0429_rdb450.mtx,450,450,2580,0.000,0.005,1.126
896,2759_3Dspectralwave.mtx,680943,680943,33650589,0.000,1.695,39.706
897,1444_barth5.mtx,15606,15606,61484,0.000,0.011,11.423
898,0069_ch4-4-b1.mtx,72,16,144,0.000,0.002,0.116
899,0377_mesh3em5.mtx,289,289,1889,0.000,0.004,0.846
900,1434_co5.mtx,5774,12325,57993,0.000,0.011,10.684
901,1472_ex14.mtx,3251,3251,66775,0.000,0.006,21.908
902,1840_mark3jac080.mtx,36609,36609,227955,0.000,0.039,11.776
903,1361_nl.mtx,7039,15325,47035,0.000,0.010,9.230
904,1180_n4c5-b7.mtx,3635,4735,29080,0.000,0.006,10.118
905,0126_GD97_a.mtx,84,84,332,0.000,0.004,0.154
906,0906_adder_dcop_33.mtx,1813,1813,11246,0.000,0.007,3.123
907,0692_fs_760_1.mtx,760,760,5976,0.000,0.006,2.145
908,0733_lp_qap8.mtx,912,1632,7296,0.000,0.006,2.452
909,1270_rkat7_mat5.mtx,694,738,38114,0.000,0.006,11.736
910,1162_ex2.mtx,441,441,26839,0.000,0.007,7.625
911,0063_bcsstm04.mtx,132,132,132,0.000,0.003,0.099
912,0071_Trec7.mtx,11,36,147,0.000,0.005,0.059
913,2645_shipsec5.mtx,179860,179860,10113096,0.000,0.217,93.361
914,2391_Goodwin_071.mtx,56021,56021,1797934,0.000,0.048,74.319
915,1893_t520.mtx,5563,5563,286341,0.000,0.008,70.036
916,1856_ACTIVSg70K.mtx,69999,69999,238627,0.000,0.043,11.186
917,1667_ri2010.mtx,25181,25181,125750,0.000,0.050,5.037
918,1572_IG5-13.mtx,3994,4731,91209,0.000,0.012,15.432
919,1112_G42.mtx,2000,2000,23558,0.000,0.009,5.355
920,0680_fpga_dcop_15.mtx,1220,1220,5892,0.000,0.006,1.974
921,2437_il2010.mtx,451554,451554,2164464,0.000,0.743,5.828
922,1006_lp_cre_c.mtx,3068,6411,15977,0.000,0.006,5.230
923,0704_lp_perold.mtx,625,1506,6148,0.000,0.006,2.095
924,1058_sherman3.mtx,5005,5005,20033,0.000,0.005,7.447
925,0679_fpga_dcop_16.mtx,1220,1220,5892,0.000,0.006,1.867
926,2806_Long_Coup_dt6.mtx,1470152,1470152,87088992,0.000,1.909,91.227
927,1964_HEP-th-new.mtx,27770,27770,352807,0.000,0.162,4.348
928,2585_Hamrle3.mtx,1447360,1447360,5514242,0.000,0.366,30.140
929,2243_pcrystk02.mtx,13965,13965,968583,0.000,0.026,74.343
930,2509_stormG2_1000.mtx,528185,1377306,3459881,0.000,0.343,20.150
931,0522_QRpivot.mtx,660,749,3808,0.000,0.005,1.508
932,1386_lp_fit2p.mtx,3000,13525,50284,0.000,0.006,17.499
933,1160_Maragal_4.mtx,1964,1034,26719,0.000,0.007,7.311
934,1702_fome12.mtx,24284,48920,142528,0.000,0.080,3.569
935,2130_nemeth17.mtx,9506,9506,629620,0.000,0.009,140.196
936,0226_nos1.mtx,237,237,1017,0.000,0.004,0.467
937,0499_lp_beaconfd.mtx,173,295,3408,0.000,0.008,0.909
938,0101_lpi_forest6.mtx,66,131,246,0.000,0.005,0.105
939,0846_email.mtx,1133,1133,10902,0.000,0.007,3.125
940,0274_lp_bore3d.mtx,233,334,1448,0.000,0.006,0.493
941,1929_usroads-48.mtx,126146,126146,323900,0.000,0.102,6.338
942,0390_p0201.mtx,133,334,2056,0.000,0.005,0.753
943,0550_b_dyn.mtx,1089,1089,4264,0.000,0.005,1.565
944,1500_slptsk.mtx,2861,3347,72465,0.000,0.007,21.962
945,0985_Erdos982.mtx,5822,5822,14750,0.000,0.009,3.267
946,1062_stoch_aircraft.mtx,3754,7517,20267,0.000,0.004,9.060
947,1350_eurqsa.mtx,7245,7245,46142,0.000,0.006,14.979
948,0898_adder_dcop_25.mtx,1813,1813,11246,0.000,0.007,3.126
949,1725_Trec12.mtx,551,2726,151219,0.000,0.009,35.057
950,1860_astro-ph.mtx,16706,16706,242502,0.000,0.060,8.093
951,1519_cavity12.mtx,2597,2597,76367,0.000,0.006,23.694
952,1646_de2010.mtx,24115,24115,116056,0.000,0.049,4.764
953,1777_mult_dcop_03.mtx,25187,25187,193216,0.000,0.055,6.999
954,1660_bodyy4.mtx,17546,17546,121938,0.000,0.009,26.271
955,2354_lp_nug30.mtx,52260,379350,1567800,0.000,0.489,6.413
956,1064_CollegeMsg.mtx,1899,1899,20296,0.000,0.007,5.607
957,1129_ch.mtx,3700,8291,24102,0.000,0.008,6.004
958,2279_vsp_finan512_scagr7-2c_rlfddd.mtx,139752,139752,1104040,0.000,0.222,9.948
959,0286_oscil_dcop_43.mtx,430,430,1544,0.000,0.004,0.687
960,1521_aug2d.mtx,29008,29008,76832,0.000,0.008,18.202
961,0706_jagmesh1.mtx,936,936,6264,0.000,0.005,2.544
962,2362_d_pretok.mtx,182730,182730,1641672,0.000,0.119,27.650
963,1263_t2dal_a.mtx,4257,4257,37465,0.000,0.005,13.708
964,0724_spaceShuttleEntry_1.mtx,560,560,6891,0.000,0.006,2.239
965,2096_c-68.mtx,64810,64810,566006,0.000,0.068,16.691
966,1894_bcsstk16.mtx,4884,4884,290378,0.000,0.008,69.895
967,1164_zenios.mtx,2873,2873,27191,0.000,0.008,6.427
968,2592_consph.mtx,83334,83334,6010480,0.000,0.138,86.911
969,2694_af_0_k101.mtx,503625,503625,17550675,0.000,0.306,114.810
970,1916_c-61.mtx,43618,43618,310016,0.000,0.034,18.012
971,2516_mycielskian14.mtx,12287,12287,3695512,0.000,0.113,65.570
972,0092_dwt_72.mtx,72,72,222,0.000,0.004,0.117
973,1319_utm3060.mtx,3060,3060,42211,0.000,0.005,15.448
974,1409_TSOPF_RS_b9_c6.mtx,7224,7224,54082,0.000,0.005,23.346
975,1169_model6.mtx,2096,5289,27628,0.000,0.008,7.164
976,0597_de063155.mtx,852,1848,4913,0.000,0.006,1.712
977,0032_jgl009.mtx,9,9,50,0.000,0.003,0.032
978,2043_ch8-8-b3.mtx,117600,18816,470400,0.000,0.040,23.624
979,2180_Baumann.mtx,112211,112211,760631,0.000,0.040,37.807
980,1336_deter3.mtx,7647,21777,44547,0.000,0.020,4.465
981,0350_M10PI_n.mtx,682,682,1633,0.000,0.004,0.750
982,0875_adder_dcop_60.mtx,1813,1813,11246,0.000,0.007,3.123
983,0749_fpga_trans_01.mtx,1220,1220,7382,0.000,0.006,2.339
984,0904_adder_dcop_30.mtx,1813,1813,11246,0.000,0.007,3.121
985,0108_cat_ears_2_1.mtx,85,85,254,0.000,0.004,0.123
986,0972_steam2.mtx,600,600,13760,0.000,0.006,4.802
987,1372_mimo28x28_system.mtx,13251,13251,48737,0.000,0.008,12.392
988,0778_N_pid.mtx,3625,3923,8054,0.000,0.006,2.638
989,2598_NACA0015.mtx,1039183,1039183,6229636,0.000,2.003,6.219
990,2737_delaunay_n22.mtx,4194304,4194304,25165738,0.000,2.393,21.029
991,1311_mbeause.mtx,496,496,41063,0.000,0.008,10.473
992,0200_cage6.mtx,93,93,785,0.000,0.004,0.349
993,0423_GL6_D_6.mtx,469,201,2526,0.000,0.005,1.011
994,0367_ch7-7-b1.mtx,882,49,1764,0.000,0.006,0.586
995,2677_crankseg_2.mtx,63838,63838,14148858,0.000,0.298,94.875
996,0834_S80PI_n.mtx,4182,4182,10261,0.000,0.005,4.400
997,0592_tumorAntiAngiogenesis_8.mtx,490,490,4776,0.000,0.006,1.551
998,0868_adder_dcop_16.mtx,1813,1813,11246,0.000,0.007,3.280
999,2058_c-66b.mtx,49989,49989,499007,0.000,0.044,22.881
1000,2006_c-55.mtx,32780,32780,403450,0.000,0.047,17.058
1001,0312_oscil_dcop_02.mtx,430,430,1544,0.000,0.004,0.686
1002,1266_dynamicSoaringProblem_7.mtx,3511,3511,37680,0.000,0.006,12.236
1003,1295_G28.mtx,2000,2000,39980,0.000,0.011,7.321
1004,2323_li.mtx,22695,22695,1350309,0.000,0.040,67.695
1005,0456_S20PI_n.mtx,1182,1182,2881,0.000,0.004,1.366
1006,1803_TSOPF_RS_b162_c1.mtx,5374,5374,205399,0.000,0.007,56.537
1007,1565_p2p-Gnutella30.mtx,36682,36682,88328,0.000,0.041,4.276
1008,0143_gams10a.mtx,114,171,407,0.000,0.004,0.181
1009,1370_mimo46x46_system.mtx,13250,13250,48735,0.000,0.006,15.432
1010,0476_bcsstm23.mtx,3134,3134,3134,0.000,0.003,2.414
1011,2047_g7jac120.mtx,35550,35550,475296,0.000,0.071,13.391
1012,0840_lshp1561.mtx,1561,1561,10681,0.000,0.006,3.814
1013,1873_ex19.mtx,12005,12005,259879,0.000,0.012,42.945
1014,1583_lp_qap15.mtx,6330,22275,94950,0.000,0.023,8.285
1015,1862_wing.mtx,62032,62032,243088,0.000,0.138,3.512
1016,0332_oscil_dcop_50.mtx,430,430,1544,0.000,0.005,0.684
1017,1719_hangGlider_4.mtx,15561,15561,149532,0.000,0.010,30.008
1018,0745_Chem97ZtZ.mtx,2541,2541,7361,0.000,0.006,2.328
1019,1267_lp_d6cube.mtx,415,6184,37704,0.000,0.009,8.641
1020,1908_FX_March2010.mtx,1319,9498,301899,0.000,0.017,35.223
1021,2555_thread.mtx,29736,29736,4470048,0.000,0.082,108.374
1022,1742_ulevimin.mtx,6590,46937,164538,0.000,0.016,20.685
1023,1620_r05.mtx,5190,9690,104145,0.000,0.006,34.808
1024,1806_route.mtx,20894,43019,206782,0.000,0.040,10.424
1025,1528_aug2dc.mtx,30200,30200,80000,0.000,0.009,18.678
1026,0307_oscil_dcop_26.mtx,430,430,1544,0.000,0.005,0.654
1027,1921_crystk01.mtx,4875,4875,315891,0.000,0.009,69.396
1028,1090_ch7-7-b2.mtx,7350,882,22050,0.000,0.006,7.244
1029,0241_lp_lotfi.mtx,153,366,1136,0.000,0.006,0.380
1030,0263_n4c5-b10.mtx,120,630,1320,0.000,0.005,0.528
1031,0409_bcsstk05.mtx,153,153,2423,0.000,0.006,0.782
1032,2357_pkustk09.mtx,33960,33960,1583640,0.000,0.042,74.912
1033,0961_Pd.mtx,8081,8081,13036,0.000,0.005,5.546
1034,1773_wiki-RfA.mtx,11380,11380,188077,0.000,0.085,4.423
1035,0207_n3c5-b3.mtx,210,120,840,0.000,0.004,0.389
1036,1250_dynamicSoaringProblem_4.mtx,3191,3191,36516,0.000,0.006,12.221
1037,2313_in2010.mtx,267071,267071,1281716,0.000,0.430,5.966
1038,0614_freeFlyingRobot_1.mtx,798,798,5246,0.000,0.006,1.705
1039,0336_oscil_dcop_07.mtx,430,430,1544,0.000,0.004,0.686
1040,0047_GD02_a.mtx,23,23,87,0.000,0.004,0.049
1041,2373_ny2010.mtx,350169,350169,1709544,0.000,0.580,5.897
1042,1399_l30.mtx,2701,16281,52070,0.000,0.007,14.233
1043,1690_cavity25.mtx,4562,4562,138187,0.000,0.007,38.268
1044,2689_TSOPF_RS_b2383_c1.mtx,38120,38120,16171169,0.000,0.179,180.482
1045,1243_lp_dfl001.mtx,6071,12230,35632,0.000,0.019,3.717
1046,1131_bcsstm34.mtx,588,588,24270,0.000,0.006,7.569
1047,0150_lp_adlittle.mtx,56,138,424,0.000,0.007,0.129
1048,0786_lp_ken_07.mtx,2426,3602,8404,0.000,0.006,2.611
1049,2756_coPapersCiteseer.mtx,434102,434102,32073440,0.000,1.153,55.623
1050,1981_c-56.mtx,35910,35910,380900,0.000,0.030,25.218
1051,2526_laminar_duct3D.mtx,67173,67173,3833077,0.000,0.089,86.566
1052,2056_std1_Jac2_db.mtx,21982,21982,498771,0.000,0.019,53.157
1053,0966_radfr1.mtx,1048,1048,13299,0.000,0.006,4.527
1054,0356_GD96_a.mtx,1096,1096,1677,0.000,0.004,0.747
1055,1705_ted_B.mtx,10605,10605,144579,0.000,0.007,41.462
1056,1188_data.mtx,2851,2851,30186,0.000,0.005,11.261
1057,2616_radiation.mtx,223104,223104,7637688,0.000,2.432,6.282
1058,2270_watson_1.mtx,201155,386992,1055093,0.000,0.099,21.301
1059,1880_enron.mtx,69244,69244,276143,0.000,0.055,10.060
1060,1033_eris1176.mtx,1176,1176,18552,0.000,0.006,5.751
1061,0467_dwt_361.mtx,361,361,2953,0.000,0.005,1.238
1062,0606_dwt_592.mtx,592,592,5104,0.000,0.005,1.976
1063,0043_jgl011.mtx,11,11,76,0.000,0.003,0.049
1064,2308_std1_Jac2.mtx,21982,21982,1248731,0.000,0.040,61.849
1065,0651_fpga_dcop_46.mtx,1220,1220,5892,0.000,0.006,1.957
1066,2117_3D_28984_Tetra.mtx,28984,28984,599170,0.000,0.028,42.694
1067,1574_hangGlider_3.mtx,10260,10260,92703,0.000,0.008,23.135
1068,2580_para-7.mtx,155924,155924,5416358,0.000,0.470,23.064
1069,1241_reorientation_5.mtx,2904,2904,35590,0.000,0.006,11.022
1070,2730_AS365.mtx,3799275,3799275,22736152,0.000,7.426,6.124
1071,1034_lhr01.mtx,1477,1477,18592,0.000,0.006,6.173
1072,0256_arc130.mtx,130,130,1282,0.000,0.006,0.449
1073,2239_ASIC_100k.mtx,99340,99340,954163,0.000,0.093,20.528
1074,1972_RFdevice.mtx,74104,74104,365580,0.000,0.034,21.536
1075,0579_cdde1.mtx,961,961,4681,0.000,0.004,2.220
1076,1748_mark3jac060.mtx,27449,27449,170695,0.000,0.024,14.231
1077,2698_af_1_k101.mtx,503625,503625,17550675,0.000,0.307,114.302
1078,1374_zeros_nopss_13k.mtx,13296,13296,48827,0.000,0.007,14.889
1079,0902_adder_dcop_24.mtx,1813,1813,11246,0.000,0.007,3.280
1080,0420_dw256B.mtx,512,512,2500,0.000,0.004,1.147
1081,2211_ms2010.mtx,171778,171778,839980,0.000,0.291,5.771
1082,0932_G51.mtx,1000,1000,11818,0.000,0.006,3.836
1083,1262_t2dal.mtx,4257,4257,37465,0.000,0.005,13.708
1084,0178_ch5-5-b4.mtx,120,600,600,0.000,0.005,0.233
1085,0582_cdde6.mtx,961,961,4681,0.000,0.004,2.117
1086,1463_p2p-Gnutella24.mtx,26518,26518,65369,0.000,0.027,4.924
1087,0273_gre_343.mtx,343,343,1435,0.000,0.005,0.625
1088,0858_adder_dcop_07.mtx,1813,1813,11226,0.000,0.007,3.218
1089,0946_cryg2500.mtx,2500,2500,12349,0.000,0.004,5.540
1090,0574_l9.mtx,244,1483,4659,0.000,0.007,1.352
1091,0330_oscil_dcop_51.mtx,430,430,1544,0.000,0.005,0.654
1092,0837_dwt_1242.mtx,1242,1242,10426,0.000,0.005,4.087
1093,1206_G65.mtx,8000,8000,32000,0.000,0.004,14.463
1094,0842_lp_25fv47.mtx,821,1876,10705,0.000,0.007,2.978
1095,2376_venkat25.mtx,62424,62424,1717792,0.000,0.065,52.480
1096,1956_mark3jac120.mtx,54929,54929,342475,0.000,0.055,12.537
1097,1424_bayer03.mtx,6747,6747,56196,0.000,0.007,16.860
1098,0540_young2c.mtx,841,841,4089,0.000,0.004,1.837
1099,0591_lp_agg3.mtx,516,758,4756,0.000,0.006,1.540
1100,0800_tols4000.mtx,4000,4000,8784,0.000,0.006,3.123
1101,1433_whitaker3.mtx,9800,9800,57978,0.000,0.007,16.279
1102,2052_stat96v4.mtx,3173,63076,491336,0.000,0.030,33.070
1103,1662_sc205-2r.mtx,35213,62423,123239,0.000,0.011,21.665
1104,2165_pds-60.mtx,99431,336421,719557,0.000,0.290,4.957
1105,2321_hvdc2.mtx,189860,189860,1347273,0.000,0.095,28.412
1106,0044_Ragusa16.mtx,24,24,81,0.000,0.003,0.048
1107,2503_amazon0505.mtx,410236,410236,3356824,0.000,0.978,6.864
1108,1895_g7jac080sc.mtx,23670,23670,293976,0.000,0.047,12.632
1109,1816_ch7-7-b5.mtx,35280,52920,211680,0.000,0.023,18.390
1110,2485_cfd2.mtx,123440,123440,3087898,0.000,0.101,61.003
1111,2708_af_shell4.mtx,504855,504855,17588875,0.000,0.304,115.900
1112,2476_ins2.mtx,309412,309412,2751484,0.000,0.139,39.534
1113,2386_karted.mtx,46502,133115,1770349,0.000,0.193,18.381
1114,0408_poisson2D.mtx,367,367,2417,0.000,0.005,1.014
1115,1677_cat_ears_4_4.mtx,19020,44448,132888,0.000,0.024,10.985
1116,0341_oscil_dcop_41.mtx,430,430,1544,0.000,0.005,0.685
1117,2780_ldoor.mtx,952203,952203,46522475,0.000,1.040,89.457
1118,2026_FEM_3D_thermal1.mtx,17880,17880,430740,0.000,0.014,62.535
1119,1099_df2177.mtx,630,10358,22336,0.000,0.006,6.924
1120,2473_filter3D.mtx,106437,106437,2707179,0.000,0.416,13.008
1121,2583_para-10.mtx,155924,155924,5416358,0.000,0.470,23.064
1122,2299_boyd1.mtx,93279,93279,1211231,0.000,0.040,60.793
1123,2603_pkustk13.mtx,94893,94893,6616827,0.000,0.235,56.194
1124,1546_G64.mtx,7000,7000,82918,0.000,0.032,5.105
1125,1334_mycielskian10.mtx,767,767,44392,0.000,0.008,11.226
1126,2639_bibd_22_8.mtx,231,319770,8953560,0.000,0.281,63.637
1127,0065_GD01_c.mtx,33,33,135,0.000,0.004,0.069
1128,0577_cdde5.mtx,961,961,4681,0.000,0.004,2.221
1129,2717_bundle_adj.mtx,513351,513351,20208051,0.000,0.306,131.915
1130,0166_lp_blend.mtx,74,114,522,0.000,0.006,0.179
1131,1909_OPF_6000.mtx,29902,29902,302418,0.000,0.020,30.481
1132,1037_spaceStation_8.mtx,1157,1157,18945,0.000,0.007,5.767
1133,1307_Franz7.mtx,10164,1740,40424,0.000,0.006,13.284
1134,1757_nasa2910.mtx,2910,2910,174296,0.000,0.009,39.595
1135,0479_utm300.mtx,300,300,3155,0.000,0.006,1.074
1136,1135_airfoil1.mtx,4253,4253,24578,0.000,0.006,8.725
1137,1476_ex37.mtx,3565,3565,67591,0.000,0.008,17.028
1138,2327_lp_osa_60.mtx,10280,243246,1408073,0.000,0.102,27.727
1139,1612_ford1.mtx,18728,18728,101576,0.000,0.011,17.676
1140,1467_c-36.mtx,7479,7479,65941,0.000,0.009,14.792
1141,0713_bcspwr09.mtx,1723,1723,6511,0.000,0.005,2.653
1142,0136_flower_4_1.mtx,121,129,386,0.000,0.004,0.172
1143,2463_pkustk06.mtx,43164,43164,2571768,0.000,0.068,75.169
1144,1979_vsp_model1_crew1_cr42_south31.mtx,45101,45101,379952,0.000,0.088,8.603
1145,1903_us04.mtx,163,28016,297538,0.000,0.023,25.715
1146,0570_tumorAntiAngiogenesis_7.mtx,475,475,4597,0.000,0.006,1.492
1147,0079_lp_sc50a.mtx,50,78,160,0.000,0.005,0.069
1148,0669_fpga_dcop_35.mtx,1220,1220,5892,0.000,0.006,1.958
1149,2009_mycielskian12.mtx,3071,3071,407200,0.000,0.018,45.658
