mtx,m,n,nnz,N,time,gflops
0990_lp_pilot_ja.mtx,1024,2267,14977,8,0.022019,10.882882
2291_nemeth21.mtx,9600,9506,1173746,8,0.093383,201.105529
2221_HTC_336_9129.mtx,226432,226340,883422,8,0.083028,170.240461
1663_c-43.mtx,11136,11125,123675,8,0.043164,45.843759
0725_lp_ganges.mtx,1408,1706,6937,8,0.020164,5.504411
0893_adder_dcop_64.mtx,1920,1813,11246,8,0.030166,5.964782
2262_gyro_k.mtx,17408,17361,1021159,8,0.076716,212.975375
2426_pa2010.mtx,421632,421545,2058462,8,0.142609,230.948760
0585_mycielskian8.mtx,256,191,4720,8,0.024078,3.136413
0156_GD97_c.mtx,512,452,460,8,0.019092,0.385493
1213_ex4.mtx,1664,1601,32299,8,0.015953,32.394759
2815_ML_Geer.mtx,1504128,1504002,110879972,8,7.504034,236.416771
0357_shl_0.mtx,768,663,1687,8,0.042264,0.638659
2254_preferentialAttachment.mtx,100096,100000,999970,8,0.078252,204.462073
1379_delaunay_n13.mtx,8192,8192,49094,8,0.016076,48.861809
2622_TEM181302.mtx,181376,181302,7839010,8,0.452341,277.277938
0642_fpga_dcop_10.mtx,1280,1220,5884,8,0.016170,5.822157
2062_t3dl.mtx,20480,20360,509866,8,0.040775,200.068905
2284_landmark.mtx,72064,2704,1151232,8,0.075346,244.468189
0866_adder_dcop_51.mtx,1920,1813,11246,8,0.029112,6.180765
0882_adder_dcop_38.mtx,1920,1813,11246,8,0.029133,6.176338
1366_mhd1280a.mtx,1280,1280,47906,8,0.031723,24.161782
1781_CAG_mat1916.mtx,1920,1916,195985,8,0.047477,66.048125
0152_bfwa62.mtx,128,62,450,8,0.014280,0.504202
2790_GAP-road.mtx,23947392,23947347,57708624,8,9.834250,93.890021
0874_adder_dcop_17.mtx,1920,1813,11246,8,0.029209,6.160382
1093_IG5-11.mtx,1280,1692,22110,8,0.013971,25.320196
0122_lp_kb2.mtx,128,68,313,8,0.013911,0.360010
1706_ted_B_unscaled.mtx,10624,10605,144579,8,0.024547,94.239353
1268_poli3.mtx,17024,16955,37849,8,0.041931,14.442280
2019_ted_A_unscaled.mtx,10624,10605,424587,8,0.045987,147.724979
2511_ca2010.mtx,710272,710145,3489366,8,0.253693,220.068161
2479_ramage02.mtx,16896,16830,2866352,8,0.176758,259.460642
2727_333SP.mtx,3712896,3712815,22217266,8,2.441873,145.575263
1850_stat96v5.mtx,2432,75779,233921,8,0.020971,178.471374
2487_belgium_osm.mtx,1441408,1441295,3099940,8,0.371546,133.493782
2757_dielFilterV3clx.mtx,420480,420408,32886208,8,2.262674,232.547570
1920_rail516.mtx,640,47827,315412,8,0.058062,86.917462
1718_bcsstk18.mtx,12032,11948,149090,8,0.023217,102.746995
2371_turon_m.mtx,189952,189924,1690876,8,0.103143,262.296412
0351_S10PI_n.mtx,768,682,1633,8,0.013509,1.934183
0492_nos6.mtx,768,675,3255,8,0.013890,3.749447
2482_srb1.mtx,55040,54924,2962152,8,0.185029,256.145977
0300_oscil_dcop_29.mtx,512,430,1544,8,0.013998,1.764862
1516_cavity14.mtx,2688,2597,76367,8,0.012404,98.504253
0953_cz1268.mtx,1280,1268,12786,8,0.015487,13.209360
0607_de063157.mtx,1024,1908,5119,8,0.015025,5.451289
0500_nsic.mtx,512,897,3449,8,0.019130,2.884609
0316_oscil_dcop_05.mtx,512,430,1544,8,0.014000,1.764555
2175_g7jac180.mtx,53376,53370,747276,8,0.053412,223.851143
2266_torso2.mtx,115968,115967,1033473,8,0.069466,238.039777
1330_freeFlyingRobot_16.mtx,6144,6078,44006,8,0.024096,29.220257
1279_G8.mtx,896,800,38352,8,0.011276,54.418062
1828_s1rmt3m1.mtx,5504,5489,219521,8,0.023302,150.733890
0473_str_200.mtx,384,363,3068,8,0.015859,3.095201
0040_lpi_bgprtr.mtx,128,40,70,8,0.013426,0.083422
2797_Serena.mtx,1391360,1391349,64531701,8,4.173587,247.390860
0901_adder_dcop_46.mtx,1920,1813,11246,8,0.029310,6.138961
0938_G50.mtx,3072,3000,12000,8,0.014010,13.704137
2122_rajat20.mtx,87040,86916,605045,8,0.076210,127.027671
0054_rel4.mtx,128,12,104,8,0.013226,0.125814
2119_shar_te2-b2.mtx,200320,17160,600600,8,0.054905,175.021827
0764_epb0.mtx,1920,1794,7764,8,0.014067,8.830856
2538_debr.mtx,1048576,1048576,4194298,8,0.341437,196.548269
2339_598a.mtx,110976,110971,1483868,8,0.091641,259.073805
1150_email-Eu-core.mtx,1024,1005,25571,8,0.032747,12.493929
1977_k3plates.mtx,11136,11107,378927,8,0.030071,201.614182
1020_spaceStation_6.mtx,1152,1111,17595,8,0.026196,10.746574
1619_wiki-Vote.mtx,8320,8297,103689,8,0.045398,36.543667
1511_ch7-6-b4.mtx,15232,12600,75600,8,0.017957,67.361068
2411_conf5_4-8x8-10.mtx,49152,49152,1916928,8,0.117625,260.750408
1623_crystm01.mtx,4992,4875,105339,8,0.020160,83.603310
1194_pf2177.mtx,9728,10178,30984,8,0.015425,32.139479
2370_av41092.mtx,41216,41092,1683902,8,0.118201,227.938305
0714_orbitRaising_2.mtx,768,739,6526,8,0.015032,6.946100
1695_cavity17.mtx,4608,4562,138187,8,0.016212,136.381042
1380_tuma2.mtx,13056,12992,49365,8,0.016099,49.060140
2393_ASIC_320ks.mtx,321792,321671,1827807,8,0.147075,198.843561
0988_Sieber.mtx,2304,2290,14873,8,0.027214,8.744349
1214_plat1919.mtx,1920,1919,32399,8,0.015029,34.492928
0784_lp_grow22.mtx,512,946,8252,8,0.015043,8.776949
2612_cage13.mtx,445440,445315,7479343,8,0.402439,297.360889
0793_Trec10.mtx,128,478,8612,8,0.032851,4.194404
1081_Franz2.mtx,4096,4480,21504,8,0.014538,23.666451
0322_oscil_dcop_46.mtx,512,430,1544,8,0.014048,1.758574
2520_s4dkt3m2.mtx,90496,90449,3753461,8,0.207916,288.843795
0438_fs_680_2.mtx,768,680,2646,8,0.013978,3.028853
1318_freeFlyingRobot_12.mtx,5632,5578,41940,8,0.015814,42.434103
2739_asia_osm.mtx,11950848,11950757,25423206,8,3.881320,104.802322
1652_conf5_0-4x4-18.mtx,3072,3072,119808,8,0.020573,93.175904
1086_c-19.mtx,2432,2327,21817,8,0.042679,8.179028
2309_mac_econ_fwd500.mtx,206592,206500,1273389,8,0.085660,237.850985
1422_mark3jac020.mtx,9216,9129,56175,8,0.019113,47.026077
0451_west0655.mtx,768,655,2854,8,0.014026,3.255620
0334_oscil_dcop_53.mtx,512,430,1544,8,0.014034,1.760323
0186_gent113.mtx,128,113,655,8,0.014562,0.719696
1084_ch6-6-b3.mtx,5504,2400,21600,8,0.014773,23.393383
0685_fpga_dcop_18.mtx,1280,1220,5892,8,0.016002,5.891376
0134_can_73.mtx,128,73,377,8,0.013951,0.432358
1849_lhr11.mtx,11008,10964,233741,8,0.028286,132.216020
2285_msc23052.mtx,23168,23052,1154814,8,0.080118,230.621393
0603_de080285.mtx,1024,1908,5082,8,0.014996,5.422107
1915_lhr14.mtx,14336,14270,307858,8,0.030720,160.344046
0914_adder_dcop_34.mtx,1920,1813,11246,8,0.030163,5.965383
2283_bcsstk36.mtx,23168,23052,1143140,8,0.077413,236.269523
1148_lns_3937.mtx,3968,3937,25407,8,0.015010,27.082543
1007_rosen8.mtx,640,1544,16058,8,0.033228,7.732311
2223_tube1.mtx,21504,21498,897056,8,0.058215,246.548807
2352_lhr71.mtx,70400,70304,1528092,8,0.090873,269.050268
0495_lp_scrs8.mtx,512,1275,3288,8,0.016016,3.284735
1933_pwt.mtx,36608,36519,326107,8,0.031154,167.479823
1211_lpl2.mtx,3328,10881,32232,8,0.018086,28.515162
2163_c-64b.mtx,51072,51035,717841,8,0.069315,165.698874
0695_dwt_758.mtx,768,758,5994,8,0.014090,6.806522
1101_c-20.mtx,2944,2921,22685,8,0.025409,14.284833
2187_dc3.mtx,116864,116835,766396,8,0.068506,178.997318
2302_twotone.mtx,120832,120750,1224224,8,0.083246,235.297106
2563_netherlands_osm.mtx,2216704,2216688,4882476,8,0.573352,136.250685
2303_mn2010.mtx,259840,259777,1227102,8,0.081448,241.056315
1021_Si2.mtx,896,769,17801,8,0.018034,15.793630
1902_Reuters911.mtx,13440,13332,296076,8,0.053868,87.940458
0007_Trec5.mtx,128,7,12,8,0.013338,0.014395
2550_TSOPF_FS_b300_c1.mtx,29312,29214,4400122,8,0.252490,278.830990
1717_nug08-3rd.mtx,19840,29856,148416,8,0.021219,111.909203
1069_large.mtx,4352,8617,20635,8,0.015111,21.848417
1763_t2dah_e.mtx,11520,11445,176117,8,0.023675,119.023064
2091_patents_main.mtx,240640,240547,560943,8,0.066035,135.913958
1024_lp_cre_a.mtx,3584,7248,18168,8,0.041678,6.974532
2475_helm2d03.mtx,392320,392257,2741935,8,0.163158,268.886593
2333_std1_Jac3.mtx,22016,21982,1455848,8,0.113311,205.571918
1729_hangGlider_5.mtx,16128,16011,155246,8,0.046004,53.993463
2571_web-Google.mtx,916480,916428,5105039,8,0.377966,216.105900
2013_cz40948.mtx,40960,40948,412148,8,0.036588,180.230875
0657_fpga_dcop_31.mtx,1280,1220,5892,8,0.016077,5.863690
0507_lp_shell.mtx,640,1777,3558,8,0.035839,1.588457
0270_can_161.mtx,256,161,1377,8,0.014984,1.470331
1636_south31.mtx,18432,36321,112398,8,0.032949,54.580948
0172_IG5-7.mtx,128,150,549,8,0.014995,0.585780
1707_lp_osa_07.mtx,1152,25067,144812,8,0.052595,44.053593
0965_n2c6-b8.mtx,1536,3990,13230,8,0.014020,15.097983
0993_n2c6-b4.mtx,3072,1365,15015,8,0.013923,17.255368
0291_oscil_dcop_57.mtx,512,430,1544,8,0.013978,1.767399
2240_scircuit.mtx,171008,170998,958936,8,0.081669,187.867090
2776_Hardesty3.mtx,8217856,7591564,40451632,8,4.181846,154.770416
2039_epb3.mtx,84736,84617,463625,8,0.038633,192.011415
0352_lpi_vol1.mtx,384,464,1646,8,0.014627,1.800454
0615_lpi_pilot4i.mtx,512,1123,5264,8,0.019411,4.338981
2095_g7jac140.mtx,41600,41490,565956,8,0.043984,205.876896
2458_c8_mat11_I.mtx,4608,5761,2462970,8,0.178854,220.333793
1892_mark3jac100.mtx,45824,45769,285215,8,0.031327,145.672745
1384_mbeaflw.mtx,512,496,49920,8,0.043495,18.363379
2261_gyro.mtx,17408,17361,1021159,8,0.077034,212.095538
1432_fxm3_6.mtx,6272,12625,57722,8,0.019959,46.272440
2112_LeGresley_87936.mtx,87936,87936,593276,8,0.046623,203.598412
2544_pdb1HYS.mtx,36480,36417,4344765,8,0.242857,286.242953
0807_scagr7-2c.mtx,2560,3479,9005,8,0.013974,10.310919
1426_rdist2.mtx,3200,3198,56934,8,0.021373,42.622033
1121_rosen1.mtx,640,1544,23794,8,0.030439,12.506938
1402_ex3.mtx,1920,1821,52685,8,0.026853,31.391772
0342_abb313.mtx,384,176,1557,8,0.013987,1.781094
1203_commanche_dual.mtx,7936,7920,31680,8,0.014980,33.836176
0097_Maragal_1.mtx,128,14,234,8,0.013953,0.268325
1126_lshp3466.mtx,3584,3466,23896,8,0.015023,25.450084
0215_spaceStation_1.mtx,128,99,927,8,0.014669,1.011106
0659_fpga_dcop_42.mtx,1280,1220,5892,8,0.016063,5.868958
0553_fs_541_4.mtx,640,541,4285,8,0.014013,4.892614
1377_bips07_1693.mtx,13312,13275,49044,8,0.018119,43.308637
1861_benzene.mtx,8320,8219,242669,8,0.028585,135.829855
0939_lutz30-23-b6.mtx,1792,3003,12012,8,0.013980,13.747356
0052_Hamrle1.mtx,128,32,98,8,0.013833,0.113350
0702_130bit.mtx,640,575,6120,8,0.014111,6.939106
1117_spaceStation_13.mtx,1664,1617,23649,8,0.032419,11.671613
0722_lshp1009.mtx,1024,1009,6865,8,0.013964,7.866103
0228_lp_nug05.mtx,256,225,1050,8,0.013826,1.215123
1264_lp_woodw.mtx,1152,8418,37487,8,0.047266,12.689829
0616_lp_pilot4.mtx,512,1123,5264,8,0.019117,4.405714
0431_lpi_reactor.mtx,384,808,2591,8,0.017478,2.371890
0687_fpga_dcop_22.mtx,1280,1220,5892,8,0.016083,5.861765
2416_TSOPF_FS_b39_c19.mtx,76288,76216,1977600,8,0.132715,238.417708
1878_fxm4_6.mtx,22400,47185,265442,8,0.030458,139.438154
0629_netscience.mtx,1664,1589,5484,8,0.015092,5.813818
2350_neos.mtx,479232,515905,1526794,8,0.138060,176.943237
2012_sd2010.mtx,88448,88360,410722,8,0.037570,174.913166
2152_nemeth18.mtx,9600,9506,695234,8,0.061950,179.559152
1739_hvdc1.mtx,24960,24842,159981,8,0.032296,79.258233
1523_ex28.mtx,2688,2603,77781,8,0.023845,52.190174
0144_impcol_c.mtx,256,137,411,8,0.013216,0.497567
2696_af_3_k101.mtx,503680,503625,17550675,8,0.950299,295.497389
2208_pds-70.mtx,114944,390005,833465,8,0.062837,212.223302
0619_M40PI_n.mtx,2304,2182,5341,8,0.013980,6.112760
0003_mycielskian2.mtx,128,2,2,8,0.012877,0.002485
1165_3elt.mtx,4736,4720,27444,8,0.015023,29.228518
1969_lp_ken_18.mtx,105216,154699,358171,8,0.063564,90.157035
1963_poisson3Da.mtx,13568,13514,352762,8,0.033498,168.491873
1984_lhr17.mtx,17664,17576,381975,8,0.031862,191.811909
0771_bwm2000.mtx,2048,2000,7996,8,0.013982,9.150207
1146_model8.mtx,2944,6464,25277,8,0.018612,21.729525
2512_oilpan.mtx,73856,73752,3597188,8,0.201753,285.274348
1728_nsir.mtx,4480,10057,154939,8,0.047639,52.037481
2702_af_shell8.mtx,504960,504855,17588875,8,0.974652,288.740874
1082_utm1700b.mtx,1792,1700,21509,8,0.015372,22.388277
1674_bodyy5.mtx,18688,18589,129281,8,0.020187,102.468969
1857_luxembourg_osm.mtx,114688,114599,239332,8,0.029393,130.280613
1937_shallow_water1.mtx,81920,81920,327680,8,0.031389,167.028402
0388_Trefethen_150.mtx,256,150,2040,8,0.014249,2.290714
1950_ct2010.mtx,67584,67578,336352,8,0.033969,158.428377
0277_can_187.mtx,256,187,1491,8,0.014021,1.701460
0176_08blocks.mtx,384,300,592,8,0.016043,0.590417
1228_bcsstk11.mtx,1536,1473,34241,8,0.021712,25.233127
2365_2cubes_sphere.mtx,101504,101492,1647264,8,0.102937,256.042695
1484_aug3d.mtx,24320,24300,69984,8,0.018108,61.835885
0673_fpga_dcop_11.mtx,1280,1220,5892,8,0.016133,5.843325
1553_c-44.mtx,10752,10728,85000,8,0.075763,17.950751
2024_helm3d01.mtx,32256,32226,428444,8,0.036652,187.030888
1107_barth4.mtx,6144,6019,23492,8,0.015009,25.043868
0870_adder_dcop_66.mtx,1920,1813,11246,8,0.030227,5.952816
2141_wv2010.mtx,135296,135218,662922,8,0.055027,192.754935
2631_torso1.mtx,116224,116158,8516500,8,0.514676,264.756679
1014_Erdos02.mtx,7040,6927,16944,8,0.054511,4.973422
1229_bcsstk12.mtx,1536,1473,34241,8,0.021165,25.884578
0080_can_24.mtx,128,24,160,8,0.014041,0.182324
1822_ak2010.mtx,45312,45292,217098,8,0.056800,61.154814
0894_adder_dcop_65.mtx,1920,1813,11246,8,0.028999,6.204861
2317_SiO.mtx,33408,33401,1317655,8,0.109616,192.330373
0031_GD98_a.mtx,128,38,50,8,0.013917,0.057485
2007_c-57.mtx,37888,37833,405197,8,0.061394,105.598977
0302_oscil_dcop_19.mtx,512,430,1544,8,0.014002,1.764354
2005_rail582.mtx,640,56097,402290,8,0.063570,101.252207
1639_CurlCurl_0.mtx,11136,11083,113343,8,0.020083,90.298757
2703_af_shell6.mtx,504960,504855,17588875,8,0.972643,289.337478
1621_nasa4704.mtx,4736,4704,104756,8,0.020114,83.331477
0462_lpi_pang.mtx,384,741,2933,8,0.016089,2.916852
0387_bibd_17_3.mtx,256,680,2040,8,0.014246,2.291249
2439_pkustk05.mtx,37248,37164,2205144,8,0.132398,266.486656
1322_rajat01.mtx,6912,6833,43250,8,0.042188,16.402744
1398_mk11-b4.mtx,10496,17325,51975,8,0.016093,51.675592
2542_gupta2.mtx,62080,62064,4248286,8,0.250204,271.668798
2281_connectus.mtx,512,394792,1127525,8,0.099524,181.267122
2395_GL7d14.mtx,171392,47271,1831183,8,0.109662,267.174028
1167_bayer08.mtx,3072,3008,27576,8,0.020007,22.052896
2648_atmosmodl.mtx,1489792,1489752,10319760,8,0.650093,253.988362
1992_nemeth04.mtx,9600,9506,394808,8,0.040820,154.748989
0628_lp_scfxm2.mtx,768,1200,5469,8,0.017969,4.869800
2611_bmw7st_1.mtx,141440,141347,7339667,8,0.435715,269.521910
0852_init_adder1.mtx,1920,1813,11156,8,0.029183,6.116396
2271_ibm_matrix_2.mtx,51456,51448,1056610,8,0.099378,170.115200
0015_Tina_AskCal.mtx,128,11,29,8,0.012987,0.035729
0627_n2c6-b3.mtx,1408,455,5460,8,0.013971,6.252734
2733_rel9.mtx,9888128,274669,23667183,8,3.451581,109.710566
1731_e18.mtx,24704,38602,156466,8,0.022252,112.504764
1791_SiNa.mtx,5760,5743,198787,8,0.030602,103.933525
2101_ncvxqp7.mtx,87552,87500,574962,8,0.046734,196.845067
2758_mycielskian16.mtx,49152,49151,33382480,8,2.204529,242.282929
1320_Kaufhold.mtx,8832,8765,42471,8,0.016119,42.157015
1867_TSOPF_RS_b39_c7.mtx,14208,14098,252446,8,0.030453,132.634554
0859_adder_dcop_10.mtx,1920,1813,11232,8,0.029206,6.153320
2260_olafu.mtx,16256,16146,1015156,8,0.065286,248.788232
1570_orani678.mtx,2560,2529,90158,8,0.106207,13.582287
1551_biplane-9.mtx,21760,21701,84076,8,0.017892,75.185603
0219_grid1.mtx,256,252,952,8,0.013040,1.168075
0203_bcsstm19.mtx,896,817,817,8,0.012986,1.006654
2196_Chevron2.mtx,90368,90249,803173,8,0.057311,224.228115
1440_crack_dual.mtx,20224,20141,60086,8,0.017050,56.385319
0883_adder_dcop_36.mtx,1920,1813,11246,8,0.028991,6.206532
2242_transient.mtx,178944,178866,961790,8,0.075975,202.548622
2206_nm2010.mtx,168704,168609,830970,8,0.064658,205.627824
2752_rgg_n_2_21_s0.mtx,2097152,2097152,28975990,8,2.137003,216.946716
0062_bcspwr01.mtx,128,39,131,8,0.013285,0.157774
0445_lp_e226.mtx,256,472,2768,8,0.014234,3.111329
1529_TF15.mtx,6400,7742,80057,8,0.020817,61.530622
1598_fe_sphere.mtx,16512,16386,98304,8,0.019091,82.389068
1096_ex33.mtx,1792,1733,22189,8,0.014991,23.681705
1841_ex35.mtx,19840,19716,228208,8,0.026840,136.038590
1605_LF10000.mtx,20096,19998,99982,8,0.019109,83.716825
0384_mesh2em5.mtx,384,306,2018,8,0.013907,2.321777
0220_n4c6-b15.mtx,128,920,960,8,0.014617,1.050806
2110_pds-50.mtx,83072,275814,590833,8,0.051766,182.616826
1647_bcsstk15.mtx,3968,3948,117816,8,0.024870,75.795455
0475_cage7.mtx,384,340,3084,8,0.013998,3.524966
1079_lp_cycle.mtx,1920,3371,21234,8,0.018111,18.759376
1557_fv3.mtx,9856,9801,87025,8,0.018082,77.006732
0041_wheel_3_1.mtx,128,25,74,8,0.013081,0.090516
2474_windtunnel_evap3d.mtx,40832,40816,2730600,8,0.151452,288.470677
2710_GL7d21.mtx,823040,1437547,18174775,8,1.071015,271.514671
2683_pkustk14.mtx,151936,151926,14836504,8,0.883890,268.567502
2725_gsm_106857.mtx,589568,589446,21758924,8,1.282261,271.507061
2106_bas1lp.mtx,5504,9825,587775,8,0.093674,100.394865
0347_bcspwr05.mtx,512,443,1623,8,0.013990,1.856126
2642_pattern1.mtx,19328,19242,9323432,8,0.529760,281.589802
0940_rdb2048.mtx,2048,2048,12032,8,0.013985,13.765582
2534_cant.mtx,62464,62451,4007383,8,0.228184,280.993487
0102_Sandi_authors.mtx,128,86,248,8,0.013973,0.283975
0434_Erdos971.mtx,512,472,2628,8,0.016728,2.513702
1526_cegb3024.mtx,3072,3024,79848,8,0.024034,53.155739
0060_wheel_4_1.mtx,128,41,122,8,0.013884,0.140589
1664_hi2010.mtx,25088,25016,124126,8,0.026103,76.083239
2576_para-4.mtx,153344,153226,5326228,8,0.301892,282.285602
1338_bips98_1450.mtx,11392,11305,44678,8,0.017581,40.660869
0392_west0381.mtx,384,381,2157,8,0.015024,2.297149
1751_f855_mat9.mtx,2560,2511,171214,8,0.045867,59.725244
2832_HV15R.mtx,2017280,2017169,283073458,8,22.266105,203.411207
0011_cage3.mtx,128,5,19,8,0.013283,0.022886
2140_c-70.mtx,68992,68924,658986,8,0.062228,169.437637
1145_shermanACa.mtx,3456,3432,25220,8,0.041631,9.692753
0689_fpga_dcop_30.mtx,1280,1220,5892,8,0.015948,5.911057
1503_poli4.mtx,33920,33833,73249,8,0.039672,29.541629
2666_Hardesty1.mtx,939008,938905,12143314,8,0.680692,285.434389
1547_G63.mtx,7040,7000,82918,8,0.044780,29.626607
0095_GD02_b.mtx,128,80,232,8,0.013328,0.278504
0822_pores_2.mtx,1280,1224,9613,8,0.014976,10.269970
0813_G17.mtx,896,800,9334,8,0.025188,5.929180
0559_ex1.mtx,256,216,4352,8,0.016161,4.308732
0819_G14.mtx,896,800,9388,8,0.024122,6.226893
2213_ss1.mtx,205312,205282,845089,8,0.061429,220.113895
0064_p0040.mtx,128,63,133,8,0.013983,0.152185
1658_scagr7-2r.mtx,32896,46679,120141,8,0.020385,94.298793
2686_Si41Ge41H72.mtx,185728,185639,15011265,8,0.854550,281.060567
0514_stufe.mtx,1152,1036,3736,8,0.013270,4.504602
0936_G48.mtx,3072,3000,12000,8,0.014050,13.665776
0665_fpga_dcop_24.mtx,1280,1220,5892,8,0.016088,5.859853
1124_n4c6-b3.mtx,6016,1330,23880,8,0.014969,25.525420
2421_cage12.mtx,130304,130228,2032536,8,0.123809,262.667386
0548_USAir97.mtx,384,332,4252,8,0.016352,4.160592
2446_vanbody.mtx,47104,47072,2336898,8,0.133741,279.573321
0931_photogrammetry.mtx,1408,390,11816,8,0.014149,13.362072
0857_adder_dcop_06.mtx,1920,1813,11224,8,0.029315,6.125909
2219_sme3Da.mtx,12544,12504,874887,8,0.070903,197.427600
0896_adder_dcop_28.mtx,1920,1813,11246,8,0.029135,6.175958
0885_adder_dcop_42.mtx,1920,1813,11246,8,0.029129,6.177166
0223_SmallW.mtx,512,396,994,8,0.025323,0.628034
0175_impcol_a.mtx,256,207,572,8,0.014004,0.653526
2413_trdheim.mtx,22144,22098,1935324,8,0.133313,232.274653
0765_orbitRaising_4.mtx,1024,915,7790,8,0.015036,8.289509
0973_n4c6-b14.mtx,1024,6300,13800,8,0.014073,15.689092
0974_cis-n4c6-b14.mtx,1024,6300,13800,8,0.014206,15.542851
1714_p2p-Gnutella31.mtx,62592,62586,147892,8,0.027033,87.532849
1305_freeFlyingRobot_11.mtx,5504,5438,40054,8,0.014233,45.027868
2054_nemeth14.mtx,9600,9506,496144,8,0.050386,157.551246
2332_bcsstk35.mtx,30336,30237,1450163,8,0.093463,248.254790
0057_football.mtx,128,35,118,8,0.013955,0.135287
0181_TF10.mtx,128,107,622,8,0.013898,0.716067
1648_graphics.mtx,29568,11822,117954,8,0.019299,97.791698
0928_watt_2.mtx,1920,1856,11550,8,0.024375,7.581536
1988_garon2.mtx,13568,13535,390607,8,0.036398,171.705196
2331_vfem.mtx,93568,93476,1434636,8,0.089815,255.571539
0245_ww_36_pmec_36.mtx,128,66,1194,8,0.015316,1.247333
0515_sherman1.mtx,1024,1000,3750,8,0.014065,4.265901
1700_stokes64.mtx,12672,12546,140034,8,0.021165,105.859407
2481_TSOPF_RS_b300_c2.mtx,28416,28338,2943887,8,0.186271,252.868850
1326_c-29.mtx,5120,5033,43731,8,0.043587,16.052798
2448_fl2010.mtx,484608,484481,2346294,8,0.166656,225.258294
1237_cell2.mtx,7168,7055,34855,8,0.015056,37.039753
2554_tx2010.mtx,914304,914231,4456272,8,0.304831,233.901564
2428_bcsstk39.mtx,46848,46772,2089294,8,0.117473,284.564941
1291_freeFlyingRobot_9.mtx,4864,4778,39964,8,0.042856,14.920447
2706_af_shell2.mtx,504960,504855,17588875,8,0.995662,282.648123
0530_n4c6-b2.mtx,1408,210,3990,8,0.013971,4.569348
0489_lp_standata.mtx,384,1274,3230,8,0.025960,1.990792
2784_af_shell10.mtx,1508096,1508065,52672325,8,3.359630,250.848250
1453_gen1.mtx,896,2561,63086,8,0.015886,63.536730
0581_cdde3.mtx,1024,961,4681,8,0.013972,5.360533
1477_mhd3200a.mtx,3200,3200,68026,8,0.018094,60.154538
1794_mod2.mtx,34816,66409,199810,8,0.049678,64.353865
1152_bibd_13_6.mtx,128,1716,25740,8,0.033622,12.249012
0823_rajat04.mtx,1152,1041,9642,8,0.042465,3.632955
0183_GD01_Acap.mtx,1024,953,645,8,0.013998,0.737252
1100_pgp2.mtx,4096,13254,22474,8,0.014798,24.299579
2314_Raj1.mtx,263808,263743,1302464,8,0.094839,219.735099
0255_n3c5-b4.mtx,256,210,1260,8,0.013732,1.468121
0719_EVA.mtx,8576,8497,6726,8,0.057929,1.857735
0182_bcsstk03.mtx,128,112,640,8,0.013188,0.776473
2724_hugetric-00020.mtx,7122816,7122792,21361554,8,3.047090,112.167632
1887_chipcool1.mtx,20096,20082,281150,8,0.028925,155.521038
2634_TSOPF_RS_b678_c2.mtx,35712,35696,8781949,8,0.542769,258.878612
0355_494_bus.mtx,512,494,1666,8,0.014021,1.901141
1863_lp_cre_d.mtx,8960,73948,246614,8,0.050945,77.452298
0112_will57.mtx,128,57,281,8,0.014032,0.320400
0110_dwt_59.mtx,128,59,267,8,0.013329,0.320511
2423_water_tank.mtx,60800,60740,2035281,8,0.119169,273.262652
0147_n4c6-b1.mtx,256,21,420,8,0.012962,0.518430
0587_bp_1200.mtx,896,822,4726,8,0.039963,1.892163
1845_fome20.mtx,33920,108175,232647,8,0.032555,114.338695
2527_roadNet-TX.mtx,1393408,1393383,3843320,8,0.381099,161.357456
0243_lp_share1b.mtx,128,253,1179,8,0.016094,1.172103
0306_oscil_dcop_20.mtx,512,430,1544,8,0.013971,1.768189
2199_TSOPF_RS_b162_c4.mtx,20480,20374,812749,8,0.061770,210.520958
2633_TSOPF_FS_b300_c2.mtx,56832,56814,8767466,8,0.533270,263.055402
1363_mk11-b4b.mtx,9472,17325,47250,8,0.016119,46.900125
2123_rajat25.mtx,87296,87190,607235,8,0.074292,130.778290
1339_ge.mtx,10112,16369,44825,8,0.017666,40.597427
1951_Kuu.mtx,7168,7102,340200,8,0.030260,179.880651
0777_rosen7.mtx,384,776,8034,8,0.037302,3.446010
0995_robot24c1_mat5.mtx,512,302,15118,8,0.029015,8.336688
2245_nemeth20.mtx,9600,9506,971870,8,0.080814,192.415522
0360_lp_scagr25.mtx,512,671,1725,8,0.014034,1.966623
1987_nmos3.mtx,18688,18588,386594,8,0.034538,179.093290
2454_net4-1.mtx,88448,88343,2441727,8,0.138933,281.198114
0004_Trec4.mtx,128,3,3,8,0.012960,0.003704
1675_rajat10.mtx,30208,30202,130303,8,0.024497,85.107731
1375_mimo8x8_system.mtx,13312,13309,48872,8,0.017906,43.668856
0096_cage5.mtx,128,37,233,8,0.013985,0.266568
1333_lp_pilot.mtx,1536,4860,44375,8,0.026534,26.757912
2591_com-Youtube.mtx,1134976,1134890,5975248,8,0.545680,175.201534
2001_mark3jac140sc.mtx,64128,64089,399735,8,0.037616,170.026491
0647_fpga_dcop_26.mtx,1280,1220,5892,8,0.016029,5.881249
1204_p2p-Gnutella05.mtx,8960,8846,31839,8,0.018497,27.541435
1050_p6000.mtx,2176,7967,19826,8,0.024782,12.800498
0776_GD06_Java.mtx,1664,1538,8032,8,0.018923,6.791470
