mtx,m,n,nnz,N,time,gflops
2259_rim.mtx,22656,22560,1014951,8,0.144139,112.663875
2040_fome21.mtx,67840,216350,465294,8,0.087522,85.060898
1410_Zewail.mtx,6784,6752,54233,8,0.038796,22.366264
0625_west1505.mtx,1536,1505,5445,8,0.016369,5.322164
1692_cavity22.mtx,4608,4562,138187,8,0.034234,64.583987
2337_TSOPF_RS_b300_c1.mtx,14592,14538,1474325,8,0.240264,98.180256
0970_spaceStation_4.mtx,1024,950,13626,8,0.036937,5.902447
0464_wm2.mtx,256,260,2942,8,0.030512,1.542721
0731_dwt_869.mtx,896,869,7285,8,0.016468,7.078093
2619_CO.mtx,221184,221119,7666057,8,0.890717,137.705833
0372_D_5.mtx,512,115,1832,8,0.016147,1.815306
0070_Trefethen_20b.mtx,128,19,147,8,0.015443,0.152300
1649_p010.mtx,10112,19090,118000,8,0.075422,25.032542
0506_tols1090.mtx,1152,1090,3546,8,0.036820,1.540922
0991_lp_bnl2.mtx,2432,4486,14996,8,0.036781,6.523347
1555_fv1.mtx,9728,9604,85264,8,0.037163,36.709002
2368_qa8fk.mtx,66176,66127,1660579,8,0.212577,124.986696
0374_lp_sctap1.mtx,384,660,1872,8,0.017278,1.733520
2265_Goodwin_054.mtx,32512,32510,1030878,8,0.137473,119.980252
1130_soc-sign-bitcoin-alpha.mtx,3840,3783,24186,8,0.067711,5.715074
2097_sinc15.mtx,11648,11532,568526,8,0.088667,102.590615
2547_t3dh_a.mtx,79232,79171,4352105,8,0.513734,135.544333
0265_Cities.mtx,128,46,1342,8,0.018605,1.154069
0532_olm1000.mtx,1024,1000,3996,8,0.015570,4.106278
2623_Ge87H76.mtx,113024,112985,7892195,8,0.931750,135.524696
1654_conf5_0-4x4-14.mtx,3072,3072,119808,8,0.039867,48.083645
1000_delf.mtx,3200,6654,15397,8,0.018328,13.440987
1217_cavity07.mtx,1280,1182,32747,8,0.030609,17.117352
0755_jagmesh7.mtx,1152,1138,7450,8,0.016467,7.238773
1116_airfoil1_dual.mtx,8064,8034,23626,8,0.018893,20.008333
1458_bayer02.mtx,13952,13935,63679,8,0.037141,27.432024
0432_gams60am.mtx,768,1071,2607,8,0.036813,1.133077
1882_bayer01.mtx,57856,57735,277774,8,0.061684,72.050765
0027_LFAT5.mtx,128,14,46,8,0.015331,0.048007
0216_steam3.mtx,128,80,928,8,0.016520,0.898793
1158_3elt_dual.mtx,9088,9000,26556,8,0.019110,22.234688
0948_can_1072.mtx,1152,1072,12444,8,0.018556,10.729843
0206_n3c5-b6.mtx,128,210,840,8,0.015524,0.865751
2813_delaunay_n24.mtx,16777216,16777216,100663202,8,12.426466,129.611363
0037_klein-b1.mtx,128,10,60,8,0.015398,0.062346
1596_delaunay_n14.mtx,16384,16384,98244,8,0.036955,42.536168
0849_adder_dcop_05.mtx,1920,1813,11097,8,0.039227,4.526225
1810_s3rmt3m3.mtx,5376,5357,207695,8,0.055691,59.670708
0815_G20.mtx,896,800,9344,8,0.036829,4.059442
0738_cavity01.mtx,384,317,7327,8,0.015217,7.704181
2087_c-62.mtx,41856,41731,559343,8,0.122010,73.350687
1699_stokes64s.mtx,12672,12546,140034,8,0.037887,59.137928
1097_deter8.mtx,3840,10905,22299,8,0.019856,17.968487
2821_Cube_Coup_dt0.mtx,2164864,2164760,127206144,8,14.643308,138.991707
1216_cavity09.mtx,1280,1182,32747,8,0.029002,18.066094
2085_rajat23.mtx,110464,110355,556938,8,0.142532,62.519533
2628_GL7d22.mtx,349568,822922,8251000,8,1.086082,121.552558
0992_n3c6-b4.mtx,3072,1365,15015,8,0.017276,13.905920
2748_Fault_639.mtx,638848,638802,28614564,8,3.229131,141.782107
1344_bcsstk23.mtx,3200,3134,45178,8,0.035833,20.172424
1745_Zhao2.mtx,33920,33861,166453,8,0.043054,61.858524
2695_af_2_k101.mtx,503680,503625,17550675,8,2.001305,140.313819
1208_c-21.mtx,3584,3509,32157,8,0.066714,7.712180
2385_oh2010.mtx,365440,365344,1768240,8,0.245767,115.116494
1875_jan99jac120sc.mtx,41472,41374,260202,8,0.060512,68.800542
2637_Ga19As19H42.mtx,133248,133123,8884839,8,1.060133,134.093969
2711_Ga41As41H72.mtx,268160,268096,18488476,8,2.129175,138.934414
2594_GL7d15.mtx,460288,171375,6080381,8,0.726360,133.936454
2157_thermomech_TK.mtx,102272,102158,711558,8,0.108511,104.919104
0979_bibd_17_4.mtx,256,2380,14280,8,0.030798,7.418706
2809_dielFilterV3real.mtx,1102848,1102824,89306020,8,10.343043,138.150476
1255_photogrammetry2.mtx,4480,936,37056,8,0.020216,29.327732
2008_light_in_tissue.mtx,29312,29282,406084,8,0.070502,92.157938
0212_plskz362.mtx,384,362,1760,8,0.015518,1.814695
1043_deter4.mtx,3328,9133,19231,8,0.019515,15.767406
2678_nd12k.mtx,36096,36000,14220946,8,1.702168,133.673760
2075_psmigr_1.mtx,3200,3140,543162,8,0.119793,72.546708
2083_Trefethen_20000b.mtx,20096,19999,554435,8,0.087002,101.962658
0955_grid2.mtx,3328,3296,12864,8,0.016429,12.528219
1113_G38.mtx,2048,2000,23558,8,0.045019,8.372677
0051_ch4-4-b3.mtx,128,96,96,8,0.015271,0.100583
1928_IG5-15.mtx,11392,11987,323509,8,0.057817,89.526840
1492_fome11.mtx,12160,24460,71264,8,0.051392,22.186938
2658_rail4284.mtx,4352,1096894,11284032,8,1.428998,126.343454
0543_bp_600.mtx,896,822,4172,8,0.053168,1.255491
0398_ash292.mtx,384,292,2208,8,0.016284,2.169457
1826_ABACUS_shell_hd.mtx,23424,23412,218484,8,0.047686,73.308119
0021_GD01_b.mtx,128,18,37,8,0.015426,0.038376
2035_nemeth12.mtx,9600,9506,446818,8,0.073072,97.836774
1448_Chem97Zt.mtx,2560,31022,62044,8,0.073990,13.416705
1390_model7.mtx,3456,9582,51027,8,0.042416,19.248150
0572_bibd_11_5.mtx,128,462,4620,8,0.030593,2.416237
1607_n4c6-b4.mtx,20096,5970,100290,8,0.036824,43.576118
0788_goddardRocketProblem_1.mtx,896,831,8498,8,0.046048,2.952729
1571_air03.mtx,128,10757,91028,8,0.072321,20.138652
1842_spmsrtls.mtx,30080,29995,229947,8,0.050627,72.671495
0512_bcsstk04.mtx,256,132,3648,8,0.048387,1.206285
2514_Dubcova3.mtx,146816,146689,3636649,8,0.435914,133.481225
2171_TSOPF_FS_b39_c7.mtx,28288,28216,730080,8,0.108715,107.448643
2341_net75.mtx,23168,23120,1489200,8,0.200032,119.116790
1001_bcsstm25.mtx,15488,15439,15439,8,0.018762,13.166468
2215_fp.mtx,7552,7548,848553,8,0.151655,89.524314
2665_troll.mtx,213504,213453,11985111,8,1.452418,132.029328
2432_mario002.mtx,389888,389874,2101242,8,0.306266,109.773341
0664_fpga_dcop_37.mtx,1280,1220,5892,8,0.019330,4.877047
2069_c-67.mtx,57984,57975,531935,8,0.127869,66.560032
2030_c-63.mtx,44288,44234,434704,8,0.087207,79.755880
0257_gams30a.mtx,384,531,1287,8,0.021562,0.954997
2207_sgpf5y6.mtx,246144,312540,831976,8,0.157439,84.551025
0845_plddb.mtx,3072,5049,10839,8,0.016792,10.327480
1049_spaceStation_12.mtx,1536,1410,19728,8,0.040848,7.727464
1247_circuit_1.mtx,2688,2624,35823,8,0.052002,11.022062
0787_Trefethen_500.mtx,512,500,8478,8,0.016639,8.152174
0790_dwt_1007.mtx,1024,1007,8575,8,0.016328,8.402744
0457_Trefethen_200.mtx,256,200,2890,8,0.016369,2.824920
2392_TSOPF_FS_b162_c3.mtx,30848,30798,1801300,8,0.254865,113.082432
0878_adder_dcop_18.mtx,1920,1813,11246,8,0.039123,4.599245
0889_adder_dcop_56.mtx,1920,1813,11246,8,0.039285,4.580318
1035_rdb3200l.mtx,3200,3200,18880,8,0.017567,17.195464
1415_bibd_49_3.mtx,1280,18424,55272,8,0.033989,26.018532
1871_bibd_81_3.mtx,3328,85320,255960,8,0.059312,69.048008
2774_relat9.mtx,12360064,549336,38955420,8,5.847382,106.592436
1858_sx-mathoverflow.mtx,24832,24818,239978,8,0.085898,44.699962
2754_coPapersDBLP.mtx,540544,540486,30491458,8,3.552917,137.313478
0179_flower_5_1.mtx,256,201,602,8,0.015543,0.619682
0638_fpga_dcop_05.mtx,1280,1220,5852,8,0.018944,4.942651
2300_language.mtx,399232,399130,1216334,8,0.242769,80.164074
2205_n4c6-b11.mtx,69248,132402,830820,8,0.118365,112.306087
2191_EternityII_A.mtx,7424,150638,782087,8,0.141254,88.588108
0727_lp_ship08s.mtx,896,2467,7194,8,0.015425,7.462408
1852_nh2010.mtx,48896,48837,234550,8,0.054526,68.826305
0418_dwa512.mtx,512,512,2480,8,0.015604,2.543011
2541_offshore.mtx,259840,259789,4242673,8,0.507912,133.650673
1595_Goodwin_017.mtx,3328,3317,97773,8,0.031326,49.937995
2072_nemeth15.mtx,9600,9506,539802,8,0.081367,106.147194
2345_EternityII_E.mtx,11136,262144,1503732,8,0.240946,99.855131
0189_lp_sc205.mtx,256,317,665,8,0.015488,0.686988
1437_p05.mtx,5120,9590,59045,8,0.072085,13.105704
0100_n3c5-b7.mtx,128,120,240,8,0.015715,0.244357
0066_bcsstm22.mtx,256,138,138,8,0.015238,0.144896
1416_nemspmm1.mtx,2432,8903,55867,8,0.058642,15.242751
2355_delaunay_n18.mtx,262144,262144,1572792,8,0.211659,118.892552
1930_goodwin.mtx,7424,7320,324784,8,0.069434,74.841091
2082_rail_79841.mtx,79872,79841,553921,8,0.090249,98.203227
2573_amazon-2008.mtx,735360,735323,5158388,8,0.639041,129.153217
1300_G23.mtx,2048,2000,39980,8,0.021373,29.928868
2053_lung2.mtx,109568,109460,492564,8,0.083866,93.971819
0674_fpga_dcop_19.mtx,1280,1220,5892,8,0.018874,4.994820
1430_psse1.mtx,14336,11028,57376,8,0.034739,26.426037
0236_bcsstm08.mtx,1152,1074,1074,8,0.015316,1.121969
1724_wing_nodal.mtx,11008,10937,150976,8,0.039840,60.632396
0130_chesapeake.mtx,128,39,340,8,0.017643,0.308333
0455_M20PI_n.mtx,1280,1182,2881,8,0.016250,2.836736
0348_lpi_refinery.mtx,384,464,1626,8,0.016521,1.574690
1959_a2nnsnsl.mtx,80128,80016,347222,8,0.106404,52.211951
2046_g7jac120sc.mtx,35584,35550,475296,8,0.079449,95.718358
0359_shl_400.mtx,768,663,1712,8,0.060507,0.452707
1779_mult_dcop_02.mtx,25216,25187,193276,8,0.062301,49.636553
0586_mk10-b4.mtx,1024,4725,4725,8,0.016243,4.654191
0877_adder_dcop_58.mtx,1920,1813,11246,8,0.039116,4.600088
2692_in-2004.mtx,1382912,1382908,16917053,8,2.067022,130.948229
0851_adder_dcop_03.mtx,1920,1813,11148,8,0.042585,4.188508
0762_gr_30_30.mtx,1024,900,7744,8,0.016552,7.485756
1420_bcsstm27.mtx,1280,1224,56126,8,0.061896,14.508368
1975_flower_8_4.mtx,55168,125361,375266,8,0.068475,87.685077
0954_fxm2-6.mtx,1536,2845,12812,8,0.021582,9.498335
2346_nemeth24.mtx,9600,9506,1506550,8,0.220042,109.546447
2263_ia2010.mtx,216064,216007,1021170,8,0.153296,106.582820
1481_mk11-b3.mtx,17408,6930,69300,8,0.036739,30.180719
2402_rajat21.mtx,411776,411676,1893370,8,0.308802,98.101584
0803_rail_1357.mtx,1408,1357,8985,8,0.016574,8.674086
0957_lshp1882.mtx,1920,1882,12904,8,0.017249,11.969472
1879_rat.mtx,3200,9408,268908,8,0.057969,74.221238
1066_pcb1000.mtx,1664,2820,20463,8,0.063901,5.123702
0385_mesh2e1.mtx,384,306,2018,8,0.016182,1.995333
1624_rajat09.mtx,24576,24482,105573,8,0.037948,44.512852
2318_fe_rotor.mtx,99712,99617,1324862,8,0.178027,119.070781
1787_rajat22.mtx,39936,39899,197264,8,0.089013,35.457913
0699_orbitRaising_3.mtx,768,761,6098,8,0.017221,5.665517
1625_ex8.mtx,3200,3096,106344,8,0.042302,40.222338
1510_lp_pilot87.mtx,2048,6680,74949,8,0.056458,21.240194
0498_dwg961a.mtx,1024,961,3405,8,0.015753,3.458320
0288_oscil_dcop_23.mtx,512,430,1544,8,0.016617,1.486682
1499_sts4098.mtx,4224,4098,72356,8,0.067840,17.065086
2635_atmosmodj.mtx,1270528,1270432,8814880,8,1.088032,129.626818
0284_flower_8_1.mtx,640,513,1538,8,0.015518,1.585740
1608_cis-n4c6-b4.mtx,20096,5970,100290,8,0.037033,43.330424
0937_G49.mtx,3072,3000,12000,8,0.016477,11.652544
2086_stokes128.mtx,49792,49666,558594,8,0.087073,102.644079
0668_fpga_dcop_36.mtx,1280,1220,5892,8,0.018634,5.059144
2377_venkat01.mtx,62464,62424,1717792,8,0.213170,128.932853
0415_str_0.mtx,384,363,2454,8,0.018262,2.150055
0872_adder_dcop_68.mtx,1920,1813,11246,8,0.039202,4.589972
1897_raefsky2.mtx,3328,3242,294276,8,0.064420,73.089278
0861_adder_dcop_08.mtx,1920,1813,11242,8,0.039509,4.552685
2460_CurlCurl_1.mtx,226560,226451,2472071,8,0.306955,128.856528
2493_sme3Dc.mtx,43008,42930,3148656,8,0.376630,133.761291
0088_n3c6-b1.mtx,128,105,210,8,0.015221,0.220745
1968_GL7d13.mtx,47360,8899,356232,8,0.065534,86.973804
2068_std1_Jac3_db.mtx,22016,21982,531826,8,0.101182,84.097736
1876_lp_cre_b.mtx,9728,77137,260785,8,0.094796,44.016306
0142_gams10am.mtx,128,171,407,8,0.017210,0.378394
0558_GL6_D_9.mtx,384,545,4349,8,0.017353,4.009810
2166_nemeth01.mtx,9600,9506,725054,8,0.100026,115.978062
2246_sinc18.mtx,16512,16428,973826,8,0.130527,119.371379
2220_Si10H16.mtx,17152,17077,875923,8,0.140286,99.901322
2618_G3_circuit.mtx,1585536,1585478,7660826,8,0.991223,123.658602
2657_SiO2.mtx,155392,155331,11283503,8,1.337742,134.955766
1155_lowThrust_2.mtx,2432,2312,26261,8,0.058885,7.135521
2067_ted_AB.mtx,10624,10605,522387,8,0.080959,103.240214
1153_p2p-Gnutella09.mtx,8192,8114,26013,8,0.034603,12.028210
1814_c-47.mtx,15360,15343,211401,8,0.082037,41.230505
0366_lshp_265.mtx,384,265,1753,8,0.015938,1.759842
2338_windscreen.mtx,22784,22692,1482390,8,0.185661,127.749952
0014_lpi_itest2.mtx,128,13,26,8,0.015451,0.026925
0783_cep1.mtx,1536,4769,8233,8,0.016388,8.037904
1423_mark3jac020sc.mtx,9216,9129,56175,8,0.037366,24.053839
1260_reorientation_6.mtx,3072,3006,37342,8,0.037434,15.960520
0801_progas.mtx,1664,1900,8897,8,0.017144,8.303158
2412_opt1.mtx,15488,15449,1930655,8,0.254648,121.306603
0838_bcsstm38.mtx,8064,8032,10485,8,0.018359,9.137717
1283_G4.mtx,896,800,38352,8,0.030593,20.057906
1669_jan99jac060.mtx,20736,20614,127182,8,0.041152,49.448755
2593_ESOC.mtx,327168,37830,6019939,8,0.704265,136.765390
1744_Zhao1.mtx,33920,33861,166453,8,0.043066,61.840645
1449_bips07_1998.mtx,15104,15066,62198,8,0.037162,26.779310
2751_mouse_gene.mtx,45184,45101,28967291,8,3.480939,133.147033
0484_G11.mtx,896,800,3200,8,0.015448,3.314386
2104_TF17.mtx,38144,48630,586218,8,0.095527,98.186635
0876_adder_dcop_32.mtx,1920,1813,11246,8,0.039264,4.582692
1835_lowThrust_12.mtx,18560,18458,224593,8,0.058494,61.433495
2553_torso3.mtx,259200,259156,4429042,8,0.530586,133.559374
2192_delaunay_n17.mtx,131072,131072,786352,8,0.117890,106.723647
2124_rajat28.mtx,87296,87190,607235,8,0.144348,67.307820
1498_nasa2146.mtx,2176,2146,72250,8,0.041060,28.153833
0672_fpga_dcop_14.mtx,1280,1220,5892,8,0.018961,4.971950
1115_G37.mtx,2048,2000,23570,8,0.050062,7.533047
2153_nsct.mtx,23040,37563,697738,8,0.139134,80.237842
1637_scsd8-2b.mtx,5248,35910,112770,8,0.037087,48.650412
0444_Erdos981.mtx,512,485,2762,8,0.019459,2.271042
1513_bips07_3078.mtx,21248,21128,75729,8,0.036953,32.789107
0989_D_8.mtx,1152,1271,14966,8,0.018289,13.092674
2093_wathen120.mtx,36480,36441,565761,8,0.092540,97.819265
0132_n3c5-b2.mtx,128,45,360,8,0.015443,0.372987
1802_minsurfo.mtx,40832,40806,203622,8,0.048598,67.039228
0675_fpga_dcop_03.mtx,1280,1220,5892,8,0.018923,4.981754
1913_circuit_4.mtx,80256,80209,307604,8,0.138093,35.640332
0125_n2c6-b10.mtx,128,306,330,8,0.016417,0.321625
1804_cz20468.mtx,20480,20468,206076,8,0.046769,70.500189
1083_ch6-6-b4.mtx,4352,5400,21600,8,0.018581,18.600005
0799_illc1850.mtx,1920,712,8758,8,0.016488,8.498540
2195_shar_te2-b3.mtx,200320,200200,800800,8,0.125811,101.841722
1252_dynamicSoaringProblem_5.mtx,3328,3271,36789,8,0.034652,16.986646
0139_odepb400.mtx,512,400,399,8,0.015499,0.411890
2620_Rucci1.mtx,1977984,109900,7791168,8,0.988018,126.170403
1741_lowThrust_4.mtx,13568,13562,160947,8,0.061871,41.621583
0049_n3c5-b1.mtx,128,10,90,8,0.015732,0.091534
0700_qh1484.mtx,1536,1484,6110,8,0.016552,5.906178
1065_t3dl_e.mtx,20480,20360,20360,8,0.019594,16.625728
1045_g7jac010.mtx,2944,2880,19635,8,0.021305,14.745729
0416_662_bus.mtx,768,662,2474,8,0.016363,2.419087
2732_Transport.mtx,1602176,1602111,23500731,8,2.727780,137.845321
0318_oscil_dcop_30.mtx,512,430,1544,8,0.016425,1.504041
0163_lp_stocfor1.mtx,128,165,501,8,0.016461,0.486977
2488_webbase-1M.mtx,1000064,1000005,3105536,8,0.544920,91.185157
0709_cz628.mtx,640,628,6346,8,0.017748,5.720931
2010_nemeth11.mtx,9600,9506,408264,8,0.066188,98.692541
0865_adder_dcop_44.mtx,1920,1813,11245,8,0.039342,4.573220
2320_relat8.mtx,345728,12347,1334038,8,0.189615,112.568250
0779_relat6.mtx,2432,157,8108,8,0.016565,7.831471
2812_mycielskian17.mtx,98304,98303,100245742,8,11.801304,135.911408
0019_Tina_AskCog.mtx,128,11,36,8,0.015514,0.037127
0453_lp_agg.mtx,512,615,2862,8,0.017261,2.652958
2521_IMDB.mtx,428544,896308,3782463,8,0.645098,93.814213
2028_t0331-4l.mtx,768,46915,430982,8,0.120826,57.071492
1293_G24.mtx,2048,2000,39980,8,0.021509,29.740208
1389_rel7.mtx,22016,1045,50636,8,0.034037,23.802987
1052_G44.mtx,1024,1000,19980,8,0.019349,16.522064
0301_oscil_dcop_15.mtx,512,430,1544,8,0.016461,1.500760
1003_dynamicSoaringProblem_2.mtx,1664,1591,15588,8,0.055703,4.477499
2361_coAuthorsCiteseer.mtx,227328,227320,1628268,8,0.308323,84.496675
0177_nos4.mtx,128,100,594,8,0.015519,0.612396
1881_cegb2802.mtx,2816,2802,277362,8,0.105043,42.247408
1726_cari.mtx,512,1200,152800,8,0.159138,15.362787
2646_x104.mtx,108416,108384,10167624,8,1.223594,132.954220
2765_hugetrace-00010.mtx,12057472,12057441,36164358,8,6.444199,89.790786
2188_bundle1.mtx,10624,10581,770901,8,0.132420,93.146465
0757_bfwa782.mtx,896,782,7514,8,0.017653,6.810552
1345_TS.mtx,2176,2142,45262,8,0.041768,17.338255
1353_msc01440.mtx,1536,1440,46270,8,0.032713,22.630432
0583_tumorAntiAngiogenesis_5.mtx,512,460,4690,8,0.062004,1.210240
1712_D6-6.mtx,120576,23740,146880,8,0.063875,36.791652
0214_ch6-6-b1.mtx,512,36,900,8,0.015501,0.928959
0641_circuit204.mtx,1024,1020,5883,8,0.016498,5.705247
2298_wi2010.mtx,253184,253096,1209404,8,0.176702,109.509136
0551_fs_541_3.mtx,640,541,4285,8,0.016323,4.200272
2173_Si5H12.mtx,19968,19896,738598,8,0.112675,104.882070
1094_Hamrle2.mtx,6016,5952,22162,8,0.017775,19.948836
2226_HTC_336_4438.mtx,226432,226340,904522,8,0.183392,78.914671
2823_vas_stokes_4M.mtx,4382336,4382246,131577616,8,15.031858,140.052004
2390_invextr1_new.mtx,30464,30412,1793881,8,0.225358,127.362324
0767_bcsstk06.mtx,512,420,7860,8,0.018346,6.854775
2253_2D_54019_highK.mtx,54144,54019,996414,8,0.327185,48.726688
0199_lp_share2b.mtx,128,162,777,8,0.016412,0.757512
1452_dendrimer.mtx,768,730,63024,8,0.070951,14.212417
2510_FEM_3D_thermal2.mtx,147968,147900,3489300,8,0.418819,133.300469
1818_jan99jac100sc.mtx,34560,34454,215862,8,0.055166,62.607422
2602_rgg_n_2_19_s0.mtx,524288,524288,6539532,8,0.769795,135.922542
1233_msc00726.mtx,768,726,34518,8,0.047209,11.698717
2064_hcircuit.mtx,105728,105676,513072,8,0.288302,28.474172
1508_kineticBatchReactor_4.mtx,7168,7105,74869,8,0.070296,17.040964
2753_GL7d20.mtx,1437568,1911130,29893084,8,4.042694,118.309546
0247_lpi_mondou2.mtx,384,604,1208,8,0.016516,1.170266
2041_pds-40.mtx,66944,217531,466800,8,0.088068,84.807071
2003_net25.mtx,9600,9520,401200,8,0.071842,89.351889
0120_mesh1em6.mtx,128,48,306,8,0.015455,0.316785
2701_af_shell9.mtx,504960,504855,17588875,8,2.032233,138.479225
1075_swang1.mtx,3200,3169,20841,8,0.018474,18.050438
1709_juba40k.mtx,40448,40337,144945,8,0.045835,50.597557
1973_email-Enron.mtx,36736,36692,367662,8,0.103709,56.722278
2545_t3dh.mtx,79232,79171,4352105,8,0.513554,135.591630
2114_sx-askubuntu.mtx,159360,159316,596933,8,0.170724,55.943559
1747_Muu.mtx,7168,7102,170134,8,0.043945,61.944531
0248_lpi_cplex2.mtx,256,378,1215,8,0.036914,0.526635
0741_cavity04.mtx,384,317,7327,8,0.015541,7.543281
2016_email-EuAll.mtx,265216,265214,420045,8,0.203667,32.998575
1868_Dubcova1.mtx,16256,16129,253009,8,0.050246,80.565800
0246_odepa400.mtx,512,400,1201,8,0.015466,1.242451
1989_c-54.mtx,31872,31793,391693,8,0.095242,65.801559
0368_can_229.mtx,256,229,1777,8,0.016419,1.731699
1906_208bit.mtx,24448,24421,299756,8,0.058432,82.079372
0299_oscil_dcop_28.mtx,512,430,1544,8,0.016396,1.506697
0167_ash85.mtx,128,85,523,8,0.015384,0.543927
1681_bibd_15_7.mtx,128,6435,135135,8,0.054049,40.003517
0036_klein-b2.mtx,128,30,60,8,0.015265,0.062890
2627_PR02R.mtx,161152,161070,8185136,8,0.992761,131.917074
0756_jagmesh8.mtx,1152,1141,7465,8,0.016431,7.269070
1327_N_reactome.mtx,10240,16559,43816,8,0.065691,10.672081
0370_sphere3.mtx,384,258,1794,8,0.015736,1.824068
1575_stufe-10.mtx,24064,24010,92828,8,0.037052,40.085640
2351_lhr71c.mtx,70400,70304,1528092,8,0.197316,123.910495
1807_internet.mtx,124672,124651,207214,8,0.080985,40.938827
2489_TSOPF_FS_b39_c30.mtx,120320,120216,3121160,8,0.398398,125.348508
0588_well1033.mtx,1152,320,4732,8,0.016382,4.621708
1847_windtunnel_evap2d.mtx,8320,8256,233468,8,0.049143,76.013000
0942_Journals.mtx,128,124,12068,8,0.128683,1.500492
2779_spal_004.mtx,10240,321696,46168124,8,5.476419,134.885597
0482_lp_modszk1.mtx,768,1620,3168,8,0.017283,2.932839
1824_ABACUS_shell_ud.mtx,23424,23412,218484,8,0.047382,73.777517
