index,mtx,m,n,nnz,right-n,pixel_gflops
1816,0228_lp_nug05.mtx,210,225,1050,8,1.2
1817,1264_lp_woodw.mtx,1098,8418,37487,8,26.078
1818,0616_lp_pilot4.mtx,410,1123,5264,8,3.828
1819,0431_lpi_reactor.mtx,318,808,2591,8,1.594
1820,0687_fpga_dcop_22.mtx,1220,1220,5892,8,5.237
1821,2416_TSOPF_FS_b39_c19.mtx,76216,76216,1977600,8,659.2
1822,1878_fxm4_6.mtx,22400,47185,265442,8,157.299
1823,0629_netscience.mtx,1589,1589,5484,8,6.267
1824,2350_neos.mtx,479119,515905,1526794,8,183.674
1825,2012_sd2010.mtx,88360,88360,410722,8,99.569
1826,2152_nemeth18.mtx,9506,9506,695234,8,411.991
1827,1739_hvdc1.mtx,24842,24842,159981,8,134.721
1828,1523_ex28.mtx,2603,2603,77781,8,47.865
1829,0144_impcol_c.mtx,137,137,411,8,0.548
1830,2696_af_3_k101.mtx,503625,503625,17550675,8,631.036
1831,2208_pds-70.mtx,114944,390005,833465,8,78.908
1832,0619_M40PI_n.mtx,2182,2182,5341,8,7.769
1833,0003_mycielskian2.mtx,2,2,2,8,0.006
1834,1165_3elt.mtx,4720,4720,27444,8,33.777
1835,1969_lp_ken_18.mtx,105127,154699,358171,8,100.539
1836,1963_poisson3Da.mtx,13514,13514,352762,8,95.664
1837,1984_lhr17.mtx,17576,17576,381975,8,218.271
1838,0771_bwm2000.mtx,2000,2000,7996,8,14.215
1839,1146_model8.mtx,2896,6464,25277,8,19.259
1840,2512_oilpan.mtx,73752,73752,3597188,8,612.287
1841,1728_nsir.mtx,4453,10057,154939,8,85.484
1842,2702_af_shell8.mtx,504855,504855,17588875,8,588.749
1843,1082_utm1700b.mtx,1700,1700,21509,8,19.119
1844,1674_bodyy5.mtx,18589,18589,129281,8,147.75
1845,1857_luxembourg_osm.mtx,114599,114599,239332,8,153.172
1846,1937_shallow_water1.mtx,81920,81920,327680,8,262.144
1847,0388_Trefethen_150.mtx,150,150,2040,8,2.511
1848,1950_ct2010.mtx,67578,67578,336352,8,86.801
1849,0277_can_187.mtx,187,187,1491,8,1.835
1850,0176_08blocks.mtx,300,300,592,8,0.789
1851,1228_bcsstk11.mtx,1473,1473,34241,8,23.82
1852,2365_2cubes_sphere.mtx,101492,101492,1647264,8,176.887
1853,1484_aug3d.mtx,24300,24300,69984,8,69.984
1854,0673_fpga_dcop_11.mtx,1220,1220,5892,8,4.962
1855,1553_c-44.mtx,10728,10728,85000,8,61.818
1856,2024_helm3d01.mtx,32226,32226,428444,8,139.9
1857,1107_barth4.mtx,6019,6019,23492,8,31.323
1858,0870_adder_dcop_66.mtx,1813,1813,11246,8,9.47
1859,2141_wv2010.mtx,135218,135218,662922,8,83.518
1860,2631_torso1.mtx,116158,116158,8516500,8,933.315
1861,1014_Erdos02.mtx,6927,6927,16944,8,13.555
1862,1229_bcsstk12.mtx,1473,1473,34241,8,23.82
1863,0080_can_24.mtx,24,24,160,8,0.32
1864,1822_ak2010.mtx,45292,45292,217098,8,75.512
1865,0894_adder_dcop_65.mtx,1813,1813,11246,8,9.996
1866,2317_SiO.mtx,33401,33401,1317655,8,376.473
1867,0031_GD98_a.mtx,38,38,50,8,0.1
1868,2007_c-57.mtx,37833,37833,405197,8,150.771
1869,0302_oscil_dcop_19.mtx,430,430,1544,8,1.9
1870,2005_rail582.mtx,582,56097,402290,8,109.096
1871,1639_CurlCurl_0.mtx,11083,11083,113343,8,100.749
1872,2703_af_shell6.mtx,504855,504855,17588875,8,588.749
1873,1621_nasa4704.mtx,4704,4704,104756,8,83.805
1874,0462_lpi_pang.mtx,361,741,2933,8,2.235
1875,0387_bibd_17_3.mtx,136,680,2040,8,1.419
1876,2439_pkustk05.mtx,37164,37164,2205144,8,526.602
1877,1322_rajat01.mtx,6833,6833,43250,8,26.615
1878,1398_mk11-b4.mtx,10395,17325,51975,8,59.4
1879,2542_gupta2.mtx,62064,62064,4248286,8,367.419
1880,2281_connectus.mtx,512,394792,1127525,8,184.086
1881,2395_GL7d14.mtx,171375,47271,1831183,8,60.162
1882,1167_bayer08.mtx,3008,3008,27576,8,19.183
1883,2648_atmosmodl.mtx,1489752,1489752,10319760,8,291.725
1884,1992_nemeth04.mtx,9506,9506,394808,8,242.959
1885,0628_lp_scfxm2.mtx,660,1200,5469,8,4.375
1886,2611_bmw7st_1.mtx,141347,141347,7339667,8,608.47
1887,0852_init_adder1.mtx,1813,1813,11156,8,9.395
1888,2271_ibm_matrix_2.mtx,51448,51448,1056610,8,412.336
1889,0015_Tina_AskCal.mtx,11,11,29,8,0.077
1890,0627_n2c6-b3.mtx,1365,455,5460,8,7.942
1891,2733_rel9.mtx,9888048,274669,23667183,8,82.339
1892,1731_e18.mtx,24617,38602,156466,8,96.287
1893,1791_SiNa.mtx,5743,5743,198787,8,151.457
1894,2101_ncvxqp7.mtx,87500,87500,574962,8,191.654
1895,2758_mycielskian16.mtx,49151,49151,33382480,8,515.56
1896,1320_Kaufhold.mtx,8765,8765,42471,8,48.538
1897,1867_TSOPF_RS_b39_c7.mtx,14098,14098,252446,8,201.957
1898,0859_adder_dcop_10.mtx,1813,1813,11232,8,9.459
1899,2260_olafu.mtx,16146,16146,1015156,8,464.071
1900,1570_orani678.mtx,2529,2529,90158,8,45.079
1901,1551_biplane-9.mtx,21701,21701,84076,8,103.478
1902,0219_grid1.mtx,252,252,952,8,1.269
1903,0203_bcsstm19.mtx,817,817,817,8,2.179
1904,2196_Chevron2.mtx,90249,90249,803173,8,347.318
1905,1440_crack_dual.mtx,20141,20141,60086,8,68.67
1906,0883_adder_dcop_36.mtx,1813,1813,11246,8,9.47
1907,2242_transient.mtx,178866,178866,961790,8,213.731
1908,2206_nm2010.mtx,168609,168609,830970,8,84.149
1909,2752_rgg_n_2_21_s0.mtx,2097152,2097152,28975990,8,89.988
1910,0062_bcspwr01.mtx,39,39,131,8,0.299
1911,0445_lp_e226.mtx,223,472,2768,8,1.64
1912,1529_TF15.mtx,6334,7742,80057,8,71.162
1913,1598_fe_sphere.mtx,16386,16386,98304,8,104.858
1914,1096_ex33.mtx,1733,1733,22189,8,19.724
1915,1841_ex35.mtx,19716,19716,228208,8,214.784
1916,1605_LF10000.mtx,19998,19998,99982,8,159.971
1917,0384_mesh2em5.mtx,306,306,2018,8,2.153
1918,0220_n4c6-b15.mtx,60,920,960,8,0.96
1919,2110_pds-50.mtx,83060,275814,590833,8,76.856
1920,1647_bcsstk15.mtx,3948,3948,117816,8,72.502
1921,0475_cage7.mtx,340,340,3084,8,3.525
1922,1079_lp_cycle.mtx,1903,3371,21234,8,13.067
1923,1557_fv3.mtx,9801,9801,87025,8,99.457
1924,0041_wheel_3_1.mtx,21,25,74,8,0.169
1925,2474_windtunnel_evap3d.mtx,40816,40816,2730600,8,455.1
1926,2710_GL7d21.mtx,822922,1437547,18174775,8,56.974
1927,2683_pkustk14.mtx,151926,151926,14836504,8,521.723
1928,2725_gsm_106857.mtx,589446,589446,21758924,8,156.68
1929,2106_bas1lp.mtx,5411,9825,587775,8,223.914
1930,0347_bcspwr05.mtx,443,443,1623,8,2.164
1931,2642_pattern1.mtx,19242,19242,9323432,8,624.163
1932,0940_rdb2048.mtx,2048,2048,12032,8,19.251
1933,2534_cant.mtx,62451,62451,4007383,8,593.686
1934,0102_Sandi_authors.mtx,86,86,248,8,0.331
1935,0434_Erdos971.mtx,472,472,2628,8,3.234
1936,1526_cegb3024.mtx,3024,3024,79848,8,58.071
1937,0060_wheel_4_1.mtx,36,41,122,8,0.244
1938,1664_hi2010.mtx,25016,25016,124126,8,68.483
1939,2576_para-4.mtx,153226,153226,5326228,8,263.838
1940,1338_bips98_1450.mtx,11305,11305,44678,8,51.061
1941,0392_west0381.mtx,381,381,2157,8,1.643
1942,1751_f855_mat9.mtx,2456,2511,171214,8,88.369
1943,2832_HV15R.mtx,2017169,2017169,283073458,8,660.615
1944,0011_cage3.mtx,5,5,19,8,0.051
1945,2140_c-70.mtx,68924,68924,658986,8,206.741
1946,1145_shermanACa.mtx,3432,3432,25220,8,20.176
1947,0689_fpga_dcop_30.mtx,1220,1220,5892,8,4.962
1948,1503_poli4.mtx,33833,33833,73249,8,48.833
1949,2666_Hardesty1.mtx,938905,938905,12143314,8,498.187
1950,1547_G63.mtx,7000,7000,82918,8,53.068
1951,0095_GD02_b.mtx,80,80,232,8,0.371
1952,0822_pores_2.mtx,1224,1224,9613,8,10.986
1953,0813_G17.mtx,800,800,9334,8,7.467
1954,0559_ex1.mtx,216,216,4352,8,3.316
1955,0819_G14.mtx,800,800,9388,8,7.906
1956,2213_ss1.mtx,205282,205282,845089,8,201.812
1957,0064_p0040.mtx,23,63,133,8,0.213
1958,1658_scagr7-2r.mtx,32847,46679,120141,8,120.141
1959,2686_Si41Ge41H72.mtx,185639,185639,15011265,8,438.285
1960,0514_stufe.mtx,1036,1036,3736,8,4.598
1961,0936_G48.mtx,3000,3000,12000,8,17.455
1962,0665_fpga_dcop_24.mtx,1220,1220,5892,8,5.237
1963,1124_n4c6-b3.mtx,5970,1330,23880,8,31.84
1964,2421_cage12.mtx,130228,130228,2032536,8,335.264
1965,0548_USAir97.mtx,332,332,4252,8,3.402
1966,2446_vanbody.mtx,47072,47072,2336898,8,485.589
1967,0931_photogrammetry.mtx,1388,390,11816,8,12.604
1968,0857_adder_dcop_06.mtx,1813,1813,11224,8,9.452
1969,2219_sme3Da.mtx,12504,12504,874887,8,150.518
1970,0896_adder_dcop_28.mtx,1813,1813,11246,8,9.47
1971,1758_nasa2910(0).mtx,2910,2910,174296,8,79.678
1972,0885_adder_dcop_42.mtx,1813,1813,11246,8,8.997
1973,0223_SmallW.mtx,396,396,994,8,0.837
1974,0175_impcol_a.mtx,207,207,572,8,0.704
1975,2413_trdheim.mtx,22098,22098,1935324,8,631.943
1976,0765_orbitRaising_4.mtx,915,915,7790,8,7.332
1977,0973_n4c6-b14.mtx,920,6300,13800,8,11.04
1978,0974_cis-n4c6-b14.mtx,920,6300,13800,8,11.04
1979,1714_p2p-Gnutella31.mtx,62586,62586,147892,8,62.27
1980,1305_freeFlyingRobot_11.mtx,5438,5438,40054,8,37.698
1981,2054_nemeth14.mtx,9506,9506,496144,8,330.763
1982,2332_bcsstk35.mtx,30237,30237,1450163,8,483.388
1983,0057_football.mtx,35,35,118,8,0.236
1984,0181_TF10.mtx,99,107,622,8,0.829
1985,1648_graphics.mtx,29493,11822,117954,8,117.954
1986,0928_watt_2.mtx,1856,1856,11550,8,11.55
1987,1988_garon2.mtx,13535,13535,390607,8,249.988
1988,2331_vfem.mtx,93476,93476,1434636,8,294.284
1989,0245_ww_36_pmec_36.mtx,66,66,1194,8,1.365
1990,0515_sherman1.mtx,1000,1000,3750,8,5.0
1991,1700_stokes64.mtx,12546,12546,140034,8,160.039
1992,2481_TSOPF_RS_b300_c2.mtx,28338,28338,2943887,8,961.269
1993,1326_c-29.mtx,5033,5033,43731,8,23.323
1994,2448_fl2010.mtx,484481,484481,2346294,8,77.086
1995,1237_cell2.mtx,7055,7055,34855,8,55.768
1996,2554_tx2010.mtx,914231,914231,4456272,8,81.115
1997,2428_bcsstk39.mtx,46772,46772,2089294,8,514.288
1998,1291_freeFlyingRobot_9.mtx,4778,4778,39964,8,35.524
1999,2706_af_shell2.mtx,504855,504855,17588875,8,589.983
2000,0530_n4c6-b2.mtx,1330,210,3990,8,7.093
2001,0489_lp_standata.mtx,359,1274,3230,8,3.04
2002,2784_af_shell10.mtx,1508065,1508065,52672325,8,651.784
2003,1453_gen1.mtx,769,2561,63086,8,32.561
2004,0581_cdde3.mtx,961,961,4681,8,7.49
2005,1477_mhd3200a.mtx,3200,3200,68026,8,98.947
2006,1794_mod2.mtx,34774,66409,199810,8,127.878
2007,1152_bibd_13_6.mtx,78,1716,25740,8,11.131
2008,0823_rajat04.mtx,1041,1041,9642,8,6.171
2009,0183_GD01_Acap.mtx,953,953,645,8,0.938
2010,1100_pgp2.mtx,4034,13254,22474,8,27.66
2011,2314_Raj1.mtx,263743,263743,1302464,8,239.534
2012,0255_n3c5-b4.mtx,252,210,1260,8,1.68
2013,0719_EVA.mtx,8497,8497,6726,8,5.381
2014,0182_bcsstk03.mtx,112,112,640,8,1.138
2015,2724_hugetric-00020.mtx,7122792,7122792,21361554,8,75.633
2016,1887_chipcool1.mtx,20082,20082,281150,8,115.344
2017,2634_TSOPF_RS_b678_c2.mtx,35696,35696,8781949,8,1419.305
2018,0355_494_bus.mtx,494,494,1666,8,2.423
2019,1863_lp_cre_d.mtx,8926,73948,246614,8,157.833
2020,0112_will57.mtx,57,57,281,8,0.409
2021,0110_dwt_59.mtx,59,59,267,8,0.427
2022,2423_water_tank.mtx,60740,60740,2035281,8,397.128
2023,0147_n4c6-b1.mtx,210,21,420,8,0.96
2024,0587_bp_1200.mtx,822,822,4726,8,4.448
2025,1845_fome20.mtx,33874,108175,232647,8,65.304
2026,2527_roadNet-TX.mtx,1393383,1393383,3843320,8,129.459
2027,0243_lp_share1b.mtx,117,253,1179,8,1.048
2028,0306_oscil_dcop_20.mtx,430,430,1544,8,1.9
2029,2199_TSOPF_RS_b162_c4.mtx,20374,20374,812749,8,541.833
2030,2633_TSOPF_FS_b300_c2.mtx,56814,56814,8767466,8,1209.306
2031,1363_mk11-b4b.mtx,9450,17325,47250,8,54.0
2032,2123_rajat25.mtx,87190,87190,607235,8,179.921
2033,1339_ge.mtx,10099,16369,44825,8,44.825
2034,1951_Kuu.mtx,7102,7102,340200,8,236.661
2035,0777_rosen7.mtx,264,776,8034,8,5.843
2036,0995_robot24c1_mat5.mtx,404,302,15118,8,9.676
2037,2245_nemeth20.mtx,9506,9506,971870,8,598.074
2038,0360_lp_scagr25.mtx,471,671,1725,8,1.971
2039,1987_nmos3.mtx,18588,18588,386594,8,199.532
2040,2454_net4-1.mtx,88343,88343,2441727,8,368.563
2041,0004_Trec4.mtx,2,3,3,8,0.01
2042,1675_rajat10.mtx,30202,30202,130303,8,115.825
2043,1375_mimo8x8_system.mtx,13309,13309,48872,8,55.854
2044,0096_cage5.mtx,37,37,233,8,0.466
2045,1333_lp_pilot.mtx,1441,4860,44375,8,27.308
2046,2591_com-Youtube.mtx,1134890,1134890,5975248,8,80.883
2047,2001_mark3jac140sc.mtx,64089,64089,399735,8,159.894
2048,0647_fpga_dcop_26.mtx,1220,1220,5892,8,4.962
2049,1204_p2p-Gnutella05.mtx,8846,8846,31839,8,31.839
2050,1050_p6000.mtx,2095,7967,19826,8,13.217
2051,0776_GD06_Java.mtx,1538,1538,8032,8,7.56
2052,0369_tumorAntiAngiogenesis_1.mtx,205,205,1783,8,1.297
2053,1556_kineticBatchReactor_9.mtx,8115,8115,86183,8,41.786
2054,1261_t2dal_bci.mtx,4257,4257,37465,8,37.465
2055,1256_162bit.mtx,3606,3597,37118,8,37.118
2056,2586_roadNet-CA.mtx,1971281,1971281,5533214,8,133.13
2057,0346_oscil_trans_01.mtx,430,430,1614,8,1.986
2058,1672_aug3dcqp.mtx,35543,35543,128115,8,120.579
2059,2375_venkat50.mtx,62424,62424,1717792,8,429.448
2060,2388_n4c6-b8.mtx,198895,163215,1790055,8,325.465
2061,0575_bp_1000.mtx,822,822,4661,8,4.143
2062,1240_ch7-8-b2.mtx,11760,1176,35280,8,47.04
2063,0907_adder_dcop_02.mtx,1813,1813,11246,8,8.997
2064,1172_bayer05.mtx,3268,3268,27836,8,20.244
2065,2811_cage15.mtx,5154859,5154859,99199551,8,291.71
2066,1036_mk10-b3.mtx,4725,3150,18900,8,25.2
2067,1732_lhr07c.mtx,7337,7337,156508,8,100.165
2068,1219_cavity05.mtx,1182,1182,32747,8,20.958
2069,0856_rajat02.mtx,1960,1960,11187,8,10.529
2070,2654_hood.mtx,220542,220542,10768436,8,526.896
2071,0825_lp_sctap3.mtx,1480,3340,9734,8,9.734
2072,2624_rail2586.mtx,2586,923269,8011362,8,185.502
2073,2595_Ga10As10H30.mtx,113081,113081,6115633,8,436.831
2074,0527_lshp_577.mtx,577,577,3889,8,3.889
2075,0525_lp_standmps.mtx,467,1274,3878,8,3.65
2076,0191_lp_recipe.mtx,91,204,687,8,0.611
2077,1170_lp_truss.mtx,1000,8806,27836,8,21.208
2078,0353_lpi_qual.mtx,323,464,1646,8,2.026
2079,0750_dwt_918.mtx,918,918,7384,8,7.384
2080,0827_S80PI_n1.mtx,4028,4028,9927,8,14.439
2081,2369_ns3Da.mtx,20414,20414,1679599,8,121.052
2082,0196_lpi_klein1.mtx,54,108,750,8,0.8
2083,1720_pds10.mtx,16558,16558,149658,8,92.097
2084,2143_Zd_Jac2_db.mtx,22835,22835,676439,8,204.208
2085,1495_ex18.mtx,5773,5773,71805,8,76.592
2086,0048_Stranke94.mtx,10,10,90,8,0.24
2087,2771_RM07R.mtx,381689,381689,37464962,8,578.609
2088,2712_Freescale1.mtx,3428755,3428755,18920347,8,232.866
2089,1435_meg1.mtx,2904,2904,58142,8,38.761
2090,0045_LF10.mtx,18,18,82,8,0.219
2091,1346_Franz6.mtx,7576,3016,45456,8,60.608
2092,0881_adder_dcop_20.mtx,1813,1813,11246,8,9.47
2093,0094_GD96_d.mtx,180,180,229,8,0.333
2094,0276_bcsstm11.mtx,1473,1473,1473,8,4.714
2095,2736_NLR.mtx,4163763,4163763,24975952,8,60.337
2096,0218_cat_ears_4_1.mtx,377,313,938,8,1.251
2097,0483_cz308.mtx,308,308,3182,8,2.68
2098,1569_model5.mtx,1888,11802,89925,8,44.962
2099,0850_adder_dcop_04.mtx,1813,1813,11107,8,9.353
2100,1756_bratu3d.mtx,27792,27792,173796,8,163.573
2101,2286_denormal.mtx,89400,89400,1156224,8,385.408
2102,0617_lshp_778.mtx,778,778,5272,8,5.623
2103,1323_freeFlyingRobot_14.mtx,5958,5958,43298,8,40.751
2104,2690_great-britain_osm.mtx,7733822,7733822,16313034,8,137.663
2105,0490_bibd_81_2.mtx,3240,3240,3240,8,8.64
2106,2146_bibd_17_8.mtx,136,24310,680680,8,242.02
2107,0915_adder_dcop_40.mtx,1813,1813,11246,8,9.47
2108,0024_farm.mtx,7,17,41,8,0.094
2109,1294_G30.mtx,2000,2000,39980,8,45.691
2110,2183_trans4.mtx,116835,116835,766396,8,204.372
2111,0428_S20PI_n1.mtx,1028,1028,2547,8,3.705
2112,1445_air02.mtx,50,6774,61555,8,26.618
2113,0184_GD01_a.mtx,311,311,645,8,0.794
2114,2524_barrier2-4.mtx,113076,113076,3805068,8,264.7
2115,1413_p2p-Gnutella25.mtx,22687,22687,54705,8,43.764
2116,1522_c-38.mtx,8127,8127,77689,8,49.721
2117,2615_web-BerkStan.mtx,685230,685230,7600595,8,348.451
2118,0967_lp_pilotnov.mtx,975,2446,13331,8,8.204
2119,0546_b2_ss.mtx,1089,1089,4228,8,4.51
2120,1089_bcsstm13.mtx,2003,2003,21943,8,17.554
2121,2671_BenElechi1.mtx,245874,245874,13150496,8,762.348
2122,2461_power9.mtx,155376,155376,2512300,8,423.124
2123,2170_n4c6-b6.mtx,104115,51813,728805,8,271.183
2124,1394_cq5.mtx,5048,11748,51571,8,48.537
2125,1843_lhr10c.mtx,10672,10672,232633,8,132.933
2126,2178_copter2(0).mtx,55476,55476,759952,8,225.171
2127,2306_al2010.mtx,252266,252266,1230482,8,77.511
2128,0590_lp_agg2.mtx,516,758,4740,8,3.992
2129,0426_can_292.mtx,292,292,2540,8,2.709
2130,0903_adder_dcop_27.mtx,1813,1813,11246,8,9.47
2131,1735_g7jac050sc.mtx,14760,14760,157990,8,109.906
2132,1382_c-25.mtx,3797,3797,49635,8,27.385
2133,1156_barth.mtx,6691,6691,26439,8,32.54
2134,1284_seymourl.mtx,4944,6316,38493,8,36.229
2135,1796_flower_7_4.mtx,27693,67593,202218,8,89.875
2136,1711_shermanACb.mtx,18510,18510,145149,8,77.413
2137,0281_GL7d11.mtx,1019,60,1513,8,2.421
2138,2232_pds-80.mtx,129181,434580,927826,8,78.133
2139,1603_rajat27.mtx,20640,20640,99777,8,72.565
2140,0864_adder_dcop_13.mtx,1813,1813,11245,8,9.469
2141,2768_PFlow_742.mtx,742793,742793,37138461,8,526.787
2142,0760_D_10.mtx,460,816,7614,8,7.614
2143,1666_aft01.mtx,8205,8205,125567,8,118.181
2144,0194_rotor1.mtx,100,100,708,8,0.666
2145,0113_GD95_c.mtx,62,62,287,8,0.459
2146,1205_n2c6-b7.mtx,3990,5715,31920,8,31.92
2147,1611_Kemelmacher.mtx,28452,9693,100875,8,107.6
2148,0670_fpga_dcop_38.mtx,1220,1220,5892,8,4.962
2149,2495_3dtube.mtx,45330,45330,3213618,8,509.088
2150,0077_karate.mtx,34,34,156,8,0.277
2151,2288_viscorocks.mtx,37762,37762,1162244,8,453.559
2152,0315_oscil_dcop_37.mtx,430,430,1544,8,2.059
2153,1960_cvxbqp1.mtx,50000,50000,349968,8,174.984
2154,0038_Ragusa18.mtx,23,23,64,8,0.146
2155,2567_ecology1.mtx,1000000,1000000,4996000,8,327.607
2156,2018_ch7-9-b3.mtx,105840,17640,423360,8,225.792
2157,0280_mycielskian7.mtx,95,95,1510,8,1.342
2158,0249_ash608.mtx,608,188,1216,8,2.432
2159,1076_lpi_ceria3d.mtx,3576,4400,21178,8,10.268
2160,1212_Goodwin_010.mtx,1182,1182,32282,8,19.13
2161,0141_ch5-5-b1.mtx,200,25,400,8,0.914
2162,2269_nemsemm1.mtx,3945,75352,1053986,8,255.512
2163,0229_lp_vtp_base.mtx,198,346,1051,8,0.885
2164,2258_pds-90.mtx,142823,475448,1014136,8,74.432
2165,0809_jagmesh9.mtx,1349,1349,9101,8,9.708
2166,0081_bcspwr02.mtx,49,49,167,8,0.297
2167,0314_oscil_dcop_56.mtx,430,430,1544,8,1.9
2168,1767_t60k.mtx,60005,60005,178880,8,159.004
2169,0389_GL6_D_10.mtx,163,341,2053,8,2.19
2170,0963_USpowerGrid.mtx,4941,4941,13188,8,15.072
2171,0005_GL7d10.mtx,1,60,8,8,0.021
2172,1886_chipcool0.mtx,20082,20082,281150,8,118.379
2173,2074_apache1.mtx,80800,80800,542184,8,234.458
2174,1910_waveguide3D.mtx,21036,21036,303468,8,77.071
2175,2652_bmwcra_1.mtx,148770,148770,10644002,8,537.237
2176,2497_Goodwin_095.mtx,100037,100037,3226066,8,460.867
2177,2719_msdoor.mtx,415863,415863,20240935,8,537.965
2178,2655_ohne2.mtx,181343,181343,11063545,8,379.051
2179,0224_gre_185.mtx,185,185,1005,8,1.34
2180,2675_rgg_n_2_20_s0.mtx,1048576,1048576,13783240,8,102.525
2181,0734_rdb1250l.mtx,1250,1250,7300,8,10.618
2182,2409_conf5_4-8x8-05.mtx,49152,49152,1916928,8,601.389
2183,0399_lp_nug06.mtx,372,486,2232,8,2.551
2184,0333_oscil_dcop_55.mtx,430,430,1544,8,1.9
2185,2061_t3dl_a.mtx,20360,20360,509866,8,263.157
2186,2734_human_gene1.mtx,22283,22283,24669643,8,302.0
2187,2033_2D_27628_bjtcai.mtx,27628,27628,442898,8,272.553
2188,0012_lpi_galenet.mtx,8,14,22,8,0.059
2189,2120_vsp_bump2_e18_aa01_model1_crew1.mtx,56438,56438,601602,8,118.835
2190,0376_mesh3e1.mtx,289,289,1889,8,2.325
2191,1890_fome13.mtx,48568,97840,285056,8,60.812
2192,1687_cavity16.mtx,4562,4562,138187,8,85.038
2193,0034_n3c4-b2.mtx,20,15,60,8,0.16
2194,1541_kineticBatchReactor_6.mtx,7773,7773,82500,8,41.25
2195,1853_ch7-8-b3.mtx,58800,11760,235200,8,209.067
2196,0981_mycielskian9.mtx,383,383,14542,8,9.307
2197,0836_SciMet.mtx,3084,3084,10413,8,11.901
2198,0958_freeFlyingRobot_3.mtx,1718,1718,12922,8,9.845
2199,0600_S40PI_n1.mtx,2028,2028,5007,8,7.283
2200,2404_Zd_Jac3.mtx,22835,22835,1916152,8,369.379
2201,2169_id2010.mtx,149842,149842,728264,8,83.23
2202,2599_delaunay_n20.mtx,1048576,1048576,6291372,8,211.475
2203,1053_G47.mtx,1000,1000,19980,8,24.591
2204,0650_fpga_dcop_51.mtx,1220,1220,5892,8,4.962
2205,0821_jagmesh4.mtx,1440,1440,9504,8,9.504
2206,0711_lp_fffff800.mtx,524,1028,6401,8,3.658
2207,1782_vsp_befref_fxm_2_4_air02.mtx,14109,14109,196448,8,92.446
2208,1388_beacxc.mtx,497,506,50409,8,21.225
2209,2465_cop20k_A.mtx,121192,121192,2624331,8,252.948
2210,1722_model10.mtx,4400,16819,150372,8,70.763
2211,0999_lshp2233.mtx,2233,2233,15337,8,16.359
2212,2636_atmosmodd.mtx,1270432,1270432,8814880,8,366.333
2213,2340_raefsky3.mtx,21200,21200,1488768,8,700.597
2214,2820_Cube_Coup_dt6.mtx,2164760,2164760,127206144,8,711.643
2215,1200_c-27.mtx,4563,4563,31375,8,20.08
2216,1412_ex7.mtx,1633,1633,54543,8,32.322
2217,2744_cage14.mtx,1505785,1505785,27130349,8,305.264
2218,2681_kkt_power.mtx,2063494,2063494,14612663,8,97.094
2219,1754_SiH4.mtx,5041,5041,171903,8,130.974
2220,1005_nos3.mtx,960,960,15844,8,16.9
2221,2573_amazon-2008_weighted.mtx,735323,735323,5158388,8,237.851
2222,2643_m_t1.mtx,97578,97578,9753570,8,715.858
2223,0959_rajat12.mtx,1879,1879,12926,8,7.132
2224,0264_impcol_d.mtx,425,425,1339,8,1.948
2225,2667_halfb.mtx,224617,224617,12387821,8,683.466
2226,1838_onetone2.mtx,36057,36057,227628,8,145.682
2227,1226_gemat11.mtx,4929,4929,33185,8,37.926
2228,1393_n3c6-b7.mtx,6435,6435,51480,8,51.48
2229,0058_n4c5-b11.mtx,10,120,120,8,0.12
2230,1602_ex9.mtx,3363,3363,99471,8,58.946
2231,2429_com-DBLP.mtx,317080,317080,2099732,8,75.327
2232,2662_tp-6.mtx,142752,1014301,11537419,8,236.969
2233,1368_PGPgiantcompo.mtx,10680,10680,48632,8,38.906
2234,2326_va2010.mtx,285762,285762,1402128,8,78.993
2235,2268_case39.mtx,40216,40216,1042160,8,537.889
2236,0595_plsk1919.mtx,1919,1919,4831,8,6.441
2237,0705_GL6_D_8.mtx,544,637,6153,8,7.032
2238,2179_Andrews.mtx,60000,60000,760154,8,67.569
2239,0573_rdb800l.mtx,800,800,4640,8,6.187
2240,1456_fd18.mtx,16428,16428,63406,8,78.038
2241,0703_lowThrust_1.mtx,584,584,6133,8,4.906
2242,1428_whitaker3_dual.mtx,19190,19190,57162,8,65.328
2243,0918_adder_dcop_43.mtx,1813,1813,11246,8,9.47
2244,1044_coater1.mtx,1348,1348,19457,8,14.151
2245,1258_reorientation_7.mtx,3057,3057,37150,8,29.72
2246,1462_c-34.mtx,6611,6611,64333,8,35.494
2247,2111_bcsstk33.mtx,8738,8738,591904,8,270.585
2248,0584_hor_131.mtx,434,434,4710,8,5.024
2249,2742_FullChip.mtx,2987012,2987012,26621990,8,232.0
2250,0188_ash331.mtx,331,104,662,8,1.324
2251,0311_oscil_dcop_36.mtx,430,430,1544,8,1.9
2252,0018_n3c4-b4.mtx,6,15,30,8,0.08
2253,2590_Ga3As3H12.mtx,61349,61349,5970947,8,477.676
2254,2522_barrier2-1.mtx,113076,113076,3805068,8,264.7
2255,1738_bcsstk24.mtx,3562,3562,159910,8,88.226
2256,1775_Ill_Stokes.mtx,20896,20896,191368,8,65.147
2257,2464_net125.mtx,36720,36720,2577200,8,416.517
2258,1489_air06.mtx,825,8627,70806,8,47.204
2259,2079_soc-sign-Slashdot090221.mtx,82144,82144,549202,8,78.457
2260,0410_lund_b.mtx,147,147,2441,8,2.79
2261,2763_packing-500x100x100-b050.mtx,2145852,2145852,34976486,8,417.942
