index,mtx,pixel_gflops
1980,0019_Tina_AskCog.mtx,0.003443
1981,1293_G24.mtx,0.340727
1982,1052_G44.mtx,0.539197
1983,0301_oscil_dcop_15.mtx,0.070109
1984,1003_dynamicSoaringProblem_2.mtx,1.952498
1985,2361_coAuthorsCiteseer.mtx,0.924264
1986,0177_nos4.mtx,0.066159
1987,1881_cegb2802.mtx,45.538486
1988,2646_x104.mtx,52.141556
1989,2188_bundle1.mtx,78.550943
1990,0757_bfwa782.mtx,0.585908
1991,1345_TS.mtx,3.299953
1992,1353_msc01440.mtx,3.599774
1993,0583_tumorAntiAngiogenesis_5.mtx,0.729423
1994,0641_circuit204.mtx,0.213169
1995,2298_wi2010.mtx,0.355532
1996,2055_fxm4_6(0).mtx,2.408612
1997,0551_fs_541_3.mtx,0.277867
1998,2173_Si5H12.mtx,4.414114
1999,1094_Hamrle2.mtx,0.497163
2000,2226_HTC_336_4438.mtx,8.918312
2001,2390_invextr1_new.mtx,5.669824
2002,0767_bcsstk06.mtx,1.344098
2003,2253_2D_54019_highK.mtx,10.125662
2004,1452_dendrimer.mtx,9.510409
2005,2510_FEM_3D_thermal2.mtx,23.431401
2006,1818_jan99jac100sc.mtx,0.460403
2007,2602_rgg_n_2_19_s0.mtx,0.465271
2008,1233_msc00726.mtx,3.709794
2009,2064_hcircuit.mtx,2.242217
2010,1508_kineticBatchReactor_4.mtx,12.962049
2011,2003_net25.mtx,2.426140
2012,0120_mesh1em6.mtx,0.038500
2013,2701_af_shell9.mtx,37.791881
2014,1075_swang1.mtx,0.189899
2015,1709_juba40k.mtx,1.009880
2016,1973_email-Enron.mtx,0.286854
2017,2545_t3dh.mtx,2.757503
2018,2114_sx-askubuntu.mtx,0.127078
2019,1747_Muu.mtx,7.241711
2020,1201_hep-th(0).mtx,0.067249
2021,0741_cavity04.mtx,1.478341
2022,1868_Dubcova1.mtx,0.916549
2023,0246_odepa400.mtx,0.074309
2024,1989_c-54.mtx,8.953980
2025,0368_can_229.mtx,0.190013
2026,0299_oscil_dcop_28.mtx,0.070879
2027,0167_ash85.mtx,0.046370
2028,2627_PR02R.mtx,30.243945
2029,0756_jagmesh8.mtx,0.383436
2030,0370_sphere3.mtx,0.179827
2031,1575_stufe-10.mtx,0.741164
2032,1618_shuttle_eddy(0).mtx,1.796274
2033,2351_lhr71c.mtx,16.595279
2034,1807_internet.mtx,0.519194
2035,1847_windtunnel_evap2d.mtx,3.471588
2036,0942_Journals.mtx,8.229741
2037,1824_ABACUS_shell_ud.mtx,0.337393
