index,mtx,m,n,nnz,right-n,pixel_gflops
0,1009_lp_ship12l.mtx,1151,5533,16276,8,16.276
1,0637_bcspwr07.mtx,1612,1612,5824,8,7.765
2,1471_thermal.mtx,3456,3456,66528,8,81.881
3,2201_fe_ocean.mtx,143437,143437,819186,8,187.243
4,2480_Trec14.mtx,3159,15905,2872265,8,290.862
5,1657_bloweybl.mtx,30003,30003,120000,8,80.000
6,0494_str_600.mtx,363,363,3279,8,4.769
7,0153_sphere2.mtx,66,66,450,8,0.720
8,2027_GT01R.mtx,7980,7980,430909,8,255.353
9,0309_oscil_dcop_01.mtx,430,430,1544,8,2.246
10,2149_TSOPF_RS_b39_c19.mtx,38098,38098,684206,8,377.493
11,2687_venturiLevel3.mtx,4026819,4026819,16108474,8,113.092
12,1504_descriptor_xingo6u.mtx,20738,20738,73916,8,65.703
13,1396_aa6.mtx,646,7292,51728,8,45.980
14,2397_com-Amazon.mtx,334863,334863,1851744,8,20.419
15,1460_rajat07.mtx,14842,14842,63913,8,63.913
16,2193_ky2010.mtx,161672,161672,787778,8,38.428
17,0491_685_bus.mtx,685,685,3249,8,4.332
18,0944_grid2_dual.mtx,3136,3136,12224,8,17.780
19,2132_blockqp1.mtx,60012,60012,640033,8,232.739
20,0035_n3c4-b3.mtx,15,20,60,8,0.137
21,2749_nlpkkt80.mtx,1062400,1062400,28704672,8,249.877
22,0267_n3c6-b2.mtx,455,105,1365,8,2.730
23,0686_fpga_dcop_21.mtx,1220,1220,5892,8,6.285
24,2023_loc-Brightkite.mtx,58228,58228,428156,8,40.535
25,0297_oscil_dcop_13.mtx,430,430,1544,8,2.246
26,1443_viscoplastic1.mtx,4326,4326,61166,8,54.370
27,0908_adder_dcop_52.mtx,1813,1813,11246,8,8.568
28,0067_lpi_woodinfe.mtx,35,89,140,8,0.224
29,0287_oscil_dcop_24.mtx,430,430,1544,8,2.246
30,1562_tuma1.mtx,22967,22967,87760,8,93.611
31,0824_p2756.mtx,755,3511,9692,8,9.122
32,2297_Linux_call_graph.mtx,324085,324085,1208908,8,41.777
33,1768_brainpc2.mtx,27607,27607,179395,8,95.677
34,1655_conf6_0-4x4-20.mtx,3072,3072,119808,8,147.456
35,0594_tumorAntiAngiogenesis_6.mtx,465,465,4795,8,4.038
36,0365_tols90.mtx,90,90,1746,8,2.149
37,2203_rel8.mtx,345688,12347,821839,8,52.598
38,0879_adder_dcop_61.mtx,1813,1813,11246,8,8.997
39,2422_net100.mtx,29920,29920,2033200,8,212.622
40,1922_lp_osa_14.mtx,2337,54797,317097,8,79.274
41,2529_ASIC_680k.mtx,682862,682862,3871773,8,105.175
42,0715_minnesota.mtx,2642,2642,6606,8,9.609
43,2486_rgg_n_2_18_s0.mtx,262144,262144,3094566,8,62.281
44,0068_mycielskian5.mtx,23,23,142,8,0.284
45,1459_car4.mtx,16384,33052,63724,8,50.979
46,0666_fpga_dcop_39.mtx,1220,1220,5892,8,5.892
47,2507_amazon0601.mtx,403394,403394,3387388,8,37.716
48,2151_neos2.mtx,132568,134128,685087,8,185.786
49,1454_gen.mtx,769,2561,63086,8,43.886
50,1176_tomography.mtx,500,500,28726,8,21.886
51,0763_jagmesh5.mtx,1180,1180,7750,8,9.538
52,2470_GL7d23.mtx,105054,349443,2695430,8,27.158
53,1473_flowmeter0.mtx,9669,9669,67391,8,82.943
54,2089_cage11.mtx,39082,39082,559722,8,182.766
55,0106_bibd_9_3.mtx,36,84,252,8,0.367
56,1317_Trefethen_2000.mtx,2000,2000,41906,8,55.875
57,2424_bcsstk30.mtx,28924,28924,2043492,8,367.369
58,0698_bcspwr08.mtx,1624,1624,6050,8,8.800
59,2184_dc2.mtx,116835,116835,766396,8,120.219
60,2038_qc2534.mtx,2534,2534,463360,8,370.688
61,0198_can_96.mtx,96,96,768,8,1.536
62,1536_c-40.mtx,9941,9941,81501,8,42.065
63,2177_copter2.mtx,55476,55476,759952,8,126.659
64,1352_IG5-12.mtx,2296,2875,46260,8,43.539
65,1792_world.mtx,34506,67147,198883,8,127.285
66,1715_case9.mtx,14454,14454,147972,8,84.555
67,0900_adder_dcop_22.mtx,1813,1813,11246,8,8.997
68,1265_GL7d12.mtx,8899,1019,37519,8,33.350
69,0792_nnc1374.mtx,1374,1374,8606,8,10.592
70,1600_ex15.mtx,6867,6867,98671,8,112.767
71,0578_cdde2.mtx,961,961,4681,8,8.322
72,0238_rdb200l.mtx,200,200,1120,8,1.792
73,1185_deter5.mtx,5103,14529,29715,8,20.671
74,0609_cage.mtx,366,366,5124,8,5.466
75,0253_mk10-b1.mtx,630,45,1260,8,2.880
76,1544_jan99jac040sc.mtx,13694,13694,82842,8,53.019
77,1362_kneser_8_3_1.mtx,15737,15681,47042,8,25.954
78,1829_s2rmt3m1.mtx,5489,5489,219521,8,167.254
79,2099_ut2010.mtx,115406,115406,572066,8,35.204
80,0789_mhda416.mtx,416,416,8562,8,13.699
81,1805_mario001.mtx,38434,38434,206156,8,73.300
82,0104_IG5-6.mtx,30,77,251,8,0.402
83,0622_GL6_D_7.mtx,636,470,5378,8,7.823
84,2670_TSOPF_FS_b300_c3.mtx,84414,84414,13135930,8,921.820
85,1192_c-28.mtx,4598,4598,30590,8,28.791
86,2401_imagesensor.mtx,118758,118758,1893170,8,231.227
87,1601_sctap1-2b.mtx,15390,33858,99454,8,93.604
88,2060_soc-Epinions1.mtx,75888,75888,508837,8,44.008
89,2109_mri1.mtx,65536,147456,589824,8,93.437
90,0187_rel5.mtx,340,35,656,8,1.312
91,1047_bcsstm12.mtx,1473,1473,19659,8,22.467
92,1067_kineticBatchReactor_1.mtx,2052,2052,20600,8,16.480
93,0447_lnsp_511.mtx,511,511,2796,8,3.728
94,0781_poli.mtx,4008,4008,8188,8,8.734
95,0984_pde2961.mtx,2961,2961,14585,8,21.215
96,1288_nasa1824(0).mtx,1824,1824,39208,8,39.208
97,1019_spaceStation_10.mtx,1272,1272,17478,8,18.643
98,1061_rw5151.mtx,5151,5151,20199,8,32.318
99,2304_mycielskian13.mtx,6143,6143,1227742,8,202.514
100,1786_bfly.mtx,49152,49152,196608,8,89.878
101,2440_H2O.mtx,67024,67024,2216736,8,293.122
102,0082_lap_25.mtx,25,25,169,8,0.386
103,2750_nd24k.mtx,72000,72000,28715634,8,524.486
104,0478_ch8-8-b1.mtx,1568,64,3136,8,6.272
105,0772_G32.mtx,2000,2000,8000,8,14.222
106,0149_gre_115.mtx,115,115,421,8,0.612
107,1442_sit100.mtx,10262,10262,61046,8,69.767
108,1527_LFAT5000.mtx,19994,19994,79966,8,127.946
109,0485_G12.mtx,800,800,3200,8,7.314
110,1163_freeFlyingRobot_6.mtx,3358,3358,27030,8,24.027
111,0626_n3c6-b3.mtx,1365,455,5460,8,8.736
112,0327_oscil_dcop_33.mtx,430,430,1544,8,2.246
113,0536_nnc666.mtx,666,666,4044,8,4.977
114,0871_adder_dcop_67.mtx,1813,1813,11246,8,7.823
115,2600_Chevron4.mtx,711450,711450,6376412,8,268.481
116,2280_ks2010.mtx,238600,238600,1121798,8,39.886
117,1673_lp_fit2d.mtx,25,10524,129042,8,86.028
118,0566_bp_800.mtx,822,822,4534,8,4.836
119,0402_Chebyshev1.mtx,261,261,2319,8,2.319
120,1251_dynamicSoaringProblem_6.mtx,3431,3431,36741,8,32.659
121,2818_Flan_1565.mtx,1564794,1564794,117406044,8,345.502
122,1296_G27.mtx,2000,2000,39980,8,39.980
123,2264_Dubcova2.mtx,65025,65025,1030225,8,136.228
124,0117_pivtol.mtx,102,102,306,8,0.699
125,2668_delaunay_n21.mtx,2097152,2097152,12582816,8,113.615
126,2584_para-5.mtx,155924,155924,5416358,8,119.205
127,1087_bcspwr10.mtx,5300,5300,21842,8,23.298
128,0258_gams30am.mtx,354,531,1287,8,1.584
129,1136_freeFlyingRobot_5.mtx,2878,2878,24582,8,23.136
130,0535_bp_400.mtx,822,822,4028,8,3.580
131,0611_netz4504.mtx,1961,1961,5156,8,6.875
132,1730_vt2010.mtx,32580,32580,155598,8,44.457
133,0421_dwb512.mtx,512,512,2500,8,4.444
134,0029_bcsstm01.mtx,48,48,48,8,0.128
135,1417_model9.mtx,2879,10939,55956,8,38.926
136,2551_TSOPF_FS_b300.mtx,29214,29214,4400122,8,757.010
137,2066_ted_AB_unscaled.mtx,10605,10605,522387,8,238.805
138,0504_dwt_512.mtx,512,512,3502,8,5.603
139,1734_c-49.mtx,21132,21132,157042,8,78.521
140,2301_caidaRouterLevel.mtx,192244,192244,1218132,8,24.765
141,2172_brack2.mtx,62631,62631,733118,8,124.786
142,1357_Oregon-1.mtx,11492,11492,46818,8,27.744
143,0916_adder_dcop_35.mtx,1813,1813,11246,8,8.568
144,0707_n4c5-b9.mtx,630,1895,6300,8,8.400
145,1186_TF14.mtx,2644,3160,29862,8,29.862
146,2699_af_5_k101.mtx,503625,503625,17550675,8,383.621
147,0459_wm1.mtx,207,277,2909,8,2.738
148,0272_dwt_198.mtx,198,198,1392,8,1.856
149,0956_lp_ship08l.mtx,778,4363,12882,8,12.882
150,2517_power197k.mtx,197156,197156,3698357,8,104.547
151,2324_nemeth22.mtx,9506,9506,1358832,8,621.180
152,2044_wathen100.mtx,30401,30401,471601,8,228.655
153,0740_cavity02.mtx,317,317,7327,8,6.896
154,1932_EAT_RS.mtx,23219,23219,325592,8,34.500
155,2459_c8_mat11.mtx,4562,5761,2462970,8,279.486
156,0343_lpi_chemcom.mtx,288,744,1590,8,2.120
157,0055_bcsstm03.mtx,112,112,112,8,0.358
158,0848_cage8.mtx,1015,1015,11003,8,16.004
159,0111_ex5.mtx,27,27,279,8,0.558
160,1957_mark3jac120sc.mtx,54929,54929,342475,8,89.830
161,1749_mark3jac060sc.mtx,27449,27449,170695,8,80.327
162,0393_gas11.mtx,459,862,2166,8,3.466
163,2310_ok2010.mtx,269118,269118,1274148,8,37.134
164,2565_LargeRegFile.mtx,2111154,801374,4944201,8,110.024
165,2014_nv2010.mtx,84538,84538,416998,8,34.392
166,1220_cavity08.mtx,1182,1182,32747,8,29.108
167,1147_lnsp3937.mtx,3937,3937,25407,8,31.270
168,2136_Delor64K.mtx,64719,1785345,652140,8,113.416
169,1830_s3rmt3m1.mtx,5489,5489,219521,8,167.254
170,1128_spaceShuttleEntry_2.mtx,1428,1428,24073,8,21.398
171,1494_EX4(0).mtx,2600,2600,71760,8,71.760
172,2660_fcondp2.mtx,201822,201822,11294316,8,437.552
173,0427_M20PI_n1.mtx,1028,1028,2547,8,4.075
174,1962_cond-mat-2005.mtx,40421,40421,351386,8,48.888
175,0496_lp_standgub.mtx,361,1383,3339,8,3.339
176,1505_ncvxqp1.mtx,12111,12111,73963,8,73.963
177,2076_psmigr_3.mtx,3140,3140,543162,8,142.469
178,0146_bcsstm06.mtx,420,420,420,8,1.120
179,0524_nemscem.mtx,651,1712,3840,8,5.120
180,2453_pkustk07.mtx,16860,16860,2418804,8,280.441
181,1985_g7jac100sc.mtx,29610,29610,384636,8,99.261
182,0345_bcspwr04.mtx,274,274,1612,8,2.345
183,0853_adder_dcop_01.mtx,1813,1813,11156,8,8.925
184,2433_wave.mtx,156317,156317,2118662,8,179.358
185,2559_engine.mtx,143571,143571,4706073,8,170.356
186,0599_M40PI_n1.mtx,2028,2028,5007,8,8.011
187,0980_bibd_17_4b.mtx,136,2380,14280,8,9.934
188,0237_bcsstm09.mtx,1083,1083,1083,8,2.888
189,0886_adder_dcop_47.mtx,1813,1813,11246,8,8.568
190,1947_ckt11752_tr_0.mtx,49702,49702,333029,8,118.410
191,2539_Delor338K.mtx,343236,887058,4211599,8,211.240
192,2078_soc-sign-Slashdot090216.mtx,81871,81871,545671,8,29.798
193,1685_raefsky6.mtx,3402,3402,137845,8,116.080
194,2115_pfinan512.mtx,74752,74752,596992,8,173.670
195,0911_adder_dcop_31.mtx,1813,1813,11246,8,8.997
196,2256_G_n_pin_pout.mtx,100000,100000,1002396,8,39.601
197,1464_Oregon-2.mtx,11806,11806,65460,8,31.738
198,2105_nemeth16.mtx,9506,9506,587012,8,347.859
199,1883_s3rmq4m1.mtx,5489,5489,281111,8,179.911
200,2103_crystm03.mtx,24696,24696,583770,8,222.389
201,1337_beause.mtx,497,507,44551,8,29.701
202,1978_vsp_south31_slptsk.mtx,39668,39668,379828,8,69.060
203,1395_lock1074.mtx,1074,1074,51588,8,43.443
204,2543_pkustk10.mtx,80676,80676,4308984,8,444.798
205,2250_la2010.mtx,204447,204447,980634,8,38.083
206,0354_lpi_bgdbg1.mtx,348,629,1662,8,1.899
207,2746_ML_Laplace.mtx,377002,377002,27689972,8,364.042
208,1012_LeGresley_2508.mtx,2508,2508,16727,8,20.587
209,2000_ca-AstroPh.mtx,18772,18772,396160,8,28.424
210,0643_fpga_dcop_04.mtx,1220,1220,5884,8,6.276
211,2247_co2010.mtx,201062,201062,974574,8,34.121
212,2218_vsp_vibrobox_scagr7-2c_rlfddd.mtx,77328,77328,871172,8,51.245
213,0835_IG5-10.mtx,652,976,10273,8,11.741
214,2252_kneser_10_4_1.mtx,349651,330751,992252,8,22.173
215,0154_lpi_ex73a.mtx,193,211,457,8,0.665
216,1110_G39.mtx,2000,2000,23556,8,17.947
217,0121_impcol_b.mtx,59,59,312,8,0.555
218,0716_cr42.mtx,905,1513,6614,8,10.582
219,1465_fe_4elt2.mtx,11143,11143,65636,8,70.012
220,1901_EX6(0).mtx,6545,6545,295680,8,127.862
221,0632_lp_grow15.mtx,300,645,5620,8,6.423
222,2129_nd2010.mtx,133769,133769,625946,8,52.990
223,2558_ship_001.mtx,34920,34920,4644230,8,427.056
224,0735_rdb1250.mtx,1250,1250,7300,8,11.680
225,0860_adder_dcop_09.mtx,1813,1813,11239,8,8.563
226,1587_cti.mtx,16840,16840,96464,8,96.464
227,1713_ccc.mtx,49152,49152,147456,8,168.521
228,1125_add32.mtx,4960,4960,23884,8,29.396
229,2094_g7jac140sc.mtx,41490,41490,565956,8,104.084
230,1683_abtaha2.mtx,37932,331,137228,8,91.485
231,0145_west0132.mtx,132,132,414,8,0.736
232,1306_freeFlyingRobot_10.mtx,5218,5218,40080,8,37.722
233,0610_dwt_607.mtx,607,607,5131,8,6.841
234,1784_skirt(0).mtx,12598,12598,196520,8,131.013
235,2803_audikw_1.mtx,943695,943695,77651847,8,261.179
236,1506_xingo3012.mtx,20944,20944,74386,8,70.010
237,2669_test1.mtx,392908,392908,12968200,8,61.117
238,0394_gre_512.mtx,512,512,2192,8,3.507
239,0452_ck400.mtx,400,400,2860,8,4.576
240,1615_psse0.mtx,26722,11028,102432,8,102.432
241,1475_powersim.mtx,15838,15838,67562,8,72.066
242,0285_oscil_dcop_38.mtx,430,430,1544,8,2.246
243,1800_g7jac060.mtx,17730,17730,203316,8,90.363
244,2241_crplat2.mtx,18010,18010,960946,8,334.242
245,1801_vsp_barth5_1Ksep_50in_5Kout.mtx,32212,32212,203610,8,27.376
246,0635_plat362.mtx,362,362,5786,8,7.121
247,1385_mbeacxc.mtx,496,496,49920,8,33.280
248,0437_fs_680_1.mtx,680,680,2646,8,3.849
249,2273_ts-palko.mtx,22002,47235,1076903,8,143.587
250,2015_onera_dual.mtx,85567,85567,419201,8,113.682
251,0880_adder_dcop_62.mtx,1813,1813,11246,8,8.997
252,0326_oscil_dcop_32.mtx,430,430,1544,8,2.246
253,2042_OPF_10000.mtx,43887,43887,467711,8,124.723
254,2230_ne2010.mtx,193352,193352,913854,8,41.304
255,0523_can_445.mtx,445,445,3809,8,4.688
256,1451_c-35.mtx,6537,6537,62891,8,45.739
257,1870_a5esindl.mtx,60008,60008,255004,8,107.370
258,1900_EX5(0).mtx,6545,6545,295680,8,121.305
259,2398_appu.mtx,14000,14000,1853104,8,63.900
260,2342_web-NotreDame.mtx,325729,325729,1497134,8,104.148
261,0379_west0479.mtx,479,479,1910,8,2.351
262,0806_laser.mtx,3002,3002,9000,8,16.000
263,1631_co9.mtx,10789,22924,109651,8,60.497
264,2582_para-8.mtx,155924,155924,5416358,8,138.437
265,2515_parabolic_fem.mtx,525825,525825,3674625,8,112.848
266,2307_amazon0302.mtx,262111,262111,1234877,8,34.066
267,0816_G16.mtx,800,800,9344,8,9.344
268,1539_gen2.mtx,1121,3264,81855,8,54.570
269,0759_model2.mtx,379,1321,7607,8,7.160
270,0168_lnsp_131.mtx,131,131,536,8,0.858
271,2276_dbic1.mtx,43200,226317,1081843,8,59.688
272,2214_ch7-8-b5.mtx,141120,141120,846720,8,155.719
273,2238_soc-Slashdot0902.mtx,82168,82168,948464,8,34.647
274,2344_boyd2.mtx,466316,466316,1500397,8,132.632
275,1567_jendrec1.mtx,2109,4228,89608,8,89.608
276,0440_tumorAntiAngiogenesis_2.mtx,305,305,2699,8,2.540
277,1578_ex26.mtx,2163,2163,94033,8,71.644
278,2155_ch7-8-b4.mtx,141120,58800,705600,8,168.501
279,1760_epb2.mtx,25228,25228,175027,8,147.391
280,0646_fpga_dcop_29.mtx,1220,1220,5892,8,6.285
281,0537_1138_bus.mtx,1138,1138,4054,8,5.405
282,2037_tandem_dual.mtx,94069,94069,460493,8,120.785
283,0862_adder_dcop_11.mtx,1813,1813,11243,8,8.994
284,0275_dwt_245.mtx,245,245,1461,8,1.948
285,1285_jan99jac020.mtx,6774,6774,38692,8,36.416
286,0481_str_400.mtx,363,363,3157,8,4.209
287,1993_nemeth03.mtx,9506,9506,394808,8,252.677
288,1550_bcsstk13.mtx,2003,2003,83883,8,70.638
289,1400_aa4.mtx,426,7195,52121,8,43.891
290,2017_cit-HepPh.mtx,34546,34546,421578,8,31.520
291,0192_bcsstk22.mtx,138,138,696,8,1.012
292,0997_c-18.mtx,2169,2169,15145,8,16.155
293,0298_oscil_dcop_22.mtx,430,430,1544,8,2.246
294,1790_lowThrust_5.mtx,16262,16262,198369,8,90.683
295,2405_conf6_0-8x8-80.mtx,49152,49152,1916928,8,414.471
296,2651_crankseg_1.mtx,52804,52804,10614210,8,365.220
297,1017_rbsb480.mtx,480,480,17088,8,16.083
298,1839_mark3jac080sc.mtx,36609,36609,227955,8,84.820
299,1355_Franz4.mtx,6784,5252,46528,8,67.677
300,0829_can_838.mtx,838,838,10010,8,12.320
301,0696_dwt_503.mtx,503,503,6027,8,7.418
302,2249_or2010.mtx,196621,196621,979512,8,31.282
303,1944_usroads.mtx,129164,129164,330870,8,49.476
304,0528_tumorAntiAngiogenesis_3.mtx,410,410,3952,8,3.952
305,0633_rdb968.mtx,968,968,5632,8,9.011
306,0382_mk11-b1.mtx,990,55,1980,8,3.960
307,0289_oscil_dcop_21.mtx,430,430,1544,8,2.246
308,0268_n2c6-b2.mtx,455,105,1365,8,2.730
309,1865_rajat26.mtx,51032,51032,249302,8,92.764
310,1236_cell1.mtx,7055,7055,34855,8,61.964
311,0093_divorce.mtx,50,9,225,8,0.600
312,1907_dixmaanl.mtx,60000,60000,299998,8,199.999
313,0205_grid1_dual.mtx,224,224,840,8,1.120
314,1234_c-26.mtx,4307,4307,34537,8,34.537
315,1606_piston.mtx,2025,2025,100015,8,94.132
316,2578_cont11_l.mtx,1468599,1961394,5382999,8,143.308
317,0424_lp_etamacro.mtx,400,816,2537,8,3.383
318,0747_scrs8-2b.mtx,1820,3499,7367,8,9.823
319,0921_adder_dcop_49.mtx,1813,1813,11246,8,8.568
320,0934_G52.mtx,1000,1000,11832,8,12.621
321,0413_dwt_310.mtx,310,310,2448,8,3.917
322,1904_finance256.mtx,37376,37376,298496,8,159.198
323,1827_bcsstk28.mtx,4410,4410,219024,8,152.365
324,0133_west0156.mtx,156,156,371,8,0.594
325,1376_rajat13.mtx,7598,7598,48922,8,28.991
326,2113_GL7d24.mtx,21074,105054,593892,8,26.692
327,0534_lp_stair.mtx,356,614,4003,8,3.768
328,0439_mcca.mtx,180,180,2659,8,3.039
329,1071_mk11-b2.mtx,6930,990,20790,8,33.264
330,1740_lock3491.mtx,3491,3491,160444,8,128.355
331,0701_delaunay_n10.mtx,1024,1024,6112,8,8.149
332,0678_fpga_dcop_13.mtx,1220,1220,5892,8,5.892
333,1041_wang1.mtx,2903,2903,19093,8,30.549
334,2092_Goodwin_040.mtx,17922,17922,561677,8,204.246
335,1312_mk12-b2.mtx,13860,1485,41580,8,60.480
336,0855_TF13.mtx,1121,1302,11185,8,14.913
337,2161_cyl6.mtx,13681,13681,714241,8,317.440
338,0596_bp_1600.mtx,822,822,4841,8,5.164
339,1324_freeFlyingRobot_15.mtx,6038,6038,43378,8,38.558
340,0568_IG5-9.mtx,342,540,4570,8,5.223
341,0935_G54.mtx,1000,1000,11832,8,11.136
342,1645_ex31.mtx,3909,3909,115357,8,102.540
343,1940_inlet.mtx,11730,11730,328323,8,159.187
344,2621_shipsec1.mtx,140874,140874,7813404,8,492.183
345,2430_mc2depi.mtx,525825,525825,2100225,8,230.162
346,1157_as-735.mtx,7716,7716,26467,8,18.412
347,2154_md2010.mtx,145247,145247,700378,8,36.502
348,2731_Freescale2.mtx,2999349,2999349,23042677,8,68.010
349,1373_ex24.mtx,2283,2283,48737,8,48.737
350,0797_EX1(0).mtx,560,560,8736,8,11.648
351,0730_bcsstm07.mtx,420,420,7252,8,8.288
352,0098_d_dyn.mtx,87,87,238,8,0.423
353,0422_dwt_307.mtx,307,307,2523,8,3.105
354,2607_TSOPF_RS_b2052_c1.mtx,25626,25626,6761100,8,1020.543
355,0538_celegans_metabolic.mtx,453,453,4065,8,4.336
356,1559_t2d_q9.mtx,9801,9801,87025,8,107.108
357,1039_polblogs.mtx,1490,1490,19025,8,20.293
358,2197_pkustk02.mtx,10800,10800,810000,8,341.053
359,2227_nw14.mtx,73,123409,904910,8,114.004
360,2500_wiki-talk-temporal.mtx,1140149,1140149,3309592,8,23.124
361,2090_k1_san.mtx,67759,67759,559774,8,157.130
362,1301_G22.mtx,2000,2000,39980,8,39.980
363,1106_lp_80bau3b.mtx,2262,12061,23264,8,20.679
364,1328_flower_5_4.mtx,5226,14721,43942,8,50.219
365,0140_bcsstk01.mtx,48,48,400,8,0.711
366,0983_adder_trans_02.mtx,1814,1814,14579,8,12.959
367,1074_swang2.mtx,3169,3169,20841,8,25.650
368,2540_pkustk04.mtx,55590,55590,4218660,8,330.875
369,2204_nj2010.mtx,169588,169588,829912,8,39.170
370,0233_fs_183_6.mtx,183,183,1069,8,1.222
371,1304_n2c6-b6.mtx,5715,4945,40005,8,49.237
372,0180_Sandi_sandi.mtx,314,360,613,8,0.817
373,0694_bfwb782.mtx,782,782,5982,8,7.362
374,1321_Alemdar.mtx,6245,6245,42581,8,35.858
375,1716_TSOPF_FS_b9_c6.mtx,14454,14454,147972,8,84.555
376,1171_bayer07.mtx,3268,3268,27836,8,29.692
377,0604_rel6.mtx,2340,157,5101,8,7.420
378,1450_mk12-b5.mtx,10395,62370,62370,8,47.520
379,1899_sinc12.mtx,7500,7500,294986,8,138.817
380,2164_c-64.mtx,51035,51035,717841,8,208.826
381,2417_mixtank_new.mtx,29957,29957,1995041,8,208.632
382,0046_problem.mtx,12,46,86,8,0.172
383,0174_can_61.mtx,61,61,557,8,0.810
384,0433_lp_grow7.mtx,140,301,2612,8,2.786
385,1011_lp_pds_02.mtx,2953,7716,16571,8,14.730
386,1149_lp_degen3.mtx,1503,2604,25432,8,29.065
387,2641_gupta3.mtx,16783,16783,9323427,8,510.873
388,0639_fpga_dcop_07.mtx,1220,1220,5855,8,6.245
389,0847_lpi_cplex1.mtx,3005,5224,10947,8,10.303
390,0969_CAG_mat364.mtx,364,364,13585,8,13.585
391,2664_fullb.mtx,199187,199187,11708077,8,396.884
392,2278_ex11.mtx,16614,16614,1096948,8,292.519
393,0888_adder_dcop_48.mtx,1813,1813,11246,8,8.997
394,1223_lp_d2q06c.mtx,2171,5831,33081,8,33.081
395,2738_dielFilterV2clx.mtx,607232,607232,25309272,8,155.212
396,1139_email-Eu-core-temporal.mtx,1005,1005,24929,8,28.490
397,1533_kineticBatchReactor_5.mtx,7641,7641,80767,8,56.186
398,0562_pde900.mtx,900,900,4380,8,7.787
399,0222_ck104.mtx,104,104,992,8,1.587
400,2728_CoupCons3D.mtx,416800,416800,22322336,8,491.276
401,1846_lp_pds_20.mtx,33874,108175,232647,8,36.139
402,1199_c-23.mtx,3969,3969,31079,8,27.626
403,1999_nemeth09.mtx,9506,9506,395506,8,263.671
404,1579_stormg2-27.mtx,14441,37485,94274,8,75.419
405,0050_GD95_b.mtx,73,73,96,8,0.171
406,0107_wheel_6_1.mtx,83,85,254,8,0.406
407,1108_G36.mtx,2000,2000,23532,8,17.929
408,1429_ex10hs.mtx,2548,2548,57308,8,57.308
409,2295_az2010.mtx,241666,241666,1196094,8,31.017
410,2150_rgg_n_2_16_s0.mtx,65536,65536,684254,8,115.243
411,0162_bcsstm20.mtx,485,485,485,8,1.293
412,1769_nemsemm2.mtx,6943,48878,182012,8,64.715
413,0441_lshp_406.mtx,406,406,2716,8,3.621
414,0411_lp_israel.mtx,174,316,2443,8,2.606
415,2684_higgs-twitter.mtx,456626,456626,14855842,8,36.311
416,2709_human_gene2.mtx,14340,14340,18068388,8,181.364
417,0621_dynamicSoaringProblem_1.mtx,647,647,5367,8,5.367
418,0084_pores_1.mtx,30,30,180,8,0.360
419,1772_ca-CondMat.mtx,23133,23133,186936,8,27.953
420,2630_Ge99H100.mtx,112985,112985,8451395,8,202.732
421,0542_nos2.mtx,957,957,4137,8,8.274
422,2045_nemeth13.mtx,9506,9506,474472,8,316.315
423,1812_mk12-b3.mtx,51975,13860,207900,8,123.200
424,1689_cavity21.mtx,4562,4562,138187,8,100.500
425,0443_lp_finnis.mtx,497,1064,2760,8,3.397
426,1545_jan99jac040.mtx,13694,13694,82842,8,55.228
427,0076_bcsstm05.mtx,153,153,153,8,0.408
428,2131_mt2010.mtx,132288,132288,638668,8,37.024
429,1970_bibd_16_8.mtx,120,12870,360360,8,160.160
430,0290_oscil_dcop_25.mtx,430,430,1544,8,2.246
431,0605_spaceStation_3.mtx,467,467,5103,8,6.281
432,2549_TSOPF_RS_b678_c1.mtx,18696,18696,4396289,8,913.515
433,0737_reorientation_1.mtx,677,677,7326,8,7.326
434,0169_lns_131.mtx,131,131,536,8,0.780
435,0832_lp_maros.mtx,846,1966,10137,8,9.011
436,1825_ABACUS_shell_ld.mtx,23412,23412,218484,8,116.525
437,1230_G60.mtx,7000,7000,34296,8,21.105
438,2638_CurlCurl_2.mtx,806529,806529,8921789,8,157.385
439,1367_circuit_3.mtx,12127,12127,48137,8,42.788
440,1275_G6.mtx,800,800,38352,8,43.831
441,2387_bbmat.mtx,38744,38744,1771722,8,423.098
442,2202_TSC_OPF_300.mtx,9774,9774,820804,8,375.225
443,0160_bcspwr03.mtx,118,118,476,8,0.692
444,2125_TSOPF_FS_b162_c1.mtx,10798,10798,608540,8,231.825
445,2743_F1.mtx,343791,343791,26837113,8,183.816
446,1912_Na5.mtx,5832,5832,305630,8,163.003
447,2128_c-69.mtx,67458,67458,623970,8,114.753
448,1468_aa5.mtx,801,8308,65953,8,58.625
449,2807_Long_Coup_dt0.mtx,1470152,1470152,87088992,8,393.845
450,0331_oscil_dcop_48.mtx,430,430,1544,8,2.246
451,0618_bcspwr06.mtx,1454,1454,5300,8,7.709
452,1743_c-48.mtx,18354,18354,166080,8,71.818
453,0497_qh882.mtx,882,882,3354,8,4.879
454,1278_G9.mtx,800,800,38352,8,40.909
455,0977_Erdos972.mtx,5488,5488,14170,8,17.440
456,0138_tub100.mtx,100,100,396,8,0.792
457,1469_lpi_bgindy.mtx,2671,10880,66266,8,48.193
458,1708_lp_maros_r7.mtx,3136,9408,144848,8,121.977
459,1091_bcsstk10.mtx,1086,1086,22070,8,23.541
460,0193_will199.mtx,199,199,701,8,1.020
461,1022_reorientation_2.mtx,1544,1544,17910,8,15.082
