index,mtx,m,n,nnz,cusparse,pixel_time,pixel_gflops
1537,2726_as-Skitter.mtx,1696415,1696415,22190596,0.0,3.262,13.607
1538,1588_cq9.mtx,9278,21534,96653,0.0,0.009,20.725
1540,1242_soc-sign-bitcoin-otc.mtx,5881,5881,35592,0.0,0.008,8.933
1541,2237_wa2010.mtx,195574,195574,947432,0.0,0.151,12.544
1543,1671_aft02.mtx,8184,8184,127762,0.0,0.005,52.893
1544,1042_ex21.mtx,656,656,19144,0.0,0.005,7.301
1546,1166_mhd4800b.mtx,4800,4800,27520,0.0,0.003,15.963
1547,1789_obstclae.mtx,40000,40000,197608,0.0,0.008,51.009
1549,1938_shallow_water2.mtx,81920,81920,327680,0.0,0.008,81.019
1550,1391_abtaha1.mtx,14596,209,51307,0.0,0.004,23.101
1551,2782_dielFilterV2real.mtx,1157456,1157456,48538952,0.0,1.846,52.582
1552,1554_kineticBatchReactor_8.mtx,8052,8052,85194,0.0,0.006,28.811
1553,1184_n2c6-b5.mtx,4945,3003,29670,0.0,0.004,15.27
1554,0227_GD00_c.mtx,638,638,1041,0.0,0.004,0.538
1555,2697_af_4_k101.mtx,503625,503625,17550675,0.0,0.218,161.063
1557,1911_lp_nug20.mtx,15240,72600,304800,0.0,0.038,16.103
1558,0891_adder_dcop_59.mtx,1813,1813,11246,0.0,0.005,4.122
1560,1244_c-24.mtx,4119,4119,35699,0.0,0.006,12.608
1561,0091_can_62.mtx,62,62,218,0.0,0.004,0.116
1564,1088_sctap1-2c.mtx,3390,7458,21854,0.0,0.004,9.864
1567,1889_rlfdual.mtx,8052,74970,282031,0.0,0.008,66.478
1572,0773_G34.mtx,2000,2000,8000,0.0,0.004,4.432
1575,0909_adder_dcop_55.mtx,1813,1813,11246,0.0,0.006,4.04
1577,0971_uk.mtx,4824,4824,13674,0.0,0.004,7.065
1578,0544_lp_degen2.mtx,444,757,4201,0.0,0.005,1.669
1586,1193_plbuckle.mtx,1282,1282,30644,0.0,0.004,14.31
1587,2374_Zd_Jac6.mtx,22835,22835,1711983,0.0,0.021,161.371
1588,1209_reorientation_3.mtx,2513,2513,32166,0.0,0.005,12.251
1590,0565_qiulp.mtx,1192,1900,4492,0.0,0.004,2.314
1592,2274_dbir1.mtx,18804,45775,1077025,0.0,0.029,73.362
1593,0262_S10PI_n1.mtx,528,528,1317,0.0,0.004,0.74
1595,2767_inline_1.mtx,503712,503712,36816342,0.0,0.675,109.121
1596,1289_cat_ears_3_4.mtx,5226,13271,39592,0.0,0.006,13.062
1598,2577_Chebyshev4.mtx,68121,68121,5377761,0.0,0.062,173.406
1599,1952_gyro_m.mtx,17361,17361,340431,0.0,0.013,53.878
1608,0681_fpga_dcop_27.mtx,1220,1220,5892,0.0,0.005,2.375
1610,1060_lpi_gran.mtx,2658,2525,20111,0.0,0.005,8.648
1613,1173_G62.mtx,7000,7000,28000,0.0,0.004,14.478
1614,0254_n3c5-b5.mtx,210,252,1260,0.0,0.006,0.408
1616,0201_bwm200.mtx,200,200,796,0.0,0.004,0.439
1619,0085_wheel_5_1.mtx,57,61,182,0.0,0.004,0.094
1626,0648_fpga_dcop_50.mtx,1220,1220,5892,0.0,0.005,2.367
1627,1364_gemat1.mtx,4929,10595,47369,0.0,0.007,12.797
1628,1077_circuit_2.mtx,4510,4510,21199,0.0,0.006,6.91
1629,2674_hugetrace-00000.mtx,4588484,4588484,13758266,0.0,1.72,16.002
1632,2438_wheel_601.mtx,902103,723605,2170814,0.0,0.52,8.351
1633,0292_oscil_dcop_14.mtx,430,430,1544,0.0,0.004,0.821
1634,2379_bibd_18_9.mtx,153,48620,1750320,0.0,0.024,143.099
1635,1778_mult_dcop_01.mtx,25187,25187,193276,0.0,0.023,16.733
1637,0008_b1_ss.mtx,7,7,15,0.0,0.002,0.013
1639,0952_Kohonen.mtx,4470,4470,12731,0.0,0.005,5.302
1640,2133_rajat16.mtx,94294,94294,641159,0.0,0.027,48.056
1641,0403_netz4504_dual.mtx,615,615,2342,0.0,0.004,1.331
1645,0986_hangGlider_2.mtx,1647,1647,14754,0.0,0.007,4.405
1646,2491_pkustk03.mtx,63336,63336,3130416,0.0,0.029,217.707
1647,0329_oscil_dcop_34.mtx,430,430,1544,0.0,0.004,0.831
1649,1896_g7jac080.mtx,23670,23670,293976,0.0,0.018,32.821
1659,1411_c-32.mtx,5975,5975,54471,0.0,0.007,16.456
1660,1347_g7jac020.mtx,5850,5850,45465,0.0,0.005,18.807
1661,1586_linverse.mtx,11999,11999,95977,0.0,0.004,49.485
1662,1939_lpl1.mtx,32460,32460,328036,0.0,0.018,36.125
1663,2210_g7jac200.mtx,59310,59310,837936,0.0,0.049,34.465
1665,1684_ACTIVSg10K.mtx,20000,20000,137736,0.0,0.011,25.194
1666,0919_adder_dcop_45.mtx,1813,1813,11246,0.0,0.005,4.18
1667,0653_fpga_dcop_43.mtx,1220,1220,5892,0.0,0.005,2.374
1670,1798_c-51.mtx,23196,23196,203050,0.0,0.01,38.939
1672,0769_cat_ears_2_4.mtx,1009,2689,7982,0.0,0.004,4.268
1673,1632_c-42.mtx,10471,10471,110285,0.0,0.007,32.629
1674,1224_gemat12.mtx,4929,4929,33111,0.0,0.005,13.173
1675,0869_adder_dcop_57.mtx,1813,1813,11246,0.0,0.005,4.181
1680,1421_bcsstk27.mtx,1224,1224,56126,0.0,0.006,19.267
1682,1627_gen4.mtx,1537,4298,107103,0.0,0.007,31.017
1687,2349_nemeth26.mtx,9506,9506,1511760,0.0,0.009,352.885
1688,1538_GL7d25.mtx,2798,21074,81671,0.0,0.015,10.981
1693,1161_qc324.mtx,324,324,26730,0.0,0.006,8.826
1698,0710_lp_ship04l.mtx,402,2166,6380,0.0,0.005,2.658
1699,0230_relat5.mtx,340,35,1058,0.0,0.003,0.668
1702,2029_stormg2-125.mtx,66185,172431,433256,0.0,0.019,46.392
1706,2561_s3dkq4m2.mtx,90449,90449,4820891,0.0,0.032,305.855
1708,2389_IG5-18.mtx,47894,41550,1790490,0.0,0.149,24.105
1710,0933_G53.mtx,1000,1000,11828,0.0,0.005,4.893
1713,2002_mark3jac140.mtx,64089,64089,399735,0.0,0.024,33.135
1714,1869_tandem_vtx.mtx,18454,18454,253350,0.0,0.012,41.945
1718,1996_nemeth06.mtx,9506,9506,394808,0.0,0.006,134.747
1719,2292_xenon1.mtx,48600,48600,1181120,0.0,0.022,105.651
1727,1680_bodyy6.mtx,19366,19366,134748,0.0,0.005,56.297
1729,1016_rbsa480.mtx,480,480,17088,0.0,0.006,6.2
1730,1676_c-46.mtx,14913,14913,130397,0.0,0.007,36.763
1731,0758_WorldCities.mtx,315,100,7518,0.0,0.006,2.51
1741,1831_lowThrust_9.mtx,18044,18044,219589,0.0,0.007,58.942
1743,2378_fem_filter.mtx,74062,74062,1731206,0.0,0.049,70.169
1744,1679_mycielskian11.mtx,1535,1535,134710,0.0,0.006,41.979
1746,1783_skirt.mtx,12598,12598,196520,0.0,0.008,52.259
1748,2532_barrier2-12.mtx,115625,115625,3897557,0.0,0.28,27.793
1753,0662_fpga_dcop_33.mtx,1220,1220,5892,0.0,0.005,2.368
1758,1004_ukerbe1.mtx,5981,5981,15704,0.0,0.004,7.187
1761,2604_auto.mtx,448695,448695,6629222,0.0,1.687,7.86
1763,1584_epb1.mtx,14734,14734,95053,0.0,0.005,41.336
1766,1314_Lederberg.mtx,8843,8843,41601,0.0,0.009,9.767
1767,0683_fpga_dcop_17.mtx,1220,1220,5892,0.0,0.007,1.637
1768,1151_cz2548.mtx,2548,2548,25674,0.0,0.005,11.285
1771,0640_fpga_dcop_06.mtx,1220,1220,5860,0.0,0.005,2.356
1774,0791_lp_scsd8.mtx,397,2750,8584,0.0,0.005,3.193
1776,2148_heart3.mtx,2339,2339,682797,0.0,0.007,191.824
1779,1048_spaceStation_9.mtx,1180,1180,19674,0.0,0.005,8.136
1780,1668_memplus.mtx,17758,17758,126150,0.0,0.006,43.485
1782,0488_dwt_346.mtx,346,346,3226,0.0,0.004,1.724
1785,0962_lpi_klein3.mtx,994,1082,13101,0.0,0.005,5.574
1786,2160_Zd_Jac3_db.mtx,22835,22835,713907,0.0,0.012,119.064
1787,0820_mk10-b2.mtx,3150,630,9450,0.0,0.004,5.234
1794,0802_EPA.mtx,4772,4772,8965,0.0,0.006,3.019
1796,2048_c-59.mtx,41282,41282,480536,0.0,0.02,46.962
1797,2234_kim1.mtx,38415,38415,933195,0.0,0.011,174.445
1798,2011_rail507.mtx,507,63516,409856,0.0,0.02,40.18
1801,1018_add20.mtx,2395,2395,17319,0.0,0.005,6.656
1803,1122_geom.mtx,7343,7343,23796,0.0,0.008,5.981
1804,1310_bips98_1142.mtx,9735,9735,40983,0.0,0.005,16.97
1805,1299_G31.mtx,2000,2000,39980,0.0,0.007,12.042
1806,2190_vsp_mod2_pgp2_slptsk.mtx,101364,101364,778736,0.0,0.134,11.613
1807,2644_flickr.mtx,820878,820878,9837214,0.0,2.808,7.007
1809,0557_N_biocarta.mtx,1922,1996,4335,0.0,0.005,1.64
1810,2647_kron_g500-logn17.mtx,131072,131072,10228360,0.0,4.358,4.694
1815,2456_nv1.mtx,75468,75468,2449194,0.0,0.181,27.083
1816,0964_power.mtx,4941,4941,13188,0.0,0.004,5.969
1818,2081_e40r0100.mtx,17281,17281,553562,0.0,0.013,85.459
1819,1378_lp_ken_11.mtx,14694,21349,49058,0.0,0.009,11.325
1820,2176_g7jac180sc.mtx,53370,53370,747276,0.0,0.051,29.406
1821,0744_jagmesh3.mtx,1089,1089,7361,0.0,0.004,3.626
1824,2483_stomach.mtx,213360,213360,3021648,0.0,0.084,71.669
1825,1057_G57.mtx,5000,5000,20000,0.0,0.004,10.518
1827,0429_rdb450.mtx,450,450,2580,0.0,0.004,1.378
1828,2759_3Dspectralwave.mtx,680943,680943,33650589,0.0,1.022,65.883
1829,1444_barth5.mtx,15606,15606,61484,0.0,0.015,8.219
1833,0069_ch4-4-b1.mtx,72,16,144,0.0,0.002,0.135
1834,0377_mesh3em5.mtx,289,289,1889,0.0,0.004,1.014
1835,1434_co5.mtx,5774,12325,57993,0.0,0.005,21.463
1836,1472_ex14.mtx,3251,3251,66775,0.0,0.005,25.628
1837,1840_mark3jac080.mtx,36609,36609,227955,0.0,0.015,30.915
1838,1361_nl.mtx,7039,15325,47035,0.0,0.005,17.746
1840,1180_n4c5-b7.mtx,3635,4735,29080,0.0,0.004,13.57
1845,0126_GD97_a.mtx,84,84,332,0.0,0.004,0.177
1847,0906_adder_dcop_33.mtx,1813,1813,11246,0.0,0.005,4.174
1848,0692_fs_760_1.mtx,760,760,5976,0.0,0.004,3.197
1851,0733_lp_qap8.mtx,912,1632,7296,0.0,0.005,3.087
1853,1270_rkat7_mat5.mtx,694,738,38114,0.0,0.005,14.906
1855,1162_ex2.mtx,441,441,26839,0.0,0.006,8.705
1856,0063_bcsstm04.mtx,132,132,132,0.0,0.002,0.116
1863,0071_Trec7.mtx,11,36,147,0.0,0.004,0.071
1864,2645_shipsec5.mtx,179860,179860,10113096,0.0,0.185,109.422
1866,2391_Goodwin_071.mtx,56021,56021,1797934,0.0,0.021,171.485
1868,1893_t520.mtx,5563,5563,286341,0.0,0.006,96.346
1870,1856_ACTIVSg70K.mtx,69999,69999,238627,0.0,0.017,27.664
1871,1667_ri2010.mtx,25181,25181,125750,0.0,0.021,12.105
1872,1572_IG5-13.mtx,3994,4731,91209,0.0,0.006,28.891
1874,1112_G42.mtx,2000,2000,23558,0.0,0.006,8.024
1876,0680_fpga_dcop_15.mtx,1220,1220,5892,0.0,0.005,2.294
1880,2437_il2010.mtx,451554,451554,2164464,0.0,0.416,10.398
1882,1006_lp_cre_c.mtx,3068,6411,15977,0.0,0.005,6.414
1886,0704_lp_perold.mtx,625,1506,6148,0.0,0.005,2.471
1888,1058_sherman3.mtx,5005,5005,20033,0.0,0.004,10.34
1890,0679_fpga_dcop_16.mtx,1220,1220,5892,0.0,0.005,2.366
1895,2806_Long_Coup_dt6.mtx,1470152,1470152,87088992,0.0,1.281,135.965
1896,1964_HEP-th-new.mtx,27770,27770,352807,0.0,0.078,9.024
1897,2585_Hamrle3.mtx,1447360,1447360,5514242,0.0,0.213,51.686
1902,2243_pcrystk02.mtx,13965,13965,968583,0.0,0.013,146.411
1903,2509_stormG2_1000.mtx,528185,1377306,3459881,0.0,0.241,28.697
1905,0522_QRpivot.mtx,660,749,3808,0.0,0.004,1.939
1907,1386_lp_fit2p.mtx,3000,13525,50284,0.0,0.005,20.251
1909,1160_Maragal_4.mtx,1964,1034,26719,0.0,0.006,9.218
1910,1702_fome12.mtx,24284,48920,142528,0.0,0.032,8.887
1911,2130_nemeth17.mtx,9506,9506,629620,0.0,0.006,194.357
1912,0226_nos1.mtx,237,237,1017,0.0,0.003,0.612
1913,0499_lp_beaconfd.mtx,173,295,3408,0.0,0.006,1.154
1914,0101_lpi_forest6.mtx,66,131,246,0.0,0.004,0.127
1917,0846_email.mtx,1133,1133,10902,0.0,0.006,3.825
1918,0274_lp_bore3d.mtx,233,334,1448,0.0,0.005,0.612
1920,1929_usroads-48.mtx,126146,126146,323900,0.0,0.04,16.139
1921,0390_p0201.mtx,133,334,2056,0.0,0.005,0.871
1922,0550_b_dyn.mtx,1089,1089,4264,0.0,0.004,1.898
1924,1500_slptsk.mtx,2861,3347,72465,0.0,0.005,26.588
1928,0985_Erdos982.mtx,5822,5822,14750,0.0,0.005,6.159
1929,1062_stoch_aircraft.mtx,3754,7517,20267,0.0,0.004,10.855
1931,1350_eurqsa.mtx,7245,7245,46142,0.0,0.004,21.471
1933,0898_adder_dcop_25.mtx,1813,1813,11246,0.0,0.006,4.043
1936,1725_Trec12.mtx,551,2726,151219,0.0,0.006,54.681
1938,1860_astro-ph.mtx,16706,16706,242502,0.0,0.024,20.532
1939,1519_cavity12.mtx,2597,2597,76367,0.0,0.005,28.634
1942,1646_de2010.mtx,24115,24115,116056,0.0,0.019,12.169
1943,1777_mult_dcop_03.mtx,25187,25187,193216,0.0,0.023,16.979
1944,1660_bodyy4.mtx,17546,17546,121938,0.0,0.005,53.236
1945,2354_lp_nug30.mtx,52260,379350,1567800,0.0,0.267,11.74
1946,1064_CollegeMsg.mtx,1899,1899,20296,0.0,0.005,7.685
1949,1129_ch.mtx,3700,8291,24102,0.0,0.005,10.191
1951,2279_vsp_finan512_scagr7-2c_rlfddd.mtx,139752,139752,1104040,0.0,0.1,22.135
1952,0286_oscil_dcop_43.mtx,430,430,1544,0.0,0.004,0.824
1953,1521_aug2d.mtx,29008,29008,76832,0.0,0.004,35.761
1954,0706_jagmesh1.mtx,936,936,6264,0.0,0.004,3.125
1956,2362_d_pretok.mtx,182730,182730,1641672,0.0,0.051,64.945
1960,1263_t2dal_a.mtx,4257,4257,37465,0.0,0.004,18.85
1961,0724_spaceShuttleEntry_1.mtx,560,560,6891,0.0,0.005,2.627
1962,2096_c-68.mtx,64810,64810,566006,0.0,0.028,41.094
1963,1894_bcsstk16.mtx,4884,4884,290378,0.0,0.006,102.102
1964,1164_zenios.mtx,2873,2873,27191,0.0,0.004,13.091
1965,2592_consph.mtx,83334,83334,6010480,0.0,0.07,171.38
1966,2694_af_0_k101.mtx,503625,503625,17550675,0.0,0.22,159.737
1967,1916_c-61.mtx,43618,43618,310016,0.0,0.015,40.942
1969,2516_mycielskian14.mtx,12287,12287,3695512,0.0,0.053,139.968
1970,0092_dwt_72.mtx,72,72,222,0.0,0.003,0.131
1973,1319_utm3060.mtx,3060,3060,42211,0.0,0.004,19.065
1976,1824_ABACUS_shell_ud.mtx,23412,23412,218484,0.0,0.012,36.372
1977,1169_model6.mtx,2096,5289,27628,0.0,0.007,8.422
1978,0597_de063155.mtx,852,1848,4913,0.0,0.005,2.151
1981,0032_jgl009.mtx,9,9,50,0.0,0.003,0.04
1984,2043_ch8-8-b3.mtx,117600,18816,470400,0.0,0.015,61.414
1985,2180_Baumann.mtx,112211,112211,760631,0.0,0.015,98.343
1986,1336_deter3.mtx,7647,21777,44547,0.0,0.011,7.836
1988,0350_M10PI_n.mtx,682,682,1633,0.0,0.004,0.906
1992,0875_adder_dcop_60.mtx,1813,1813,11246,0.0,0.005,4.182
1996,0749_fpga_trans_01.mtx,1220,1220,7382,0.0,0.005,3.054
1997,0904_adder_dcop_30.mtx,1813,1813,11246,0.0,0.005,4.181
1998,0108_cat_ears_2_1.mtx,85,85,254,0.0,0.003,0.153
1999,0972_steam2.mtx,600,600,13760,0.0,0.004,6.228
2000,1372_mimo28x28_system.mtx,13251,13251,48737,0.0,0.005,21.25
2001,0778_N_pid.mtx,3625,3923,8054,0.0,0.007,2.452
2003,2598_NACA0015.mtx,1039183,1039183,6229636,0.0,1.18,10.556
2004,2737_delaunay_n22.mtx,4194304,4194304,25165738,0.0,1.477,34.084
2005,1311_mbeause.mtx,496,496,41063,0.0,0.007,11.027
2010,0200_cage6.mtx,93,93,785,0.0,0.004,0.399
2011,0423_GL6_D_6.mtx,469,201,2526,0.0,0.004,1.342
2012,0367_ch7-7-b1.mtx,882,49,1764,0.0,0.003,1.108
2014,2677_crankseg_2.mtx,63838,63838,14148858,0.0,0.197,143.629
2015,0834_S80PI_n.mtx,4182,4182,10261,0.0,0.004,5.078
2018,0592_tumorAntiAngiogenesis_8.mtx,490,490,4776,0.0,0.005,1.975
2020,0868_adder_dcop_16.mtx,1813,1813,11246,0.0,0.005,4.125
2021,2058_c-66b.mtx,49989,49989,499007,0.0,0.018,54.869
2025,2006_c-55.mtx,32780,32780,403450,0.0,0.02,39.867
2028,0312_oscil_dcop_02.mtx,430,430,1544,0.0,0.004,0.793
2029,1266_dynamicSoaringProblem_7.mtx,3511,3511,37680,0.0,0.005,15.551
2030,1295_G28.mtx,2000,2000,39980,0.0,0.007,12.029
2032,2323_li.mtx,22695,22695,1350309,0.0,0.017,156.567
2034,0456_S20PI_n.mtx,1182,1182,2881,0.0,0.004,1.587
2038,1803_TSOPF_RS_b162_c1.mtx,5374,5374,205399,0.0,0.006,73.226
2039,1565_p2p-Gnutella30.mtx,36682,36682,88328,0.0,0.017,10.296
2040,0143_gams10a.mtx,114,171,407,0.0,0.004,0.225
2041,1370_mimo46x46_system.mtx,13250,13250,48735,0.0,0.004,21.874
2047,0476_bcsstm23.mtx,3134,3134,3134,0.0,0.002,2.841
2051,2047_g7jac120.mtx,35550,35550,475296,0.0,0.028,34.084
2054,0840_lshp1561.mtx,1561,1561,10681,0.0,0.004,5.315
2057,1873_ex19.mtx,12005,12005,259879,0.0,0.006,84.568
2058,1583_lp_qap15.mtx,6330,22275,94950,0.0,0.012,16.403
2059,1862_wing.mtx,62032,62032,243088,0.0,0.058,8.439
2062,0332_oscil_dcop_50.mtx,430,430,1544,0.0,0.004,0.821
2063,1719_hangGlider_4.mtx,15561,15561,149532,0.0,0.006,46.802
2064,0745_Chem97ZtZ.mtx,2541,2541,7361,0.0,0.005,2.711
2069,1267_lp_d6cube.mtx,415,6184,37704,0.0,0.007,10.306
2070,1908_FX_March2010.mtx,1319,9498,301899,0.0,0.01,58.947
2074,2555_thread.mtx,29736,29736,4470048,0.0,0.04,225.943
2077,1742_ulevimin.mtx,6590,46937,164538,0.0,0.01,33.765
2078,1620_r05.mtx,5190,9690,104145,0.0,0.005,43.971
2079,1806_route.mtx,20894,43019,206782,0.0,0.016,25.075
2082,1528_aug2dc.mtx,30200,30200,80000,0.0,0.004,35.571
2084,0307_oscil_dcop_26.mtx,430,430,1544,0.0,0.004,0.799
2085,1921_crystk01.mtx,4875,4875,315891,0.0,0.006,107.629
2086,1090_ch7-7-b2.mtx,7350,882,22050,0.0,0.004,11.011
2087,0241_lp_lotfi.mtx,153,366,1136,0.0,0.005,0.438
2088,0263_n4c5-b10.mtx,120,630,1320,0.0,0.005,0.561
2090,0409_bcsstk05.mtx,153,153,2423,0.0,0.005,1.008
2095,2357_pkustk09.mtx,33960,33960,1583640,0.0,0.017,188.17
2096,0961_Pd.mtx,8081,8081,13036,0.0,0.004,6.802
2097,1773_wiki-RfA.mtx,11380,11380,188077,0.0,0.034,10.97
2098,0207_n3c5-b3.mtx,210,120,840,0.0,0.004,0.45
2100,1250_dynamicSoaringProblem_4.mtx,3191,3191,36516,0.0,0.005,14.644
2101,2313_in2010.mtx,267071,267071,1281716,0.0,0.248,10.335
2102,0614_freeFlyingRobot_1.mtx,798,798,5246,0.0,0.005,2.043
2103,0336_oscil_dcop_07.mtx,430,430,1544,0.0,0.004,0.825
2106,0047_GD02_a.mtx,23,23,87,0.0,0.003,0.058
2108,2373_ny2010.mtx,350169,350169,1709544,0.0,0.382,8.951
2110,1399_l30.mtx,2701,16281,52070,0.0,0.006,17.137
2111,1690_cavity25.mtx,4562,4562,138187,0.0,0.006,49.815
2112,2689_TSOPF_RS_b2383_c1.mtx,38120,38120,16171169,0.0,0.164,197.218
2114,1243_lp_dfl001.mtx,6071,12230,35632,0.0,0.01,6.92
2115,1131_bcsstm34.mtx,588,588,24270,0.0,0.005,9.747
2117,0150_lp_adlittle.mtx,56,138,424,0.0,0.004,0.204
2120,0786_lp_ken_07.mtx,2426,3602,8404,0.0,0.004,3.915
2124,2756_coPapersCiteseer.mtx,434102,434102,32073440,0.0,0.882,72.724
2126,1981_c-56.mtx,35910,35910,380900,0.0,0.014,55.039
2127,2526_laminar_duct3D.mtx,67173,67173,3833077,0.0,0.039,194.642
2129,2056_std1_Jac2_db.mtx,21982,21982,498771,0.0,0.01,99.864
2131,0966_radfr1.mtx,1048,1048,13299,0.0,0.005,5.499
2133,0356_GD96_a.mtx,1096,1096,1677,0.0,0.004,0.899
2134,1705_ted_B.mtx,10605,10605,144579,0.0,0.005,53.627
2136,1188_data.mtx,2851,2851,30186,0.0,0.004,14.069
2140,2616_radiation.mtx,223104,223104,7637688,0.0,1.613,9.472
2141,2270_watson_1.mtx,201155,386992,1055093,0.0,0.055,38.527
2142,1880_enron.mtx,69244,69244,276143,0.0,0.022,24.625
2143,1033_eris1176.mtx,1176,1176,18552,0.0,0.006,6.601
2144,0467_dwt_361.mtx,361,361,2953,0.0,0.004,1.472
2145,0606_dwt_592.mtx,592,592,5104,0.0,0.004,2.545
2146,0043_jgl011.mtx,11,11,76,0.0,0.003,0.06
2147,2308_std1_Jac2.mtx,21982,21982,1248731,0.0,0.018,141.813
2152,0651_fpga_dcop_46.mtx,1220,1220,5892,0.0,0.005,2.367
2154,2117_3D_28984_Tetra.mtx,28984,28984,599170,0.0,0.013,88.773
2155,1574_hangGlider_3.mtx,10260,10260,92703,0.0,0.006,31.912
2157,2580_para-7.mtx,155924,155924,5416358,0.0,0.259,41.814
2158,1241_reorientation_5.mtx,2904,2904,35590,0.0,0.006,12.172
2164,1034_lhr01.mtx,1477,1477,18592,0.0,0.006,6.6
2167,0256_arc130.mtx,130,130,1282,0.0,0.005,0.563
2169,2239_ASIC_100k.mtx,99340,99340,954163,0.0,0.037,51.864
2170,1972_RFdevice.mtx,74104,74104,365580,0.0,0.013,54.232
2171,0579_cdde1.mtx,961,961,4681,0.0,0.003,2.698
2172,1748_mark3jac060.mtx,27449,27449,170695,0.0,0.012,29.131
2174,2698_af_1_k101.mtx,503625,503625,17550675,0.0,0.287,122.093
2175,1374_zeros_nopss_13k.mtx,13296,13296,48827,0.0,0.005,19.836
2177,0902_adder_dcop_24.mtx,1813,1813,11246,0.0,0.005,4.168
2179,0420_dw256B.mtx,512,512,2500,0.0,0.004,1.343
2180,2211_ms2010.mtx,171778,171778,839980,0.0,0.173,9.733
2182,0932_G51.mtx,1000,1000,11818,0.0,0.005,4.621
2183,1262_t2dal.mtx,4257,4257,37465,0.0,0.004,18.658
2185,0178_ch5-5-b4.mtx,120,600,600,0.0,0.004,0.309
2186,0582_cdde6.mtx,961,961,4681,0.0,0.004,2.612
2187,1463_p2p-Gnutella24.mtx,26518,26518,65369,0.0,0.014,9.458
2188,0273_gre_343.mtx,343,343,1435,0.0,0.004,0.768
2190,0858_adder_dcop_07.mtx,1813,1813,11226,0.0,0.005,4.082
2191,0946_cryg2500.mtx,2500,2500,12349,0.0,0.004,6.616
2192,0574_l9.mtx,244,1483,4659,0.0,0.005,1.826
2193,0330_oscil_dcop_51.mtx,430,430,1544,0.0,0.004,0.828
2194,0837_dwt_1242.mtx,1242,1242,10426,0.0,0.004,5.214
2196,1206_G65.mtx,8000,8000,32000,0.0,0.003,18.605
2197,0842_lp_25fv47.mtx,821,1876,10705,0.0,0.006,3.844
2198,2376_venkat25.mtx,62424,62424,1717792,0.0,0.028,122.985
2202,1956_mark3jac120.mtx,54929,54929,342475,0.0,0.021,32.737
2205,1424_bayer03.mtx,6747,6747,56196,0.0,0.004,25.331
2208,0540_young2c.mtx,841,841,4089,0.0,0.004,2.119
2211,0591_lp_agg3.mtx,516,758,4756,0.0,0.005,1.905
2213,0800_tols4000.mtx,4000,4000,8784,0.0,0.004,4.24
2215,1433_whitaker3.mtx,9800,9800,57978,0.0,0.004,26.288
2216,2052_stat96v4.mtx,3173,63076,491336,0.0,0.015,64.244
2220,1662_sc205-2r.mtx,35213,62423,123239,0.0,0.007,36.733
2227,2165_pds-60.mtx,99431,336421,719557,0.0,0.166,8.675
2228,2321_hvdc2.mtx,189860,189860,1347273,0.0,0.04,67.526
2229,0044_Ragusa16.mtx,24,24,81,0.0,0.003,0.054
2230,2503_amazon0505.mtx,410236,410236,3356824,0.0,0.547,12.263
2231,1895_g7jac080sc.mtx,23670,23670,293976,0.0,0.019,31.451
2233,1816_ch7-7-b5.mtx,35280,52920,211680,0.0,0.012,34.656
2236,2485_cfd2.mtx,123440,123440,3087898,0.0,0.047,130.253
2238,2708_af_shell4.mtx,504855,504855,17588875,0.0,0.213,165.29
2240,2476_ins2.mtx,309412,309412,2751484,0.0,0.082,67.376
2244,2386_karted.mtx,46502,133115,1770349,0.0,0.117,30.385
2245,0408_poisson2D.mtx,367,367,2417,0.0,0.004,1.258
2248,1677_cat_ears_4_4.mtx,19020,44448,132888,0.0,0.012,21.826
2249,0341_oscil_dcop_41.mtx,430,430,1544,0.0,0.004,0.821
2250,2780_ldoor.mtx,952203,952203,46522475,0.0,0.65,143.233
2255,2026_FEM_3D_thermal1.mtx,17880,17880,430740,0.0,0.007,119.883
2262,1099_df2177.mtx,630,10358,22336,0.0,0.004,10.413
2264,2473_filter3D.mtx,106437,106437,2707179,0.0,0.289,18.725
2265,2583_para-10.mtx,155924,155924,5416358,0.0,0.325,33.367
2267,2299_boyd1.mtx,93279,93279,1211231,0.0,0.021,117.99
2268,2603_pkustk13.mtx,94893,94893,6616827,0.0,0.174,76.216
2269,1546_G64.mtx,7000,7000,82918,0.0,0.015,11.082
2271,1334_mycielskian10.mtx,767,767,44392,0.0,0.006,16.072
2274,2639_bibd_22_8.mtx,231,319770,8953560,0.0,0.203,88.002
2276,0065_GD01_c.mtx,33,33,135,0.0,0.003,0.081
2277,0577_cdde5.mtx,961,961,4681,0.0,0.003,2.692
2279,2717_bundle_adj.mtx,513351,513351,20208051,0.0,0.293,137.781
2282,0166_lp_blend.mtx,74,114,522,0.0,0.004,0.255
2290,1909_OPF_6000.mtx,29902,29902,302418,0.0,0.011,54.588
2293,1037_spaceStation_8.mtx,1157,1157,18945,0.0,0.005,7.698
2295,1307_Franz7.mtx,10164,1740,40424,0.0,0.004,19.811
2299,1757_nasa2910.mtx,2910,2910,174296,0.0,0.006,58.44
2300,0479_utm300.mtx,300,300,3155,0.0,0.005,1.38
2302,1135_airfoil1.mtx,4253,4253,24578,0.0,0.004,12.234
2306,1476_ex37.mtx,3565,3565,67591,0.0,0.005,27.123
2307,2327_lp_osa_60.mtx,10280,243246,1408073,0.0,0.049,58.01
2310,1612_ford1.mtx,18728,18728,101576,0.0,0.007,30.711
