index,mtx,gflops
562,0165_lesmis.mtx,0.381
563,0571_nos7.mtx,3.238
564,0337_oscil_dcop_40.mtx,1.045
565,0137_olm100.mtx,0.245
566,2490_net150.mtx,160.530
567,2251_cont-300.mtx,117.635
568,2358_ch7-9-b4.mtx,125.038
569,2034_rajat15.mtx,103.626
570,2118_neos1.mtx,101.614
571,2267_IG5-17.mtx,134.598
572,2508_Chevron3.mtx,134.000
573,1383_cryg10000.mtx,31.270
574,2568_wiki-Talk.mtx,38.992
575,1178_c-22.mtx,21.083
576,1641_mark3jac040sc.mtx,53.622
577,1276_G10.mtx,23.174
578,1490_nopoly.mtx,35.116
579,0547_TF12.mtx,2.854
580,0073_GD99_c.mtx,0.104
581,1531_lock2232.mtx,44.750
582,1927_crystm02.mtx,93.572
583,1457_bcsstk14.mtx,38.157
584,0210_gre_216b.mtx,0.663
585,0449_nemsafm.mtx,2.026
586,0303_oscil_dcop_47.mtx,1.073
587,1027_ODLIS.mtx,12.572
588,1031_bcsstk09.mtx,13.613
589,1479_lp22.mtx,36.663
590,0252_ch7-6-b1.mtx,0.945
591,0516_saylr3.mtx,2.701
592,2596_rajat30.mtx,142.194
593,0761_mahindas.mtx,5.066
594,0560_bcsstk02.mtx,3.430
595,2656_mycielskian15.mtx,175.388
596,1132_spaceStation_14.mtx,17.053
597,1502_aa01.mtx,41.622
598,1945_n4c6-b12.mtx,84.913
599,0460_bfwb398.mtx,1.958
600,1182_ACTIVSg2000.mtx,18.299
601,2617_specular.mtx,170.729
602,1140_G55.mtx,15.910
603,2325_heart1.mtx,153.151
604,1063_aircraft.mtx,13.398
605,0927_Franz3.mtx,7.897
606,1785_delaunay_n15.mtx,72.655
607,0720_bcsstk19.mtx,5.070
608,1335_n3c6-b8.mtx,24.879
609,2255_smallworld.mtx,115.866
610,0028_Tina_DisCog.mtx,0.035
611,1630_vsp_p0291_seymourl_iiasa.mtx,49.131
612,1859_cond-mat-2003.mtx,75.106
613,0251_bibd_9_5.mtx,0.953
614,1120_ex29.mtx,16.303
615,2427_sme3Db.mtx,153.176
616,1854_ca-HepPh.mtx,79.238
617,2305_msc10848.mtx,153.643
618,0407_ch5-5-b3.mtx,1.592
619,2672_CurlCurl_3.mtx,137.067
620,2329_ga2010.mtx,121.428
621,1678_Wordnet3.mtx,50.119
622,0690_orsirr_2.mtx,4.178
623,0401_mhdb416.mtx,1.563
624,0087_GD98_b.mtx,0.146
625,0775_lp_sierra.mtx,5.434
626,2501_stat96v3.mtx,165.455
627,1898_raefsky1.mtx,103.332
628,0978_n4c5-b4.mtx,10.457
629,0831_dw2048.mtx,6.823
630,0313_oscil_dcop_18.mtx,1.043
631,1109_G40.mtx,15.207
632,2158_thermomech_TC.mtx,106.255
633,0099_d_dyn1.mtx,0.182
634,2168_G2_circuit.mtx,111.242
635,1507_c-37.mtx,39.358
636,2587_largebasis.mtx,139.587
637,0598_SmaGri.mtx,3.465
638,2441_exdata_1.mtx,162.177
639,1737_bayer04.mtx,65.809
640,1287_nasa1824.mtx,25.400
641,0950_Trefethen_700.mtx,8.746
642,0364_dwt_209.mtx,1.288
643,1232_shar_te2-b1.mtx,18.523
644,0419_lp_bandm.mtx,1.547
645,2071_Maragal_6.mtx,118.469
646,1991_delaunay_n16.mtx,96.356
647,0631_lp_bnl1.mtx,3.741
648,2051_rajat18.mtx,101.872
649,2248_pkustk01.mtx,137.644
650,1245_Trec11.mtx,23.724
651,2519_s3dkt3m2.mtx,167.993
652,1187_n3c6-b5.mtx,20.081
653,0118_mesh1e1.mtx,0.218
654,2137_Trec13.mtx,136.022
655,0294_oscil_dcop_11.mtx,1.061
656,2606_boneS01.mtx,170.131
657,1055_G45.mtx,13.584
658,0976_orsreg_1.mtx,9.206
659,1549_utm5940.mtx,43.184
660,1918_mk12-b4.mtx,86.847
661,0450_Erdos991.mtx,1.904
662,1661_cvxqp3.mtx,53.130
663,1446_testbig.mtx,34.442
664,2139_g7jac160sc.mtx,113.404
665,1659_foldoc.mtx,53.368
666,0217_lop163.mtx,0.637
667,1670_jan99jac060sc.mtx,58.532
668,1143_TSOPF_FS_b9_c1.mtx,16.823
669,1313_cage9.mtx,25.601
670,2138_g7jac160.mtx,117.925
671,0752_lung1.mtx,5.059
672,0468_bibd_12_4.mtx,2.089
673,0518_mk9-b2.mtx,2.564
674,0195_n3c6-b11.mtx,0.493
675,1834_lowThrust_11.mtx,76.480
676,1102_ex22.mtx,14.083
677,1753_jan99jac080sc.mtx,64.215
678,1013_dwt_992.mtx,9.879
679,0033_GD95_a.mtx,0.041
680,1098_saylr4.mtx,14.782
681,2098_mri2.mtx,103.033
682,0623_rajat19.mtx,3.664
683,2528_xenon2.mtx,156.752
684,0517_steam1.mtx,2.814
685,2272_3D_51448_3D.mtx,131.759
686,1543_lhr04c.mtx,46.098
687,2147_heart2.mtx,135.677
688,0361_shl_200.mtx,1.247
689,2498_pkustk08.mtx,161.649
690,0671_fpga_dcop_12.mtx,4.150
691,1272_lp_nug12.mtx,22.685
692,2533_barrier2-9.mtx,161.365
693,1253_wb-cs-stanford.mtx,21.844
694,2077_ford2.mtx,107.181
695,1701_mplate.mtx,64.531
696,0269_n4c5-b2.mtx,1.016
697,2747_wiki-topcats.mtx,142.272
698,0157_lp_scagr7.mtx,0.313
699,0477_bcsstk20.mtx,2.177
700,2182_lhr34.mtx,120.632
701,1696_cavity19.mtx,61.726
702,2761_ss.mtx,140.656
703,0466_D_11.mtx,1.966
704,1105_sherman2.mtx,16.045
705,2450_poisson3Db.mtx,146.865
706,2287_dbir2.mtx,145.688
707,2419_bcsstk32.mtx,158.954
