index,mtx,gflops
501,0761_mahindas.mtx,0.098979
502,0369_tumorAntiAngiogenesis_1.mtx,0.102050
503,0279_rajat14.mtx,0.101796
504,0691_fs_760_3.mtx,0.112948
505,0692_fs_760_1.mtx,0.108915
506,0693_fs_760_2.mtx,0.112792
507,0584_hor_131.mtx,0.111640
508,0795_lshp1270.mtx,0.114813
509,0804_jagmesh6.mtx,0.115053
510,0612_nos5.mtx,0.118779
511,0792_nnc1374.mtx,0.112401
512,0776_GD06_Java.mtx,0.107159
513,0946_cryg2500.mtx,0.120294
514,0720_bcsstk19.mtx,0.116623
515,0699_orbitRaising_3.mtx,0.121076
516,0517_steam1.mtx,0.122805
517,0809_jagmesh9.mtx,0.119050
518,0750_dwt_918.mtx,0.118803
519,0731_dwt_869.mtx,0.118004
520,0821_jagmesh4.mtx,0.082706
521,0614_freeFlyingRobot_1.mtx,0.116390
522,0803_rail_1357.mtx,0.123367
523,0754_dwt_878.mtx,0.125082
524,0762_gr_30_30.mtx,0.133597
525,0439_mcca.mtx,0.127884
526,1116_airfoil1_dual.mtx,0.139986
527,0503_dwt_193.mtx,0.139197
528,0605_spaceStation_3.mtx,0.131509
529,0940_rdb2048.mtx,0.131348
530,0941_rdb2048_noL.mtx,0.132218
531,0609_cage.mtx,0.143289
532,0844_filter2D.mtx,0.132920
533,0984_pde2961.mtx,0.144448
534,0924_watt_1.mtx,0.133529
535,0576_Trefethen_300.mtx,0.144267
536,0714_orbitRaising_2.mtx,0.136063
537,0840_lshp1561.mtx,0.142031
538,0790_dwt_1007.mtx,0.142843
539,0945_delaunay_n11.mtx,0.143827
540,0822_pores_2.mtx,0.146545
541,1158_3elt_dual.mtx,0.154388
542,1222_poli_large.mtx,0.102207
543,1061_rw5151.mtx,0.160118
544,1056_olm5000.mtx,0.156391
545,1057_G57.mtx,0.161676
546,0928_watt_2.mtx,0.151052
547,0757_bfwa782.mtx,0.154402
548,0765_orbitRaising_4.mtx,0.159214
549,1094_Hamrle2.mtx,0.157722
550,0696_dwt_503.mtx,0.164396
551,0841_rotor2.mtx,0.158486
552,0718_can_715.mtx,0.152607
553,0794_dwt_1005.mtx,0.164308
554,0749_fpga_trans_01.mtx,0.154194
555,0748_fpga_trans_02.mtx,0.155035
556,0957_lshp1882.mtx,0.171532
557,1107_barth4.mtx,0.174573
558,0976_orsreg_1.mtx,0.169883
559,0729_can_634.mtx,0.177596
560,1156_barth.mtx,0.170455
561,0837_dwt_1242.mtx,0.176430
562,1059_shyy41.mtx,0.176318
563,1070_p2p-Gnutella08.mtx,0.170119
564,0635_plat362.mtx,0.184870
565,1268_poli3.mtx,0.118054
566,0745_Chem97ZtZ.mtx,0.179122
567,1087_bcspwr10.mtx,0.186274
568,0953_cz1268.mtx,0.195458
569,0559_ex1.mtx,0.202404
570,1342_qpband.mtx,0.187854
571,0987_blckhole.mtx,0.196101
572,0999_lshp2233.mtx,0.203828
573,1118_hydr1.mtx,0.174486
574,1119_hydr1c.mtx,0.198546
575,1153_p2p-Gnutella09.mtx,0.191403
576,1174_fd12.mtx,0.213704
577,1035_rdb3200l.mtx,0.206227
578,1173_G62.mtx,0.229681
579,0440_tumorAntiAngiogenesis_2.mtx,0.200530
580,1058_sherman3.mtx,0.214887
581,0512_bcsstk04.mtx,0.224368
582,1029_mhd3200b.mtx,0.213062
583,0923_ex32.mtx,0.227994
584,1023_lshp2614.mtx,0.238949
585,0636_spaceStation_2.mtx,0.239623
586,1041_wang1.mtx,0.235659
587,1040_wang2.mtx,0.244829
588,1203_commanche_dual.mtx,0.255089
589,1206_G65.mtx,0.249151
590,0848_cage8.mtx,0.250385
591,0621_dynamicSoaringProblem_1.mtx,0.226687
592,0502_hangGlider_1.mtx,0.242777
593,1012_LeGresley_2508.mtx,0.256157
594,1032_Chebyshev2.mtx,0.199648
595,0839_dwg961b.mtx,0.258417
596,1045_g7jac010.mtx,0.257486
597,1046_g7jac010sc.mtx,0.257040
598,1202_p2p-Gnutella06.mtx,0.226986
599,1204_p2p-Gnutella05.mtx,0.217468
600,0797_EX1(0).mtx,0.272831
601,0796_EX2(0).mtx,0.273908
602,1074_swang2.mtx,0.257187
603,1075_swang1.mtx,0.260145
604,0730_bcsstm07.mtx,0.266337
605,1098_saylr4.mtx,0.262671
606,1249_G66.mtx,0.281849
607,1073_lshp3025.mtx,0.276342
608,1135_airfoil1.mtx,0.267780
609,0787_Trefethen_500.mtx,0.277544
610,1215_rajat03.mtx,0.279679
611,1140_G55.mtx,0.277547
612,1141_G56.mtx,0.277260
613,0829_can_838.mtx,0.285729
614,1078_bayer09.mtx,0.287807
615,1134_delaunay_n12.mtx,0.228213
616,1303_G67.mtx,0.301732
617,1165_3elt.mtx,0.298973
618,0538_celegans_metabolic.mtx,0.276613
619,0767_bcsstk06.mtx,0.330669
620,0766_bcsstk07.mtx,0.323649
621,1126_lshp3466.mtx,0.309067
622,0703_lowThrust_1.mtx,0.293248
623,0966_radfr1.mtx,0.305673
624,0585_mycielskian8.mtx,0.324559
625,1428_whitaker3_dual.mtx,0.319616
626,0623_rajat19.mtx,0.280052
627,1236_cell1.mtx,0.333487
628,1237_cell2.mtx,0.331470
629,1332_fd15.mtx,0.329425
630,0943_can_1054.mtx,0.339202
631,1503_poli4.mtx,0.218405
632,1183_rdb5000.mtx,0.326803
633,1166_mhd4800b.mtx,0.341693
634,0930_DK01R.mtx,0.335252
635,0948_can_1072.mtx,0.335430
636,1440_crack_dual.mtx,0.337757
637,1302_p2p-Gnutella04.mtx,0.293335
638,1125_add32.mtx,0.331703
639,1413_p2p-Gnutella25.mtx,0.308548
640,0789_mhda416.mtx,0.350399
641,0548_USAir97.mtx,0.314980
642,1145_shermanACa.mtx,0.207245
643,1147_lnsp3937.mtx,0.349918
644,1148_lns_3937.mtx,0.357195
645,0929_freeFlyingRobot_2.mtx,0.332654
646,1159_bcsstk21.mtx,0.393049
647,1151_cz2548.mtx,0.370755
648,1230_G60.mtx,0.352628
649,1231_G61.mtx,0.377342
650,0846_email.mtx,0.357786
651,0528_tumorAntiAngiogenesis_3.mtx,0.359938
652,1103_sstmodel.mtx,0.370907
653,1120_ex29.mtx,0.408664
654,1380_tuma2.mtx,0.395275
655,0630_jazz.mtx,0.383036
656,1316_dw8192.mtx,0.387379
657,1315_dw4096.mtx,0.382546
658,1408_ncvxqp9.mtx,0.376676
659,1360_rajat06.mtx,0.385020
660,0815_G20.mtx,0.365809
661,0816_G16.mtx,0.363683
662,0819_G14.mtx,0.354733
663,0818_G18.mtx,0.371464
664,1482_dtoc.mtx,0.429959
665,0814_G21.mtx,0.360053
666,0813_G17.mtx,0.361178
667,1224_gemat12.mtx,0.398947
668,1226_gemat11.mtx,0.413791
669,0740_cavity02.mtx,0.416791
670,0741_cavity04.mtx,0.426996
671,0738_cavity01.mtx,0.426802
672,0739_cavity03.mtx,0.409083
673,0812_G15.mtx,0.380933
674,0811_G19.mtx,0.381220
675,1027_ODLIS.mtx,0.385508
676,0950_Trefethen_700.mtx,0.452534
677,1521_aug2d.mtx,0.416469
678,0975_yeast.mtx,0.370144
679,0977_Erdos972.mtx,0.365091
680,0958_freeFlyingRobot_3.mtx,0.384003
